name,column_name,n_tuples,missing_perc,uniqueness,min,max,mean,median,std,skewness,kurtosis,mad,iqr,p_min,p_max,k_min,k_max,s_min,s_max,entropy,density,ml_algorithm,impute_standard,impute_mean,impute_median,impute_random,impute_knn,impute_mice,impute_linear_regression,impute_random_forest,impute_cmeans
abalone,'Length',4177,0.504,0.0613,0.13,0.815,0.5229,0.545,0.1203,-0.6442,0.0123,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.4982,0.0059,DecisionTree,0.174716925548895,0.1723997593633009,0.1675938271207678,0.1555054776780406,0.1729991501467107,0.1736026562854111,0.1744477434251454,0.1735863979275947,0.1749836338068307
abalone,'Length',4177,0.504,0.0613,0.13,0.815,0.5229,0.545,0.1203,-0.6442,0.0123,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.4982,0.0059,LogisticRegression,0.095721420637279,0.1672689598765797,0.163050947210351,0.1320714689883984,0.1573872214307047,0.1646838737696857,0.1622794219195986,0.1621193364502824,0.1675977626406795
abalone,'Length',4177,0.504,0.0613,0.13,0.815,0.5229,0.545,0.1203,-0.6442,0.0123,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.4982,0.0059,KNN,0.1688598212491465,0.1705909713774776,0.1684315081247192,0.1654691066513118,0.1663322196892819,0.1693845887704358,0.1646218791276106,0.1698934938164802,0.1634124366818497
abalone,'Length',4177,0.504,0.0613,0.13,0.815,0.5229,0.545,0.1203,-0.6442,0.0123,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.4982,0.0059,RandomForest,0.1804519616139545,0.181416677079849,0.1806194867275606,0.170635469893327,0.1755680218982047,0.1801368924741734,0.1806486753019204,0.1816971782647365,0.1852638250784788
abalone,'Length',4177,0.504,0.0613,0.13,0.815,0.5229,0.545,0.1203,-0.6442,0.0123,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.4982,0.0059,AdaBoost,0.0828849771634908,0.0895047444290544,0.0895047444290544,0.0791892973289519,0.0894364194136817,0.0892666546128351,0.0892666546128351,0.0892666546128351,0.0909491262218982
abalone,'Length',4177,0.4937,0.061,0.11,0.8,0.5239,0.54,0.1192,-0.5892,-0.0701,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.499,0.0057,SVC,0.1433931373397164,0.1707034794135248,0.1701068299328521,0.152044632060842,0.1702952642441468,0.1633595665490063,0.1643784692263102,0.1637548728142863,0.1677546397067311
abalone,'Length',4177,0.4592,0.0558,0.135,0.8,0.5228,0.54,0.1198,-0.6054,-0.0721,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.4937,0.006,DecisionTree,0.1915992812576031,0.184091330557317,0.1887320508394937,0.177150648380885,0.1870301971143032,0.1889199810486684,0.1880077955932541,0.1889199810486684,0.1890434723308346
abalone,'Length',4177,0.4592,0.0558,0.135,0.8,0.5228,0.54,0.1198,-0.6054,-0.0721,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.4937,0.006,LogisticRegression,0.1250225845432505,0.1760174446717473,0.1756821672807176,0.1542666252076664,0.1693333256852348,0.1865907518876134,0.1853250082856963,0.1856597709592871,0.1874639292843654
abalone,'Length',4177,0.4592,0.0558,0.135,0.8,0.5228,0.54,0.1198,-0.6054,-0.0721,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.4937,0.006,KNN,0.1766507249418525,0.1740180605904085,0.1670080622001939,0.158581481792337,0.1699483716816571,0.1686523747176506,0.1729662144619709,0.1733966187897264,0.1684781434792471
abalone,'Length',4177,0.4592,0.0558,0.135,0.8,0.5228,0.54,0.1198,-0.6054,-0.0721,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.4937,0.006,RandomForest,0.1891024125306178,0.1908562377326414,0.1877641452887922,0.1824634392778194,0.1900653725682199,0.1918248483026953,0.1903019651840326,0.1926102093057899,0.1923103397671908
