name,column_name,n_tuples,missing_perc,constancy,imbalance,uniqueness,unalikeability,entropy,density,mean_char,std_char,skewness_char,kurtosis_char,min_char,max_char,ml_method,impute_standard,impute_mode,impute_random,impute_knn,impute_mice,impute_logistic_regression,impute_random_forest,impute_kproto
abalone,'Sex',4177,0.4087,0.3656,1.2008,0.0012,0.6651,1.0958,3.9629,1.0,0.0,,,1.0,1.0,AdaBoost,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872
abalone,'Sex',4177,0.4082,0.3548,1.1115,0.0012,0.6662,1.0976,4.0253,1.0,0.0,,,1.0,1.0,SVC,0.2003346532108763,0.208025243287452,0.2092568993734146,0.2096415655124853,0.2096415655124853,0.208476170243582,0.2088952011032913,0.208025243287452
abalone,'Sex',4177,0.3486,0.3561,1.1333,0.0011,0.666,1.0973,1.9406,1.0,0.0,,,1.0,1.0,DecisionTree,0.1991670294780907,0.2099584841466164,0.2150644673662109,0.2072440686431675,0.2072440686431675,0.2113401231434211,0.2115983022314867,0.2099584841466164
abalone,'Sex',4177,0.3486,0.3561,1.1333,0.0011,0.666,1.0973,1.9406,1.0,0.0,,,1.0,1.0,LogisticRegression,0.2194302381217087,0.2240935093908437,0.219188123170255,0.2147610571846908,0.2147610571846908,0.2251399398995565,0.2237198607483353,0.2240935093908437
abalone,'Sex',4177,0.3486,0.3561,1.1333,0.0011,0.666,1.0973,1.9406,1.0,0.0,,,1.0,1.0,KNN,0.1900309996797649,0.1911764238502667,0.1865219618198448,0.1954128759612769,0.1954128759612769,0.1989900784820489,0.1955916001680943,0.1911764238502667
abalone,'Sex',4177,0.3486,0.3561,1.1333,0.0011,0.666,1.0973,1.9406,1.0,0.0,,,1.0,1.0,RandomForest,0.2179090226719118,0.220223241991281,0.2181507766230041,0.2128040205467897,0.2142730865981572,0.2191988303399751,0.223224663715558,0.2197965049791179
abalone,'Sex',4177,0.3486,0.3561,1.1333,0.0011,0.666,1.0973,1.9406,1.0,0.0,,,1.0,1.0,AdaBoost,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872
abalone,'Sex',4177,0.3476,0.3629,1.1635,0.0011,0.6655,1.0965,1.0322,1.0,0.0,,,1.0,1.0,SVC,0.2122327301964243,0.2081268992959158,0.2003903201968244,0.2083882716855378,0.2090274716337576,0.2147480314761442,0.2182461673469409,0.2081268992959158
abalone,'Sex',4177,0.3026,0.3708,1.1816,0.001,0.6648,1.0955,2.0932,1.0,0.0,,,1.0,1.0,DecisionTree,0.2069903903090868,0.2076650803397481,0.2090140881522575,0.2087029254540656,0.2086847157368186,0.2104489192185002,0.2083467521054188,0.2076650803397481
abalone,'Sex',4177,0.3026,0.3708,1.1816,0.001,0.6648,1.0955,2.0932,1.0,0.0,,,1.0,1.0,LogisticRegression,0.2217310856143877,0.223380641111619,0.2266181103250026,0.2212001174772899,0.2224212886940374,0.222020975512892,0.223163220947359,0.223380641111619
abalone,'Sex',4177,0.3026,0.3708,1.1816,0.001,0.6648,1.0955,2.0932,1.0,0.0,,,1.0,1.0,KNN,0.1846504669456787,0.1881806963044159,0.1766508434036691,0.1875297302616292,0.1848670937684063,0.1849332102951778,0.1848982494463613,0.1881806963044159
abalone,'Sex',4177,0.3026,0.3708,1.1816,0.001,0.6648,1.0955,2.0932,1.0,0.0,,,1.0,1.0,RandomForest,0.2163439757662902,0.2177809398759966,0.2135223864991418,0.2127034453042124,0.2135128368701994,0.2159748644959912,0.2167116029147744,0.2172547768073749
abalone,'Sex',4177,0.3026,0.3708,1.1816,0.001,0.6648,1.0955,2.0932,1.0,0.0,,,1.0,1.0,AdaBoost,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872
abalone,'Sex',4177,0.3067,0.3736,1.2116,0.001,0.6644,1.095,11.4234,1.0,0.0,,,1.0,1.0,SVC,0.1979513707496312,0.204126991848489,0.2072229198903343,0.2015880461063992,0.2016847742480993,0.206745059233539,0.2055214410407321,0.204126991848489
abalone,'Sex',4177,0.2535,0.3663,1.157,0.001,0.6653,1.0962,1.9998,1.0,0.0,,,1.0,1.0,DecisionTree,0.2202203471924694,0.2192953099664278,0.215909628812476,0.2082562063560593,0.2082517158881485,0.2174389100073459,0.2158690563484757,0.2192953099664278
abalone,'Sex',4177,0.2535,0.3663,1.157,0.001,0.6653,1.0962,1.9998,1.0,0.0,,,1.0,1.0,LogisticRegression,0.2267002340013038,0.2173697729643923,0.2193979536292001,0.2207448487714308,0.2207448487714308,0.2223983687348281,0.2225815331593409,0.2173697729643923
abalone,'Sex',4177,0.2535,0.3663,1.157,0.001,0.6653,1.0962,1.9998,1.0,0.0,,,1.0,1.0,KNN,0.1978065876096096,0.1947472804378626,0.2001368880854689,0.1970731099687251,0.1970731099687251,0.2008226056702465,0.2000760609979324,0.1947472804378626
abalone,'Sex',4177,0.2535,0.3663,1.157,0.001,0.6653,1.0962,1.9998,1.0,0.0,,,1.0,1.0,RandomForest,0.2238737814112593,0.2229514151334999,0.2158460492504404,0.2165046425072775,0.2176319695066453,0.2244270753750153,0.2189565942693575,0.2229216206620201
abalone,'Sex',4177,0.2535,0.3663,1.157,0.001,0.6653,1.0962,1.9998,1.0,0.0,,,1.0,1.0,AdaBoost,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872
abalone,'Sex',4177,0.2435,0.3671,1.1825,0.0009,0.6651,1.096,2.16,1.0,0.0,,,1.0,1.0,SVC,0.2061750251835709,0.2064059653898955,0.2025155231243454,0.2078053452256739,0.2076533696643563,0.2064514991520427,0.2128256055681668,0.2064059653898955
abalone,'Sex',4177,0.1975,0.3661,1.1554,0.0009,0.6653,1.0962,1.2631,1.0,0.0,,,1.0,1.0,DecisionTree,0.2162297062726487,0.2152505618104387,0.2142135574376548,0.2127371976257682,0.2127371976257682,0.2100923863786152,0.2051606063578322,0.2152505618104387
abalone,'Sex',4177,0.1975,0.3661,1.1554,0.0009,0.6653,1.0962,1.2631,1.0,0.0,,,1.0,1.0,LogisticRegression,0.2196629090080991,0.2176332661585214,0.2195574556224317,0.2179685944119745,0.217483909695454,0.2189346143766848,0.2158874406581864,0.2176332661585214
abalone,'Sex',4177,0.1975,0.3661,1.1554,0.0009,0.6653,1.0962,1.2631,1.0,0.0,,,1.0,1.0,KNN,0.1910802345011119,0.1922044383587282,0.1980611557123456,0.1910796404531355,0.1920558228297444,0.1954628036424696,0.1896552705473494,0.1922044383587282
abalone,'Sex',4177,0.1975,0.3661,1.1554,0.0009,0.6653,1.0962,1.2631,1.0,0.0,,,1.0,1.0,RandomForest,0.2186032287816357,0.2215644678961429,0.2186983625919195,0.2230027258491879,0.221588549997411,0.218699554652667,0.2140041322000958,0.2230156337914663
abalone,'Sex',4177,0.1975,0.3661,1.1554,0.0009,0.6653,1.0962,1.2631,1.0,0.0,,,1.0,1.0,AdaBoost,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872
abalone,'Sex',4177,0.2073,0.3618,1.1609,0.0009,0.6655,1.0966,0.9857,1.0,0.0,,,1.0,1.0,SVC,0.1976899603835503,0.2027918652898927,0.1918507004834347,0.2024485711805971,0.2024485711805971,0.2062300275374943,0.2112439753536516,0.2027918652898927
abalone,'Sex',4177,0.1506,0.3644,1.1776,0.0008,0.6653,1.0963,11.3183,1.0,0.0,,,1.0,1.0,DecisionTree,0.1997626757963838,0.2018506543093468,0.2110993615924534,0.2027358374977627,0.2027358374977627,0.2031992414296903,0.2042876016231593,0.2018506543093468
abalone,'Sex',4177,0.1506,0.3644,1.1776,0.0008,0.6653,1.0963,11.3183,1.0,0.0,,,1.0,1.0,LogisticRegression,0.2214002328368393,0.2211872970954071,0.2198429482426749,0.2196447047389853,0.2199451062442996,0.2206587496616348,0.2182768359541914,0.2211872970954071
abalone,'Sex',4177,0.1506,0.3644,1.1776,0.0008,0.6653,1.0963,11.3183,1.0,0.0,,,1.0,1.0,KNN,0.1994912067240875,0.1961215327854331,0.1917440116424858,0.1896678547616958,0.1895968025516408,0.1928371351877575,0.1952623758161393,0.1961215327854331
abalone,'Sex',4177,0.1506,0.3644,1.1776,0.0008,0.6653,1.0963,11.3183,1.0,0.0,,,1.0,1.0,RandomForest,0.2140837230433559,0.2149670180443028,0.2172070044434347,0.2216594866964884,0.2190029201405003,0.2169252907446369,0.2261870532007503,0.2154511484424802
abalone,'Sex',4177,0.1506,0.3644,1.1776,0.0008,0.6653,1.0963,11.3183,1.0,0.0,,,1.0,1.0,AdaBoost,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872
abalone,'Sex',4177,0.1487,0.3647,1.1498,0.0008,0.6654,1.0964,11.3794,1.0,0.0,,,1.0,1.0,SVC,0.195957820972385,0.1987822235144471,0.2092835237266181,0.2058490485040357,0.2058542496965233,0.2044436122246335,0.2075031774056025,0.1987822235144471
abalone,'Sex',4177,0.0958,0.3656,1.1537,0.0008,0.6653,1.0963,11.3883,1.0,0.0,,,1.0,1.0,DecisionTree,0.2077734157133842,0.2055881243672683,0.2086604688518628,0.2151966393511083,0.2151966393511083,0.2059928222084364,0.2106870462989809,0.2055881243672683
abalone,'Sex',4177,0.0958,0.3656,1.1537,0.0008,0.6653,1.0963,11.3883,1.0,0.0,,,1.0,1.0,LogisticRegression,0.2183465997918704,0.2161669065124478,0.2170233728826036,0.2214893676083111,0.2214893676083111,0.2210095655433891,0.2201633821505588,0.2161669065124478
abalone,'Sex',4177,0.0958,0.3656,1.1537,0.0008,0.6653,1.0963,11.3883,1.0,0.0,,,1.0,1.0,KNN,0.1963375307667643,0.1957024611735843,0.1874213680676267,0.1988621410953583,0.1988621410953583,0.1904103382867369,0.1941817916789923,0.1957024611735843
abalone,'Sex',4177,0.0958,0.3656,1.1537,0.0008,0.6653,1.0963,11.3883,1.0,0.0,,,1.0,1.0,RandomForest,0.2143658052103451,0.2131008593001925,0.2150447158335205,0.2148425030486305,0.2156946551876709,0.2220203398057707,0.2213152602788599,0.2137349026821397
abalone,'Sex',4177,0.0958,0.3656,1.1537,0.0008,0.6653,1.0963,11.3883,1.0,0.0,,,1.0,1.0,AdaBoost,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872
abalone,'Sex',4177,0.1051,0.3668,1.1619,0.0008,0.6652,1.0961,1.2577,1.0,0.0,,,1.0,1.0,SVC,0.207710214914857,0.2050482043979804,0.204595734547693,0.2111953316245905,0.2111953316245905,0.2045383639719655,0.2105361493976021,0.2050482043979804
abalone,'Sex',4177,0.0445,0.3676,1.1783,0.0008,0.665,1.096,11.3755,1.0,0.0,,,1.0,1.0,DecisionTree,0.2108881695644369,0.2082322029360598,0.2079230902260588,0.2119468438266895,0.2119468438266895,0.2122376614626631,0.2125892126241905,0.2082322029360598
abalone,'Sex',4177,0.0445,0.3676,1.1783,0.0008,0.665,1.096,11.3755,1.0,0.0,,,1.0,1.0,LogisticRegression,0.2198531941272924,0.2200734917074965,0.2218983903142001,0.2208179846202269,0.2208179846202269,0.2221378431125478,0.2223952538349474,0.2200734917074965
abalone,'Sex',4177,0.0445,0.3676,1.1783,0.0008,0.665,1.096,11.3755,1.0,0.0,,,1.0,1.0,KNN,0.1922675253616496,0.1937367682668521,0.1840031306512103,0.1938972827079994,0.1938972827079994,0.1927796675226865,0.1989482528181989,0.1937367682668521
abalone,'Sex',4177,0.0445,0.3676,1.1783,0.0008,0.665,1.096,11.3755,1.0,0.0,,,1.0,1.0,RandomForest,0.2118118322135117,0.2147062739050044,0.2126857513069394,0.2145035587532931,0.216123974884727,0.2178440624507017,0.2220021621903363,0.2171248804681837
abalone,'Sex',4177,0.0445,0.3676,1.1783,0.0008,0.665,1.096,11.3755,1.0,0.0,,,1.0,1.0,AdaBoost,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872
abalone,'Sex',4177,0.0546,0.3677,1.1795,0.0008,0.665,1.0959,11.3752,1.0,0.0,,,1.0,1.0,SVC,0.202501293028495,0.2057552790004186,0.2089632526525704,0.2055875278543308,0.2049475069279009,0.211138950177481,0.2091180237731174,0.2057552790004186
BachChoralHarmony,V1,5665,0.4996,0.0367,4.7273,0.0212,0.9814,4.0319,0.0058,8.0,0.0,,,8.0,8.0,DecisionTree,0.3442162328156797,0.3445187168313987,0.3464855056128552,0.3278486405719867,0.323372463485989,0.347043994270456,0.3185995229585801,0.3480026364479791
BachChoralHarmony,V1,5665,0.4996,0.0367,4.7273,0.0212,0.9814,4.0319,0.0058,8.0,0.0,,,8.0,8.0,LogisticRegression,0.427928248277344,0.4263973319807581,0.3995575216236803,0.4074895762434845,0.4082170617578152,0.4154138726700953,0.4020550805643478,0.4263973319807581
BachChoralHarmony,V1,5665,0.4996,0.0367,4.7273,0.0212,0.9814,4.0319,0.0058,8.0,0.0,,,8.0,8.0,KNN,0.3661189192557629,0.3656560272774626,0.3248537063546073,0.3483505408277592,0.3482022751733426,0.3556903078011091,0.3486661936426476,0.3656560272774626
BachChoralHarmony,V1,5665,0.4996,0.0367,4.7273,0.0212,0.9814,4.0319,0.0058,8.0,0.0,,,8.0,8.0,RandomForest,0.4049373839465673,0.404210626033184,0.3879977646746135,0.3727128619195847,0.3694843057915796,0.3845009026987949,0.3566279003744813,0.404592786058666
BachChoralHarmony,V1,5665,0.4996,0.0367,4.7273,0.0212,0.9814,4.0319,0.0058,8.0,0.0,,,8.0,8.0,AdaBoost,0.0580271006121658,0.0580271006121658,0.0627925394252876,0.0623723367373013,0.0623723367373013,0.0621395723148882,0.0627925394252876,0.0580271006121658
BachChoralHarmony,V1,5665,0.5017,0.0344,4.619,0.0213,0.9815,4.032,0.0083,8.0,0.0,,,8.0,8.0,SVC,0.42067754619989,0.4202361072240351,0.3900454980654739,0.4047341151033445,0.4050533025449755,0.409454049223493,0.4009462726055912,0.4202361072240351
BachChoralHarmony,V1,5665,0.4524,0.0332,5.15,0.0193,0.9816,4.0364,0.0073,8.0,0.0,,,8.0,8.0,DecisionTree,0.3557001821334806,0.3584112978581583,0.3471260813731814,0.3368657306904576,0.3281353965191685,0.3593590093507652,0.3203952760105543,0.3596562460404882
BachChoralHarmony,V1,5665,0.4524,0.0332,5.15,0.0193,0.9816,4.0364,0.0073,8.0,0.0,,,8.0,8.0,LogisticRegression,0.4398052248293178,0.4392207076423825,0.4075935203960442,0.4136575482620938,0.4145184795912451,0.4338552868363722,0.411336316600828,0.4392207076423825
BachChoralHarmony,V1,5665,0.4524,0.0332,5.15,0.0193,0.9816,4.0364,0.0073,8.0,0.0,,,8.0,8.0,KNN,0.372338703758902,0.3705909417202286,0.3378358270464521,0.3521860444208455,0.3513506980368152,0.3718187196351981,0.3570688940176643,0.3705909417202286
BachChoralHarmony,V1,5665,0.4524,0.0332,5.15,0.0193,0.9816,4.0364,0.0073,8.0,0.0,,,8.0,8.0,RandomForest,0.4088131542401571,0.4079160179123432,0.3962533245817308,0.375591628230528,0.372954958083135,0.3934021891987099,0.3569742122166734,0.4083274220381408
BachChoralHarmony,V1,5665,0.4524,0.0332,5.15,0.0193,0.9816,4.0364,0.0073,8.0,0.0,,,8.0,8.0,AdaBoost,0.0650451386494624,0.0650451386494624,0.0613316863321993,0.0603672371280513,0.0603672371280513,0.0627925394252876,0.0627925394252876,0.0650451386494624
BachChoralHarmony,V1,5665,0.4455,0.0328,4.12,0.0191,0.9817,4.0402,0.0063,8.0,0.0,,,8.0,8.0,SVC,0.4288323639089567,0.4300803862102985,0.3957677279985078,0.4030665702166547,0.4023188599104819,0.4252788222447041,0.4051806923814041,0.4300803862102985
BachChoralHarmony,V1,5665,0.3922,0.0392,5.1923,0.0174,0.9814,4.0329,0.0008,8.0,0.0,,,8.0,8.0,DecisionTree,0.3771206049915829,0.3746676120192416,0.3652851499212326,0.3511853776782315,0.3536630197893944,0.3676208707807361,0.3422688015212564,0.3703412544659299
BachChoralHarmony,V1,5665,0.3922,0.0392,5.1923,0.0174,0.9814,4.0329,0.0008,8.0,0.0,,,8.0,8.0,LogisticRegression,0.4522526864853454,0.4523949100642908,0.4178151737350629,0.4349795668506216,0.4340437016431838,0.4403170652746243,0.4240951014584108,0.4523949100642908
BachChoralHarmony,V1,5665,0.3922,0.0392,5.1923,0.0174,0.9814,4.0329,0.0008,8.0,0.0,,,8.0,8.0,KNN,0.403423393449471,0.4043986713980241,0.3533963489376387,0.3762104628671795,0.3779670151153606,0.3918651115027155,0.3766612724940804,0.4043986713980241
BachChoralHarmony,V1,5665,0.3922,0.0392,5.1923,0.0174,0.9814,4.0329,0.0008,8.0,0.0,,,8.0,8.0,RandomForest,0.4307600511102648,0.4292334638626263,0.4008619395669081,0.3958258184020777,0.396086074941035,0.4103114636744872,0.3802906678604744,0.4359367959988202
BachChoralHarmony,V1,5665,0.3922,0.0392,5.1923,0.0174,0.9814,4.0329,0.0008,8.0,0.0,,,8.0,8.0,AdaBoost,0.0579841159694264,0.0579841159694264,0.0609022592144586,0.0652629332527252,0.0653299758210072,0.065767140016555,0.060931370155599,0.0579841159694264
BachChoralHarmony,V1,5665,0.4035,0.0394,5.7826,0.0178,0.9813,4.0309,0.0059,8.0,0.0,,,8.0,8.0,SVC,0.4270161844177046,0.4270600494678905,0.402334071068003,0.4036261039250925,0.4036163054207676,0.4287763252354725,0.4060568215530311,0.4270600494678905
BachChoralHarmony,V1,5665,0.352,0.036,4.8889,0.0163,0.9814,4.033,0.009,8.0,0.0,,,8.0,8.0,DecisionTree,0.3695838928188397,0.3664725058267668,0.3682781955311079,0.3496071293910885,0.3499471953204072,0.3683439199367865,0.3471826690111262,0.3670894570199453
BachChoralHarmony,V1,5665,0.352,0.036,4.8889,0.0163,0.9814,4.033,0.009,8.0,0.0,,,8.0,8.0,LogisticRegression,0.4492071800092067,0.4519295946732032,0.418001412727186,0.4305024192443526,0.4324908790309383,0.4482105145129498,0.4314053870685574,0.4519295946732032
BachChoralHarmony,V1,5665,0.352,0.036,4.8889,0.0163,0.9814,4.033,0.009,8.0,0.0,,,8.0,8.0,KNN,0.3935471618981551,0.3928240517811106,0.3590278596800365,0.3704640580388876,0.3721944140524394,0.3909978269003499,0.3714063289310682,0.3928240517811106
BachChoralHarmony,V1,5665,0.352,0.036,4.8889,0.0163,0.9814,4.033,0.009,8.0,0.0,,,8.0,8.0,RandomForest,0.426585008096834,0.4248320845531422,0.4029939041765531,0.3973955632002486,0.3975531294122567,0.4169576587848662,0.3852665481572032,0.424257564110605
BachChoralHarmony,V1,5665,0.352,0.036,4.8889,0.0163,0.9814,4.033,0.009,8.0,0.0,,,8.0,8.0,AdaBoost,0.0620319434806198,0.0620319434806198,0.0596122662422304,0.0638849466912361,0.0571493966699004,0.0638624339145417,0.0605303667194471,0.0620319434806198
BachChoralHarmony,V1,5665,0.3612,0.0362,6.2381,0.0166,0.9814,4.0322,0.0055,8.0,0.0,,,8.0,8.0,SVC,0.4388327513380176,0.4410293670611039,0.408031635344625,0.4230533459405945,0.4226456902952081,0.4373956165274479,0.4115166976206713,0.4410293670611039
BachChoralHarmony,V1,5665,0.2996,0.0381,6.5652,0.0151,0.9815,4.0347,0.0004,8.0,0.0,,,8.0,8.0,DecisionTree,0.3752972934245592,0.3785987553161726,0.3730971335993996,0.3676306259557215,0.3656635705930421,0.3761518492141472,0.3470960242332095,0.3780745542491017
BachChoralHarmony,V1,5665,0.2996,0.0381,6.5652,0.0151,0.9815,4.0347,0.0004,8.0,0.0,,,8.0,8.0,LogisticRegression,0.4677510297791625,0.4648008427368479,0.4357492619457117,0.4522540364435019,0.4530117780071648,0.4570731066363269,0.4456805796552514,0.4648008427368479
BachChoralHarmony,V1,5665,0.2996,0.0381,6.5652,0.0151,0.9815,4.0347,0.0004,8.0,0.0,,,8.0,8.0,KNN,0.4038945151946214,0.4037501876587807,0.3729526852154423,0.3985119041966933,0.3963111100811131,0.398325517578496,0.3854812980718599,0.4037501876587807
BachChoralHarmony,V1,5665,0.2996,0.0381,6.5652,0.0151,0.9815,4.0347,0.0004,8.0,0.0,,,8.0,8.0,RandomForest,0.4366407161157381,0.4400322442307608,0.4211114367404058,0.4136968405204048,0.4103451878033191,0.4284855134124492,0.3969721677671994,0.4366555767318911
BachChoralHarmony,V1,5665,0.2996,0.0381,6.5652,0.0151,0.9815,4.0347,0.0004,8.0,0.0,,,8.0,8.0,AdaBoost,0.0663097208091531,0.0663097208091531,0.0627925394252876,0.0663045211760168,0.0663097208091531,0.0663097208091531,0.0627925394252876,0.0663097208091531
BachChoralHarmony,V1,5665,0.2914,0.0376,5.2069,0.0149,0.9815,4.0363,0.0051,8.0,0.0,,,8.0,8.0,SVC,0.4532679064607002,0.4534762898783733,0.4239586892309707,0.4282537985832249,0.4277121648747281,0.4465411545788919,0.4302132722943265,0.4534762898783733
BachChoralHarmony,V1,5665,0.2537,0.0352,4.3824,0.0142,0.9816,4.0397,0.0053,8.0,0.0,,,8.0,8.0,DecisionTree,0.4018990940412709,0.3975489075122169,0.3817296044681374,0.3729633500851999,0.3742940026412646,0.3913923491502494,0.3656421711110093,0.3995012352190036
BachChoralHarmony,V1,5665,0.2537,0.0352,4.3824,0.0142,0.9816,4.0397,0.0053,8.0,0.0,,,8.0,8.0,LogisticRegression,0.4759171391886078,0.4735112738341454,0.4493967393399226,0.4534306697251679,0.4536701833302626,0.4749017091751428,0.448006173987291,0.4735112738341454
BachChoralHarmony,V1,5665,0.2537,0.0352,4.3824,0.0142,0.9816,4.0397,0.0053,8.0,0.0,,,8.0,8.0,KNN,0.4156388892800451,0.4134309726816928,0.3909720851116582,0.3936753534650287,0.3949174552944536,0.4084790795161407,0.3974229510376243,0.4134309726816928
BachChoralHarmony,V1,5665,0.2537,0.0352,4.3824,0.0142,0.9816,4.0397,0.0053,8.0,0.0,,,8.0,8.0,RandomForest,0.445136256709982,0.4479631178885504,0.4326255307172324,0.4101453417176359,0.4095450319868408,0.4369994650668726,0.4100435090108906,0.4484427724141162
BachChoralHarmony,V1,5665,0.2537,0.0352,4.3824,0.0142,0.9816,4.0397,0.0053,8.0,0.0,,,8.0,8.0,AdaBoost,0.0571781272566861,0.0571781272566861,0.0627925394252876,0.0571781272566861,0.0571781272566861,0.0627925394252876,0.0627925394252876,0.0571781272566861
