name,column_name,n_tuples,missing_perc,uniqueness,min,max,mean,median,std,skewness,kurtosis,mad,iqr,p_min,p_max,k_min,k_max,s_min,s_max,entropy,density,ml_algorithm,impute_standard,impute_mean,impute_median,impute_random,impute_knn,impute_mice,impute_linear_regression,impute_random_forest,impute_cmeans
abalone,'Length',4177,0.4972,0.0619,0.075,0.78,0.5275,0.55,0.12,-0.7046,0.2289,0.075,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.497,0.0056,DecisionTree,0.1699669059131156,0.1689077742047144,0.1599038560993603,0.1569533305540795,0.1684023764034197,0.1621991973335673,0.1616516014562173,0.1597110195249155,0.1638912115049182
abalone,'Length',4177,0.4972,0.0619,0.075,0.78,0.5275,0.55,0.12,-0.7046,0.2289,0.075,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.497,0.0056,LogisticRegression,0.1253030365579547,0.1743297817978439,0.1686213491808613,0.1497970993285109,0.1753068744711722,0.1698426794894726,0.1706168590220713,0.1717441472630285,0.1726719479105471
abalone,'Length',4177,0.4972,0.0619,0.075,0.78,0.5275,0.55,0.12,-0.7046,0.2289,0.075,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.497,0.0056,KNN,0.1550354220153903,0.1650405274836017,0.1578486516227333,0.1568062239563888,0.1583634082035778,0.1581199888372383,0.1588053671522009,0.15357593353349,0.1551347085236404
abalone,'Length',4177,0.4972,0.0619,0.075,0.78,0.5275,0.55,0.12,-0.7046,0.2289,0.075,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.497,0.0056,RandomForest,0.1738033782518816,0.180721234365915,0.1792503360181136,0.1718807962462186,0.1769980215998435,0.1759666034083221,0.1759565834544243,0.1758494232832959,0.1800089016825799
abalone,'Length',4177,0.4972,0.0619,0.075,0.78,0.5275,0.55,0.12,-0.7046,0.2289,0.075,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.497,0.0056,AdaBoost,0.1066309314997861,0.0931195734158739,0.0931195734158739,0.0867412663565772,0.1006525764372521,0.0999031898218608,0.0993701737450912,0.0985562341145336,0.1032073440492718
abalone,'Length',4177,0.5114,0.0642,0.11,0.8,0.5242,0.545,0.1208,-0.6194,0.0155,0.08,0.17,0.0,0.0,0.0,0.0,0.0,0.0,4.5087,0.0055,SVC,0.1487413687986792,0.1713190213527169,0.1701270101797777,0.1577990708236845,0.14550490407484,0.1579399203815946,0.1592087791501573,0.1579399203815946,0.1743456483764805
abalone,'Length',4177,0.4589,0.0571,0.075,0.815,0.5255,0.55,0.1214,-0.6992,0.0993,0.075,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5027,0.0057,DecisionTree,0.1647447260157139,0.1719312243532264,0.1712443787787719,0.1587071764536363,0.1580595116380881,0.1628068673832269,0.1628372390904671,0.1628068673832269,0.1721655448023354
abalone,'Length',4177,0.4589,0.0571,0.075,0.815,0.5255,0.55,0.1214,-0.6992,0.0993,0.075,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5027,0.0057,LogisticRegression,0.1271972863287722,0.1794420268203246,0.1768412967830885,0.1314007619576242,0.156931891097985,0.1781665973522841,0.1777144555191934,0.1781996510082512,0.1800722814737744
abalone,'Length',4177,0.4589,0.0571,0.075,0.815,0.5255,0.55,0.1214,-0.6992,0.0993,0.075,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5027,0.0057,KNN,0.1529119856246052,0.164913426094989,0.1580890101781528,0.1509251433619287,0.1678586834258272,0.1637741916119453,0.1650277292980614,0.159980552078907,0.1640038099486259
abalone,'Length',4177,0.4589,0.0571,0.075,0.815,0.5255,0.55,0.1214,-0.6992,0.0993,0.075,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5027,0.0057,RandomForest,0.1776995014145291,0.1810092193408004,0.1802077126346961,0.1670758866326958,0.1717460619608422,0.1787192344200249,0.1757989337800999,0.1765289739159148,0.1815847841612475
