name,column_name,n_tuples,missing_perc,constancy,imbalance,uniqueness,unalikeability,entropy,density,mean_char,std_char,skewness_char,kurtosis_char,min_char,max_char,ml_method,impute_standard,impute_mode,impute_random,impute_knn,impute_mice,impute_logistic_regression,impute_random_forest,impute_kproto
abalone,'Sex',4177,0.4932,0.3632,1.1634,0.0014,0.6656,1.0965,2.0728,1.0,0.0,,,1.0,1.0,DecisionTree,0.2091753918838833,0.2152120115166522,0.2092680771321981,0.2099643289171361,0.2099643289171361,0.2134824387151927,0.211606907779072,0.2152120115166522
abalone,'Sex',4177,0.4932,0.3632,1.1634,0.0014,0.6656,1.0965,2.0728,1.0,0.0,,,1.0,1.0,LogisticRegression,0.2203584864182943,0.2151388416377295,0.209707113555418,0.2172488258366142,0.2172488258366142,0.22629501754866,0.2277833705293646,0.2151388416377295
abalone,'Sex',4177,0.4932,0.3632,1.1634,0.0014,0.6656,1.0965,2.0728,1.0,0.0,,,1.0,1.0,KNN,0.1897886221273048,0.1912252537875413,0.1869421619778007,0.1871856645171191,0.1871856645171191,0.1897586178232875,0.1866789144004712,0.1912252537875413
abalone,'Sex',4177,0.4932,0.3632,1.1634,0.0014,0.6656,1.0965,2.0728,1.0,0.0,,,1.0,1.0,RandomForest,0.2123553315952722,0.2145550459804036,0.2160173473257042,0.2179168919764046,0.21426548454542,0.2171960719804557,0.2164050923689833,0.2206065696624003
abalone,'Sex',4177,0.4932,0.3632,1.1634,0.0014,0.6656,1.0965,2.0728,1.0,0.0,,,1.0,1.0,AdaBoost,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872
abalone,'Sex',4177,0.5006,0.3701,1.2006,0.0014,0.6649,1.0955,1.2152,1.0,0.0,,,1.0,1.0,SVC,0.2116680920438477,0.2101136362983737,0.2120505938198936,0.2083868421188961,0.2083868421188961,0.2049064919785219,0.2101522602761519,0.2101136362983737
abalone,'Sex',4177,0.4453,0.3638,1.2095,0.0013,0.665,1.0956,1.6306,1.0,0.0,,,1.0,1.0,DecisionTree,0.2122218156304833,0.2072357517774335,0.2046444051146112,0.2053937919145521,0.2050155549400177,0.210633449260744,0.204520085802452,0.2072357517774335
abalone,'Sex',4177,0.4453,0.3638,1.2095,0.0013,0.665,1.0956,1.6306,1.0,0.0,,,1.0,1.0,LogisticRegression,0.2242664333741766,0.2175200051757887,0.2150990929022679,0.2185939046743447,0.2188152932379912,0.2268657197883032,0.2244711441028127,0.2175200051757887
abalone,'Sex',4177,0.4453,0.3638,1.2095,0.0013,0.665,1.0956,1.6306,1.0,0.0,,,1.0,1.0,KNN,0.1872140999038062,0.1824566408835209,0.1753427612772608,0.1918102093803612,0.1927118318787831,0.1881690013016261,0.1874322378104549,0.1824566408835209
abalone,'Sex',4177,0.4453,0.3638,1.2095,0.0013,0.665,1.0956,1.6306,1.0,0.0,,,1.0,1.0,RandomForest,0.2225716925618964,0.2210798140666608,0.2071560660640025,0.2127642997684995,0.2120637464987803,0.2166386902398668,0.21468139972116,0.2204415354269454
abalone,'Sex',4177,0.4453,0.3638,1.2095,0.0013,0.665,1.0956,1.6306,1.0,0.0,,,1.0,1.0,AdaBoost,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872
abalone,'Sex',4177,0.4534,0.3653,1.1551,0.0013,0.6654,1.0963,4.3678,1.0,0.0,,,1.0,1.0,SVC,0.2079599081715992,0.2143450069652804,0.2035859806556168,0.2044475783424196,0.2049827140677291,0.2051858837238954,0.2154804458265539,0.2143450069652804
abalone,'Sex',4177,0.4036,0.3713,1.1997,0.0012,0.6647,1.0953,11.4039,1.0,0.0,,,1.0,1.0,DecisionTree,0.209010267908501,0.2112395548773473,0.2065929311194822,0.2035301986297639,0.2035301986297639,0.2197024992979547,0.2106327897251718,0.2112395548773473
abalone,'Sex',4177,0.4036,0.3713,1.1997,0.0012,0.6647,1.0953,11.4039,1.0,0.0,,,1.0,1.0,LogisticRegression,0.2193075578835916,0.2136412153221702,0.2173751618516819,0.2208938935468553,0.2228223058321801,0.2223859665384991,0.2266230026933253,0.2136412153221702
abalone,'Sex',4177,0.4036,0.3713,1.1997,0.0012,0.6647,1.0953,11.4039,1.0,0.0,,,1.0,1.0,KNN,0.1861474625929299,0.1928354931982302,0.1802623399461584,0.1867215755006589,0.188274171515272,0.1940833221923475,0.1938046667430032,0.1928354931982302
abalone,'Sex',4177,0.4036,0.3713,1.1997,0.0012,0.6647,1.0953,11.4039,1.0,0.0,,,1.0,1.0,RandomForest,0.2286318332525916,0.2230751338593781,0.2102466537748336,0.2127048812770433,0.2115760802007817,0.2280262320549198,0.2196754482953985,0.2238052234432682
abalone,'Sex',4177,0.4036,0.3713,1.1997,0.0012,0.6647,1.0953,11.4039,1.0,0.0,,,1.0,1.0,AdaBoost,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872
abalone,'Sex',4177,0.39,0.3732,1.1977,0.0012,0.6645,1.0951,2.2098,1.0,0.0,,,1.0,1.0,SVC,0.203646536544451,0.206430701558565,0.2037063346063236,0.2026080500113611,0.2030513663004803,0.2125787326253723,0.207390621768828,0.206430701558565
abalone,'Sex',4177,0.3644,0.354,1.1085,0.0011,0.6662,1.0976,11.3166,1.0,0.0,,,1.0,1.0,DecisionTree,0.2079237175916108,0.2113135546977659,0.2173618069064921,0.2088103316944083,0.2090415223492337,0.2159897785699515,0.2145995858878082,0.2113135546977659
abalone,'Sex',4177,0.3644,0.354,1.1085,0.0011,0.6662,1.0976,11.3166,1.0,0.0,,,1.0,1.0,LogisticRegression,0.2278554403481787,0.2194164201256555,0.2206945520239457,0.2218231835021637,0.2229972732732288,0.2276829916112871,0.2272247163069156,0.2194164201256555
abalone,'Sex',4177,0.3644,0.354,1.1085,0.0011,0.6662,1.0976,11.3166,1.0,0.0,,,1.0,1.0,KNN,0.2001607343405579,0.1988951034135508,0.1936276141151147,0.1995539931338423,0.2000408333040074,0.1991323865512542,0.1992615124026118,0.1988951034135508
abalone,'Sex',4177,0.3644,0.354,1.1085,0.0011,0.6662,1.0976,11.3166,1.0,0.0,,,1.0,1.0,RandomForest,0.2170186865363719,0.2135440832549192,0.2119776427172992,0.2141337500144406,0.2129688174440095,0.2156352914740691,0.2178736734676796,0.2163671914993469
