name,column_name,n_tuples,missing_perc,uniqueness,min,max,mean,median,std,skewness,kurtosis,mad,iqr,p_min,p_max,k_min,k_max,s_min,s_max,entropy,density,ml_algorithm,impute_standard,impute_mean,impute_median,impute_random,impute_knn,impute_mice,impute_linear_regression,impute_random_forest,impute_cmeans
abalone,'Length',4177,0.5025,0.0611,0.11,0.78,0.5236,0.545,0.1202,-0.6367,0.0152,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5031,0.0059,DecisionTree,0.1669927094464146,0.173175431941178,0.1719755955578779,0.167450190681402,0.1678664946411296,0.1606142516304843,0.1610078095096535,0.1587268698934947,0.1739410988261796
abalone,'Length',4177,0.5025,0.0611,0.11,0.78,0.5236,0.545,0.1202,-0.6367,0.0152,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5031,0.0059,LogisticRegression,0.1110708479342889,0.1699035954766322,0.1637914937277805,0.147687085158479,0.1598261465121119,0.1578579340182149,0.155110792734449,0.1576769131059482,0.1701734390736138
abalone,'Length',4177,0.5025,0.0611,0.11,0.78,0.5236,0.545,0.1202,-0.6367,0.0152,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5031,0.0059,KNN,0.157097259425079,0.1596757778166589,0.1527498111103374,0.1591169962912159,0.1570327510920938,0.1558178743745733,0.1589016833627292,0.1556842841710619,0.1562640025831161
abalone,'Length',4177,0.5025,0.0611,0.11,0.78,0.5236,0.545,0.1202,-0.6367,0.0152,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5031,0.0059,RandomForest,0.172771938658657,0.1748912800872119,0.1741014113897606,0.1729225043779756,0.1687171539314563,0.1683594582888563,0.1704494064766407,0.1670183627155869,0.1737710253114501
abalone,'Length',4177,0.5025,0.0611,0.11,0.78,0.5236,0.545,0.1202,-0.6367,0.0152,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5031,0.0059,AdaBoost,0.0822514837946534,0.0800629926930453,0.0800629926930453,0.0810866803369705,0.0823631398745883,0.0823631398745883,0.0823631398745883,0.0823631398745883,0.0800629926930453
abalone,'Length',4177,0.5114,0.0627,0.14,0.815,0.5245,0.54,0.1206,-0.6093,-0.0429,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5117,0.0058,SVC,0.1436413617527957,0.1683992184930412,0.1705333276431329,0.159709868102261,0.1571448545076722,0.1632126870020994,0.1625039879124918,0.1632195840259783,0.1711299427803392
abalone,'Length',4177,0.4475,0.0555,0.075,0.8,0.5238,0.54,0.12,-0.6326,0.1215,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5028,0.0058,DecisionTree,0.1830155649426777,0.1823592192434637,0.1758596331997936,0.1755107806199078,0.1817042330133899,0.1754112271666354,0.1751504483321927,0.1754112271666354,0.1833255857044107
abalone,'Length',4177,0.4475,0.0555,0.075,0.8,0.5238,0.54,0.12,-0.6326,0.1215,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5028,0.0058,LogisticRegression,0.1217474191083839,0.1683246369842979,0.1689332590061338,0.1492620093260861,0.1726475265463163,0.1792524768077268,0.1791619734246476,0.1790444536260375,0.1787527271577131
abalone,'Length',4177,0.4475,0.0555,0.075,0.8,0.5238,0.54,0.12,-0.6326,0.1215,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5028,0.0058,KNN,0.1605422343155544,0.1686513115402612,0.1671300050954677,0.1648681490735651,0.1599619311586442,0.1621245351218488,0.1602533967584641,0.1660445387546257,0.1600683538613345
abalone,'Length',4177,0.4475,0.0555,0.075,0.8,0.5238,0.54,0.12,-0.6326,0.1215,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5028,0.0058,RandomForest,0.1878463611283843,0.1834072705276788,0.1806973685834145,0.1847913770850204,0.1887137991746698,0.1815938747041364,0.1844654911018891,0.184246955551513,0.1822679442283572
abalone,'Length',4177,0.4475,0.0555,0.075,0.8,0.5238,0.54,0.12,-0.6326,0.1215,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5028,0.0058,AdaBoost,0.0829841585035232,0.1037453013315022,0.1037453013315022,0.0847382356787401,0.0935148459007405,0.0947652316372321,0.0951623369392805,0.0947652316372321,0.1056525520094542
abalone,'Length',4177,0.4647,0.0559,0.075,0.8,0.5262,0.545,0.1185,-0.6471,0.093,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4857,0.0061,SVC,0.1468751959320099,0.1805527254770309,0.1800402702372553,0.165360008216973,0.1755481000265291,0.1741176874005487,0.1727074616106005,0.1741176874005487,0.1785308808435841
abalone,'Length',4177,0.4032,0.0525,0.13,0.815,0.5244,0.545,0.1198,-0.6847,0.1397,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.492,0.0056,DecisionTree,0.179140212115112,0.179216925727508,0.1786015043117763,0.1641296231121285,0.1734112430411432,0.1816078708373709,0.1794986009484294,0.1817510744702509,0.1779558902957613
abalone,'Length',4177,0.4032,0.0525,0.13,0.815,0.5244,0.545,0.1198,-0.6847,0.1397,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.492,0.0056,LogisticRegression,0.1264789362739071,0.1844269558605887,0.1826541395136755,0.1551066927734783,0.1719093229393326,0.1816851826369456,0.1818925985169975,0.1832805467655946,0.186610318736029
abalone,'Length',4177,0.4032,0.0525,0.13,0.815,0.5244,0.545,0.1198,-0.6847,0.1397,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.492,0.0056,KNN,0.1642837062538857,0.1560768084654457,0.16258496831747,0.1568175222164893,0.1691908236682068,0.1602596077939627,0.169549638965636,0.1603055865603879,0.1673045511632288
abalone,'Length',4177,0.4032,0.0525,0.13,0.815,0.5244,0.545,0.1198,-0.6847,0.1397,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.492,0.0056,RandomForest,0.1791220529817133,0.1848956827205122,0.1826594931809223,0.1748855225575365,0.1743478815245335,0.1762251482565606,0.1805133348217014,0.1783884193599433,0.1857249634903986
abalone,'Length',4177,0.4032,0.0525,0.13,0.815,0.5244,0.545,0.1198,-0.6847,0.1397,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.492,0.0056,AdaBoost,0.080792471052917,0.0797171912738202,0.0797171912738202,0.0786957666485854,0.0797171912738202,0.084409977047115,0.084409977047115,0.084409977047115,0.0873739353379194
abalone,'Length',4177,0.3907,0.0515,0.075,0.8,0.5243,0.545,0.1196,-0.6533,0.0887,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5001,0.0056,SVC,0.1459111432522569,0.1772215956131424,0.1764788076976385,0.1587980601368223,0.168522353403036,0.1789645978811236,0.1781527465957434,0.1789645978811236,0.1844593679553102
abalone,'Length',4177,0.3608,0.0498,0.075,0.815,0.5222,0.54,0.12,-0.6087,0.0506,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5086,0.0054,DecisionTree,0.1703601561966359,0.1715398164924489,0.1729216061508235,0.1691790497284195,0.179734478554723,0.1795590867958123,0.1795590867958123,0.1795590867958123,0.1828075195266774
abalone,'Length',4177,0.3608,0.0498,0.075,0.815,0.5222,0.54,0.12,-0.6087,0.0506,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5086,0.0054,LogisticRegression,0.1174244172532429,0.1817375783376301,0.1798454125052199,0.1546298178947721,0.1792957444322236,0.1832847562845523,0.1807663241167152,0.1823240907417033,0.1826356455634342
abalone,'Length',4177,0.3608,0.0498,0.075,0.815,0.5222,0.54,0.12,-0.6087,0.0506,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5086,0.0054,KNN,0.1774005874333699,0.1680762105965849,0.1628033603729632,0.1599426400794817,0.1675405750030989,0.1644590133703164,0.1648958647182138,0.1640349810156476,0.1704132586012146
abalone,'Length',4177,0.3608,0.0498,0.075,0.815,0.5222,0.54,0.12,-0.6087,0.0506,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5086,0.0054,RandomForest,0.1792632474981345,0.1840453173085583,0.1822072065698636,0.171973182976799,0.1871307470965718,0.1869176246735833,0.1851918637293253,0.1830806857768604,0.1829626659901166
abalone,'Length',4177,0.3608,0.0498,0.075,0.815,0.5222,0.54,0.12,-0.6087,0.0506,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5086,0.0054,AdaBoost,0.0879237679541405,0.0805192901843091,0.0805192901843091,0.078085998102477,0.0897227761914089,0.089317268072892,0.089317268072892,0.089317268072892,0.089317268072892
abalone,'Length',4177,0.3663,0.0491,0.075,0.8,0.523,0.545,0.1203,-0.6357,0.0651,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5073,0.0057,SVC,0.1480344805448258,0.1766413157330589,0.1727133192992486,0.1627967686894207,0.1731886897541328,0.166009472146591,0.1652528142099909,0.166009472146591,0.170161540329117
abalone,'Length',4177,0.2973,0.0453,0.11,0.815,0.5228,0.545,0.1217,-0.6202,-0.0379,0.08,0.17,0.0,0.0,0.0,0.0,0.0,0.0,4.5209,0.0054,DecisionTree,0.1933897626533762,0.1952590840973641,0.1966977482410922,0.1833874586105751,0.1849002675557066,0.180309030354434,0.1777002066749185,0.1805183488816165,0.1846871544035025
