name,column_name,n_tuples,missing_perc,uniqueness,min,max,mean,median,std,skewness,kurtosis,mad,iqr,p_min,p_max,k_min,k_max,s_min,s_max,entropy,density,ml_algorithm,impute_standard,impute_mean,impute_median,impute_random,impute_knn,impute_mice,impute_linear_regression,impute_random_forest,impute_cmeans
abalone,'Length',4177,0.4937,0.061,0.11,0.8,0.5239,0.54,0.1192,-0.5892,-0.0701,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.499,0.0057,DecisionTree,0.1729293928591962,0.1644979433349884,0.1641180202750599,0.1674848626565203,0.1660420763481038,0.1681894524994039,0.1701216766453372,0.1651734896204198,0.1674160450526324
abalone,'Length',4177,0.4937,0.061,0.11,0.8,0.5239,0.54,0.1192,-0.5892,-0.0701,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.499,0.0057,LogisticRegression,0.1335890294050247,0.1742772440806456,0.1744558041002391,0.1439901411814592,0.1782068542202761,0.1738053030765522,0.1763375885521677,0.174245492361994,0.1782385506411557
abalone,'Length',4177,0.4937,0.061,0.11,0.8,0.5239,0.54,0.1192,-0.5892,-0.0701,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.499,0.0057,KNN,0.1552394209494124,0.1689608775860551,0.151616173239517,0.1544003150503252,0.167767092993218,0.1637202693039256,0.1607770617787047,0.1636810674464966,0.1519064858472464
abalone,'Length',4177,0.4937,0.061,0.11,0.8,0.5239,0.54,0.1192,-0.5892,-0.0701,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.499,0.0057,RandomForest,0.1729810764787654,0.178512004455547,0.1775929253955386,0.1715108244971994,0.18096790940607,0.1794305193486368,0.1750257158160673,0.1782711596309866,0.1791115982558733
abalone,'Length',4177,0.4937,0.061,0.11,0.8,0.5239,0.54,0.1192,-0.5892,-0.0701,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.499,0.0057,AdaBoost,0.0932719405763554,0.0930465465581287,0.0930271090327033,0.0774491261712413,0.0921870320045683,0.0965497606737345,0.0965497606737345,0.0965497606737345,0.0930465465581287
abalone,'Length',4177,0.5037,0.0617,0.13,0.815,0.5218,0.54,0.1224,-0.5722,-0.0956,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5231,0.0058,SVC,0.1376872698352178,0.1719970277265582,0.1671804492723588,0.1479144268937968,0.1451893462673567,0.1555669394028366,0.1562290376931394,0.1558694098748562,0.1682963253790645
abalone,'Length',4177,0.4412,0.0557,0.075,0.815,0.5224,0.54,0.1197,-0.6181,0.0352,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5057,0.0056,DecisionTree,0.167210362475019,0.1659965293214936,0.1648221071236082,0.159044488069125,0.1690863473050749,0.1728496438799759,0.1719667492630406,0.1728597762188731,0.1816833564735626
abalone,'Length',4177,0.4412,0.0557,0.075,0.815,0.5224,0.54,0.1197,-0.6181,0.0352,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5057,0.0056,LogisticRegression,0.1303234415538849,0.1707328431608535,0.1722361714889516,0.1503299383167642,0.180462273156165,0.1751481000094291,0.1742844370875819,0.1750708807112258,0.1772598598873199
abalone,'Length',4177,0.4412,0.0557,0.075,0.815,0.5224,0.54,0.1197,-0.6181,0.0352,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5057,0.0056,KNN,0.1609512444233057,0.1712682032850096,0.1608626386130641,0.1575996298383599,0.1660713735612731,0.164075369960444,0.1622754422367956,0.16582826934266,0.1624033180862581
abalone,'Length',4177,0.4412,0.0557,0.075,0.815,0.5224,0.54,0.1197,-0.6181,0.0352,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5057,0.0056,RandomForest,0.1837308334825131,0.1751090913197552,0.1790161862111194,0.1738630704510124,0.1772799489791511,0.1883570118926197,0.1833403499168827,0.1892257033795468,0.1796581876847596
