name,column_name,n_tuples,missing_perc,constancy,imbalance,uniqueness,unalikeability,entropy,density,mean_char,std_char,skewness_char,kurtosis_char,min_char,max_char,ml_method,impute_standard,impute_mode,impute_random,impute_knn,impute_mice,impute_logistic_regression,impute_random_forest,impute_kproto
abalone,'Sex',4177,0.3481,0.3647,1.1669,0.0011,0.6654,1.0964,1.8554,1.0,0.0,,,1.0,1.0,DecisionTree,0.2084238371889388,0.2141936815218548,0.210114333092173,0.2067964609746899,0.206450917963274,0.2082695049824531,0.2118245941210375,0.2141936815218548
abalone,'Sex',4177,0.3481,0.3647,1.1669,0.0011,0.6654,1.0964,1.8554,1.0,0.0,,,1.0,1.0,LogisticRegression,0.2240964259639478,0.2202713007251188,0.2194633054940905,0.2240120954192711,0.2236070562597781,0.2267327499637668,0.2293510938388856,0.2202713007251188
abalone,'Sex',4177,0.3481,0.3647,1.1669,0.0011,0.6654,1.0964,1.8554,1.0,0.0,,,1.0,1.0,KNN,0.1905327648246276,0.189669761224006,0.1968644574643673,0.1923198646674591,0.1919722465394223,0.1946752378758414,0.1969814527120042,0.189669761224006
abalone,'Sex',4177,0.3481,0.3647,1.1669,0.0011,0.6654,1.0964,1.8554,1.0,0.0,,,1.0,1.0,RandomForest,0.2213962906791751,0.2203284116586817,0.2148693923649824,0.224757802330546,0.2211640691782386,0.2187956880829842,0.2198408359121271,0.2191271801275045
abalone,'Sex',4177,0.3481,0.3647,1.1669,0.0011,0.6654,1.0964,1.8554,1.0,0.0,,,1.0,1.0,AdaBoost,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872
abalone,'Sex',4177,0.3467,0.3778,1.2437,0.0011,0.6638,1.0941,11.4411,1.0,0.0,,,1.0,1.0,SVC,0.2088098321690034,0.2015844011188807,0.2074666469045145,0.2050929571731523,0.2050828037187265,0.2038816026120547,0.2125099955609546,0.2015844011188807
abalone,'Sex',4177,0.3009,0.3723,1.231,0.001,0.6644,1.0948,11.3625,1.0,0.0,,,1.0,1.0,DecisionTree,0.2103420043911966,0.2112650987064695,0.208885179331778,0.2164351916512539,0.2164351916512539,0.2049058398123614,0.2072923677894151,0.2112650987064695
abalone,'Sex',4177,0.3009,0.3723,1.231,0.001,0.6644,1.0948,11.3625,1.0,0.0,,,1.0,1.0,LogisticRegression,0.22207710623961,0.2170051452859831,0.2169818304944654,0.2240151623927611,0.2240151623927611,0.2235873030968993,0.2212833363969401,0.2170051452859831
abalone,'Sex',4177,0.3009,0.3723,1.231,0.001,0.6644,1.0948,11.3625,1.0,0.0,,,1.0,1.0,KNN,0.1908270983207005,0.2009274555156736,0.1935527916014229,0.1956938414919796,0.1956938414919796,0.1994575652345527,0.1970418945891364,0.2009274555156736
abalone,'Sex',4177,0.3009,0.3723,1.231,0.001,0.6644,1.0948,11.3625,1.0,0.0,,,1.0,1.0,RandomForest,0.2160399883281311,0.2155688185338972,0.2199408853363157,0.2142806738449663,0.2159544156562495,0.2145764714074202,0.2167736322570199,0.2195355288665482
abalone,'Sex',4177,0.3009,0.3723,1.231,0.001,0.6644,1.0948,11.3625,1.0,0.0,,,1.0,1.0,AdaBoost,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872
abalone,'Sex',4177,0.3105,0.3712,1.2106,0.001,0.6646,1.0953,4.2198,1.0,0.0,,,1.0,1.0,SVC,0.2074139142792173,0.2119377930097581,0.2018645854587722,0.2054295505671981,0.2054295505671981,0.2072326883551778,0.2035921662326613,0.2119377930097581
abalone,'Sex',4177,0.255,0.3573,1.1153,0.001,0.666,1.0973,1.7759,1.0,0.0,,,1.0,1.0,DecisionTree,0.2092588430443951,0.2089913658089548,0.2103341774543386,0.209271056452839,0.209271056452839,0.2120518109786804,0.2137383143136128,0.2092407087077158
abalone,'Sex',4177,0.255,0.3573,1.1153,0.001,0.666,1.0973,1.7759,1.0,0.0,,,1.0,1.0,LogisticRegression,0.2253753007256159,0.2210653852198922,0.2171503779329359,0.2167002486966395,0.2167002486966395,0.2229060074207035,0.2205688919632041,0.2210653852198922
abalone,'Sex',4177,0.255,0.3573,1.1153,0.001,0.666,1.0973,1.7759,1.0,0.0,,,1.0,1.0,KNN,0.1984513608019138,0.1903362251964191,0.1911902017588364,0.1974587927810661,0.1974587927810661,0.2015997534947349,0.2017832687155606,0.1903362251964191
abalone,'Sex',4177,0.255,0.3573,1.1153,0.001,0.666,1.0973,1.7759,1.0,0.0,,,1.0,1.0,RandomForest,0.2210767147273877,0.2165696872260695,0.2210196223860975,0.2174606696858894,0.220327935754549,0.2224175806205965,0.2216057997417752,0.2210488190496899
abalone,'Sex',4177,0.255,0.3573,1.1153,0.001,0.666,1.0973,1.7759,1.0,0.0,,,1.0,1.0,AdaBoost,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872
abalone,'Sex',4177,0.2425,0.365,1.1608,0.0009,0.6654,1.0964,1.1669,1.0,0.0,,,1.0,1.0,SVC,0.2084066971363662,0.2039108889912635,0.2064479531020348,0.2090011895388694,0.2088655994660934,0.2109204316383643,0.2080212683124313,0.2039108889912635
abalone,'Sex',4177,0.2097,0.3587,1.1429,0.0009,0.6658,1.097,11.2797,1.0,0.0,,,1.0,1.0,DecisionTree,0.2133226097567005,0.2132859435204956,0.2142731477310716,0.2050464800543407,0.2050464800543407,0.2086232041455634,0.2084038232910005,0.2132859435204956
abalone,'Sex',4177,0.2097,0.3587,1.1429,0.0009,0.6658,1.097,11.2797,1.0,0.0,,,1.0,1.0,LogisticRegression,0.2246529903237923,0.222819157280939,0.2222816812224742,0.2179236998912862,0.2179236998912862,0.2251788500063067,0.227966608416322,0.222819157280939
abalone,'Sex',4177,0.2097,0.3587,1.1429,0.0009,0.6658,1.097,11.2797,1.0,0.0,,,1.0,1.0,KNN,0.1887126003191576,0.1941811485076199,0.1968635721010847,0.1903875204333178,0.1903875204333178,0.1972941338941834,0.1886447962234101,0.1941811485076199
abalone,'Sex',4177,0.2097,0.3587,1.1429,0.0009,0.6658,1.097,11.2797,1.0,0.0,,,1.0,1.0,RandomForest,0.2173226205388779,0.2132847130243974,0.2164083856656679,0.2094031365499661,0.2131130632597659,0.2222401761236971,0.2195636717605097,0.2096853545216422
abalone,'Sex',4177,0.2097,0.3587,1.1429,0.0009,0.6658,1.097,11.2797,1.0,0.0,,,1.0,1.0,AdaBoost,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872
abalone,'Sex',4177,0.2073,0.3664,1.1697,0.0009,0.6652,1.0962,11.3696,1.0,0.0,,,1.0,1.0,SVC,0.2081663081014016,0.2006096888848169,0.2016523153553269,0.2065520576778019,0.2065520576778019,0.2072999125196621,0.2100244254842399,0.2006096888848169
abalone,'Sex',4177,0.1477,0.3621,1.1468,0.0008,0.6656,1.0967,11.3356,1.0,0.0,,,1.0,1.0,DecisionTree,0.2148664135802109,0.2112534723010103,0.2094724983476396,0.2108467792120593,0.2108467792120593,0.2078957086143531,0.2068144764236041,0.2112534723010103
abalone,'Sex',4177,0.1477,0.3621,1.1468,0.0008,0.6656,1.0967,11.3356,1.0,0.0,,,1.0,1.0,LogisticRegression,0.2191635968996697,0.215239061487493,0.219660379631991,0.2192124761433981,0.2192124761433981,0.2220006860306052,0.2199572534675968,0.215239061487493
abalone,'Sex',4177,0.1477,0.3621,1.1468,0.0008,0.6656,1.0967,11.3356,1.0,0.0,,,1.0,1.0,KNN,0.1909226711763074,0.2004730719482692,0.1877293617637827,0.1907265017094309,0.1907265017094309,0.1933980130168134,0.1897299093340117,0.2004730719482692
abalone,'Sex',4177,0.1477,0.3621,1.1468,0.0008,0.6656,1.0967,11.3356,1.0,0.0,,,1.0,1.0,RandomForest,0.2203596398462923,0.2185258291213335,0.2192422130939458,0.2229330352327645,0.221401634700829,0.2174596218870585,0.2221005892269394,0.2192265826044428
abalone,'Sex',4177,0.1477,0.3621,1.1468,0.0008,0.6656,1.0967,11.3356,1.0,0.0,,,1.0,1.0,AdaBoost,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872
abalone,'Sex',4177,0.1578,0.3655,1.1523,0.0009,0.6653,1.0963,1.9902,1.0,0.0,,,1.0,1.0,SVC,0.2077601960055961,0.2103312925007029,0.2099961832072032,0.2039562611229695,0.2039562611229695,0.2106510501773056,0.2087939232030756,0.2103312925007029
abalone,'Sex',4177,0.0943,0.3648,1.1646,0.0008,0.6653,1.0964,11.3506,1.0,0.0,,,1.0,1.0,DecisionTree,0.2167293632377137,0.2155604383467655,0.2151175049122778,0.2138684268178447,0.2138684268178447,0.2091959522439555,0.2099431301332323,0.2155604383467655
abalone,'Sex',4177,0.0943,0.3648,1.1646,0.0008,0.6653,1.0964,11.3506,1.0,0.0,,,1.0,1.0,LogisticRegression,0.2249876468936571,0.2220956582947038,0.2188361365632256,0.2205500534292011,0.2219003432594001,0.2244983583193913,0.2236937762691415,0.2220956582947038
abalone,'Sex',4177,0.0943,0.3648,1.1646,0.0008,0.6653,1.0964,11.3506,1.0,0.0,,,1.0,1.0,KNN,0.1998529018395854,0.1980552224205369,0.1866968691767599,0.1957535389967138,0.1974687509624266,0.1950349209376984,0.19343883736007,0.1980552224205369
abalone,'Sex',4177,0.0943,0.3648,1.1646,0.0008,0.6653,1.0964,11.3506,1.0,0.0,,,1.0,1.0,RandomForest,0.2214760449691343,0.2165485373295337,0.2177660819979749,0.2182204092215859,0.2218460637649519,0.2242615743271626,0.2231627446772889,0.2216511281620706
abalone,'Sex',4177,0.0943,0.3648,1.1646,0.0008,0.6653,1.0964,11.3506,1.0,0.0,,,1.0,1.0,AdaBoost,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872
abalone,'Sex',4177,0.1056,0.3667,1.1719,0.0008,0.6651,1.0961,11.3717,1.0,0.0,,,1.0,1.0,SVC,0.2100053067514503,0.2122513697065841,0.2137948554469815,0.2105833398446503,0.2105833398446503,0.2150327325185018,0.213814663208173,0.2122513697065841
abalone,'Sex',4177,0.0546,0.3662,1.1671,0.0008,0.6652,1.0962,11.3714,1.0,0.0,,,1.0,1.0,DecisionTree,0.2132739008088285,0.205899951368857,0.2088676773434871,0.2105014322146674,0.2105014322146674,0.2073290630403952,0.2083453834589559,0.205899951368857
abalone,'Sex',4177,0.0546,0.3662,1.1671,0.0008,0.6652,1.0962,11.3714,1.0,0.0,,,1.0,1.0,LogisticRegression,0.2209092941791838,0.2191566811291577,0.2192533755739706,0.2197272706210433,0.2197272706210433,0.2206276292754904,0.2188708487860605,0.2191566811291577
abalone,'Sex',4177,0.0546,0.3662,1.1671,0.0008,0.6652,1.0962,11.3714,1.0,0.0,,,1.0,1.0,KNN,0.1986604796030229,0.1914656419133103,0.193095408122061,0.1976706531264742,0.1976706531264742,0.1913497091964204,0.1968133612387896,0.1914656419133103
abalone,'Sex',4177,0.0546,0.3662,1.1671,0.0008,0.6652,1.0962,11.3714,1.0,0.0,,,1.0,1.0,RandomForest,0.2205735395371869,0.2161955522377739,0.2154577980048012,0.2193447360688776,0.2176036881472716,0.219581824484037,0.2206196526971862,0.2153996604809216
abalone,'Sex',4177,0.0546,0.3662,1.1671,0.0008,0.6652,1.0962,11.3714,1.0,0.0,,,1.0,1.0,AdaBoost,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872
abalone,'Sex',4177,0.0479,0.3636,1.1624,0.0008,0.6654,1.0965,11.3325,1.0,0.0,,,1.0,1.0,SVC,0.1989405534654352,0.2080997019090519,0.2064532963945587,0.209379354615658,0.209379354615658,0.2085582632318023,0.2104947902631895,0.2095282458303072
BachChoralHarmony,V1,5665,0.4929,0.0365,4.5652,0.0209,0.9814,4.0318,0.0059,8.0,0.0,,,8.0,8.0,DecisionTree,0.3491541382848889,0.3429200172493944,0.3408812172449078,0.3286722748548519,0.3261064078993401,0.3396354889014272,0.3187004410390305,0.3435137795473251
BachChoralHarmony,V1,5665,0.4929,0.0365,4.5652,0.0209,0.9814,4.0318,0.0059,8.0,0.0,,,8.0,8.0,LogisticRegression,0.4273732873777277,0.4282424099236654,0.391794228998011,0.408432103307674,0.4095409148700578,0.4178285778971488,0.3937729059777995,0.4282424099236654
BachChoralHarmony,V1,5665,0.4929,0.0365,4.5652,0.0209,0.9814,4.0318,0.0059,8.0,0.0,,,8.0,8.0,KNN,0.3642064608809736,0.3662672292578773,0.3244820601752601,0.3499166667190134,0.3473435453894593,0.360397405789165,0.3392374976881628,0.3662672292578773
BachChoralHarmony,V1,5665,0.4929,0.0365,4.5652,0.0209,0.9814,4.0318,0.0059,8.0,0.0,,,8.0,8.0,RandomForest,0.401772025395187,0.402560411558008,0.3822757471418163,0.360970074060897,0.360071869026676,0.381844953080376,0.3563493963322489,0.4035301375383515
BachChoralHarmony,V1,5665,0.4929,0.0365,4.5652,0.0209,0.9814,4.0318,0.0059,8.0,0.0,,,8.0,8.0,AdaBoost,0.0645737182714168,0.0645737182714168,0.0627925394252876,0.0598953787623954,0.0598953787623954,0.0603310164475622,0.0627925394252876,0.0645737182714168
BachChoralHarmony,V1,5665,0.4978,0.033,4.4762,0.0211,0.9816,4.0359,0.0003,8.0,0.0,,,8.0,8.0,SVC,0.4125491049348646,0.4143463211957236,0.3794136485323381,0.397312574330157,0.3944563567283692,0.4146380113228425,0.3916742346401354,0.4143463211957236
BachChoralHarmony,V1,5665,0.4517,0.0354,4.4,0.0193,0.9816,4.037,0.0061,8.0,0.0,,,8.0,8.0,DecisionTree,0.3531911180741203,0.3535186081300847,0.3434516760679937,0.3301386967579742,0.3240150385430694,0.3448086945845376,0.321649718211515,0.3555910214346782
BachChoralHarmony,V1,5665,0.4517,0.0354,4.4,0.0193,0.9816,4.037,0.0061,8.0,0.0,,,8.0,8.0,LogisticRegression,0.4438039400344716,0.4425717586892694,0.3938526096183524,0.4205474298259553,0.4176829905458462,0.4289219269737397,0.4139573617439494,0.4425717586892694
BachChoralHarmony,V1,5665,0.4517,0.0354,4.4,0.0193,0.9816,4.037,0.0061,8.0,0.0,,,8.0,8.0,KNN,0.381714552776888,0.3815799825009519,0.3248868824897354,0.361793358984408,0.3579773789349993,0.3747690428675675,0.3544319487538404,0.3815799825009519
BachChoralHarmony,V1,5665,0.4517,0.0354,4.4,0.0193,0.9816,4.037,0.0061,8.0,0.0,,,8.0,8.0,RandomForest,0.4140475452118702,0.414923881980314,0.3815669023309318,0.3736069047962301,0.3699242190737694,0.3994993738804711,0.3585473116208709,0.4123621780864601
BachChoralHarmony,V1,5665,0.4517,0.0354,4.4,0.0193,0.9816,4.037,0.0061,8.0,0.0,,,8.0,8.0,AdaBoost,0.06777387464229,0.06777387464229,0.0627925394252876,0.070097161045123,0.070097161045123,0.06777387464229,0.0627925394252876,0.06777387464229
BachChoralHarmony,V1,5665,0.4487,0.0365,4.9565,0.0192,0.9816,4.0349,0.0016,8.0,0.0,,,8.0,8.0,SVC,0.4359645576200389,0.4358730692792344,0.397476220298143,0.4099726149303733,0.4077353211495088,0.4324946066939141,0.397298763184772,0.4358730692792344
BachChoralHarmony,V1,5665,0.4148,0.0371,5.125,0.0181,0.9815,4.0333,0.0069,8.0,0.0,,,8.0,8.0,DecisionTree,0.3616927480541101,0.3631184664402854,0.3589023289603581,0.3409783799456362,0.348739493738293,0.3560661462536777,0.334458643693778,0.3638019644353858
BachChoralHarmony,V1,5665,0.4148,0.0371,5.125,0.0181,0.9815,4.0333,0.0069,8.0,0.0,,,8.0,8.0,LogisticRegression,0.4392379894587265,0.4379534198927803,0.4088186806760299,0.4222836084904789,0.4234525617783969,0.4305347225936047,0.4162921136766048,0.4379534198927803
BachChoralHarmony,V1,5665,0.4148,0.0371,5.125,0.0181,0.9815,4.0333,0.0069,8.0,0.0,,,8.0,8.0,KNN,0.3754358748616736,0.373306585646057,0.345210819308878,0.3679954117870708,0.3676516966494427,0.366975659464624,0.3601658365155508,0.373306585646057
BachChoralHarmony,V1,5665,0.4148,0.0371,5.125,0.0181,0.9815,4.0333,0.0069,8.0,0.0,,,8.0,8.0,RandomForest,0.4166538946341905,0.4210648886423734,0.3974615528843015,0.3796749780805218,0.382251034537312,0.4018113397617339,0.3674855294604257,0.422879097802085
BachChoralHarmony,V1,5665,0.4148,0.0371,5.125,0.0181,0.9815,4.0333,0.0069,8.0,0.0,,,8.0,8.0,AdaBoost,0.0616475500241194,0.0616475500241194,0.0662084232219124,0.0634241889370315,0.0634241889370315,0.0574128640417686,0.0668788658584872,0.0616475500241194
BachChoralHarmony,V1,5665,0.4078,0.034,4.56,0.0179,0.9814,4.0318,0.007,8.0,0.0,,,8.0,8.0,SVC,0.4309980445936678,0.4308803081284411,0.3967933733248452,0.4189348358106378,0.4163581525970466,0.4253912133215032,0.4164068911252969,0.4308803081284411
BachChoralHarmony,V1,5665,0.3481,0.0376,6.95,0.0162,0.9815,4.036,0.0043,8.0,0.0,,,8.0,8.0,DecisionTree,0.3772435411210386,0.3734000678181131,0.3652191877319554,0.3586978417901296,0.3456446488882581,0.3622592521330167,0.3406044277840903,0.3750723808272814
BachChoralHarmony,V1,5665,0.3481,0.0376,6.95,0.0162,0.9815,4.036,0.0043,8.0,0.0,,,8.0,8.0,LogisticRegression,0.4495829760327553,0.4501602674492654,0.4248461399842622,0.4353503966752557,0.4360078669845686,0.4427112153980552,0.4270700160458406,0.4501602674492654
BachChoralHarmony,V1,5665,0.3481,0.0376,6.95,0.0162,0.9815,4.036,0.0043,8.0,0.0,,,8.0,8.0,KNN,0.4012630614854565,0.3994994887512423,0.3628869296475596,0.3802063625210582,0.3794128471435024,0.3909805501089446,0.3624758823401284,0.3994994887512423
BachChoralHarmony,V1,5665,0.3481,0.0376,6.95,0.0162,0.9815,4.036,0.0043,8.0,0.0,,,8.0,8.0,RandomForest,0.4186435502262752,0.4184436139427691,0.4032028772314325,0.393558915905786,0.3952301858804709,0.4109570555458164,0.3794734918429621,0.4164795613156046
BachChoralHarmony,V1,5665,0.3481,0.0376,6.95,0.0162,0.9815,4.036,0.0043,8.0,0.0,,,8.0,8.0,AdaBoost,0.059875239209418,0.059875239209418,0.0627925394252876,0.0603672371280513,0.0603672371280513,0.0596993917517909,0.0627925394252876,0.059875239209418
BachChoralHarmony,V1,5665,0.3502,0.038,6.3636,0.0163,0.9814,4.0333,0.0022,8.0,0.0,,,8.0,8.0,SVC,0.4499219760437029,0.4516626540444475,0.4122469711570162,0.4242095996898154,0.4272735932076287,0.4477848306961219,0.421814194146145,0.4516626540444475
BachChoralHarmony,V1,5665,0.2925,0.0374,5.0,0.015,0.9815,4.0362,0.008,8.0,0.0,,,8.0,8.0,DecisionTree,0.3958974104034143,0.3934389710532842,0.3786991690032807,0.368377937736255,0.3664646918118319,0.3851309257269245,0.3651836008086192,0.3926161634588967
BachChoralHarmony,V1,5665,0.2925,0.0374,5.0,0.015,0.9815,4.0362,0.008,8.0,0.0,,,8.0,8.0,LogisticRegression,0.4596999672245782,0.4613490190413915,0.4342846453029838,0.4419617824260261,0.441799294426064,0.4585090634740055,0.4351095232332814,0.4613490190413915
BachChoralHarmony,V1,5665,0.2925,0.0374,5.0,0.015,0.9815,4.0362,0.008,8.0,0.0,,,8.0,8.0,KNN,0.4100324557934838,0.4082825196579325,0.3688868809896184,0.3906743070917485,0.3905098873451887,0.4064474116332939,0.387908746561142,0.4082825196579325
BachChoralHarmony,V1,5665,0.2925,0.0374,5.0,0.015,0.9815,4.0362,0.008,8.0,0.0,,,8.0,8.0,RandomForest,0.4351029582388776,0.4358720846113877,0.4115870980252819,0.4019981299248545,0.4042002358821607,0.4267159533186377,0.3970436435486198,0.4386922642800831
BachChoralHarmony,V1,5665,0.2925,0.0374,5.0,0.015,0.9815,4.0362,0.008,8.0,0.0,,,8.0,8.0,AdaBoost,0.0599371521384152,0.0599371521384152,0.0627925394252876,0.0599335817369544,0.0599335817369544,0.0599371521384152,0.0627925394252876,0.0599371521384152
BachChoralHarmony,V1,5665,0.302,0.0367,6.0417,0.0152,0.9815,4.0335,0.0026,8.0,0.0,,,8.0,8.0,SVC,0.4496936874957329,0.4500785704200988,0.4202428940637705,0.433243060270148,0.4344007954258294,0.4503996977754272,0.4288271534745952,0.4500785704200988
BachChoralHarmony,V1,5665,0.2544,0.0369,4.875,0.0142,0.9815,4.0379,0.0023,8.0,0.0,,,8.0,8.0,DecisionTree,0.3948534736876425,0.3914133969837919,0.3849078554857642,0.3709697102730327,0.3708342520770149,0.3901922639811675,0.379824821876602,0.3919411514014153
BachChoralHarmony,V1,5665,0.2544,0.0369,4.875,0.0142,0.9815,4.0379,0.0023,8.0,0.0,,,8.0,8.0,LogisticRegression,0.4679124179307796,0.4681618320819364,0.4357410141573702,0.4480656885408728,0.4502691552679684,0.4614250521585695,0.4543534855590627,0.4681618320819364
BachChoralHarmony,V1,5665,0.2544,0.0369,4.875,0.0142,0.9815,4.0379,0.0023,8.0,0.0,,,8.0,8.0,KNN,0.4162367596610101,0.4141262612708279,0.3802346237145472,0.4026664858336237,0.4023949397800883,0.4061219599829878,0.4035890627328868,0.4141262612708279
BachChoralHarmony,V1,5665,0.2544,0.0369,4.875,0.0142,0.9815,4.0379,0.0023,8.0,0.0,,,8.0,8.0,RandomForest,0.4421450366682773,0.4398323166570564,0.4240214151553988,0.4097922731301684,0.4128148263248739,0.4361722372479497,0.4114207595338834,0.4455981433330213
BachChoralHarmony,V1,5665,0.2544,0.0369,4.875,0.0142,0.9815,4.0379,0.0023,8.0,0.0,,,8.0,8.0,AdaBoost,0.0577223182494238,0.0577223182494238,0.0604335557473724,0.0577223182494238,0.0577223182494238,0.0577223182494238,0.0627925394252876,0.0577223182494238
BachChoralHarmony,V1,5665,0.25,0.0367,5.0323,0.0141,0.9815,4.0357,0.0064,8.0,0.0,,,8.0,8.0,SVC,0.4658991648721253,0.4672236881161278,0.4461140570475598,0.4574861499309436,0.4527822170249333,0.464449362817212,0.4510773177184448,0.4672236881161278
