name,column_name,n_tuples,missing_perc,constancy,imbalance,uniqueness,unalikeability,entropy,density,mean_char,std_char,skewness_char,kurtosis_char,min_char,max_char,ml_method,impute_standard,impute_mode,impute_random,impute_knn,impute_mice,impute_logistic_regression,impute_random_forest,impute_kproto
abalone,'Sex',4177,0.4587,0.3627,1.1631,0.0013,0.6656,1.0966,1.0777,1.0,0.0,,,1.0,1.0,AdaBoost,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872
abalone,'Sex',4177,0.4549,0.3527,1.094,0.0013,0.6664,1.0978,1.7171,1.0,0.0,,,1.0,1.0,SVC,0.2042181284238361,0.2136999267845937,0.2068988767285943,0.1958819319469272,0.1993144234036404,0.2080558380411483,0.2079224513677385,0.2136999267845937
abalone,'Sex',4177,0.396,0.3722,1.2116,0.0012,0.6646,1.0951,1.2688,1.0,0.0,,,1.0,1.0,DecisionTree,0.2104683796816345,0.20741574181124,0.2108762705469366,0.2149124142659104,0.2148369034322142,0.2162701712874384,0.2121440202864795,0.20741574181124
abalone,'Sex',4177,0.396,0.3722,1.2116,0.0012,0.6646,1.0951,1.2688,1.0,0.0,,,1.0,1.0,LogisticRegression,0.2229636600045775,0.2181931984761824,0.221111777209047,0.2127296149205377,0.2127296149205377,0.2212794259834864,0.2210468742705565,0.2181931984761824
abalone,'Sex',4177,0.396,0.3722,1.2116,0.0012,0.6646,1.0951,1.2688,1.0,0.0,,,1.0,1.0,KNN,0.1855391089258286,0.1887358874245424,0.1907750383384258,0.1846661402203079,0.1846661402203079,0.1924466252235138,0.1939576122607051,0.1887358874245424
abalone,'Sex',4177,0.396,0.3722,1.2116,0.0012,0.6646,1.0951,1.2688,1.0,0.0,,,1.0,1.0,RandomForest,0.2125599974711767,0.2136777845437925,0.211024875366318,0.2184005226343961,0.216999229902989,0.2226524543296771,0.2224399464515461,0.2140073406360673
abalone,'Sex',4177,0.396,0.3722,1.2116,0.0012,0.6646,1.0951,1.2688,1.0,0.0,,,1.0,1.0,AdaBoost,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872
abalone,'Sex',4177,0.4084,0.3646,1.1701,0.0012,0.6654,1.0963,1.3578,1.0,0.0,,,1.0,1.0,SVC,0.2017335681208326,0.2062979417114775,0.2042020438280804,0.1964383783775866,0.1964383783775866,0.2076612537973131,0.2102669970626861,0.2062979417114775
abalone,'Sex',4177,0.345,0.36,1.1588,0.0011,0.6657,1.0968,2.0675,1.0,0.0,,,1.0,1.0,DecisionTree,0.2032553123801573,0.2092234295892701,0.204912835811365,0.2060953968915325,0.2060953968915325,0.2112805235037236,0.2140605637889545,0.2089372323401742
abalone,'Sex',4177,0.345,0.36,1.1588,0.0011,0.6657,1.0968,2.0675,1.0,0.0,,,1.0,1.0,LogisticRegression,0.2205468375014143,0.2166583353232498,0.2225017041622776,0.2256410186751453,0.2256410186751453,0.2256298179982472,0.228038909256644,0.2166583353232498
abalone,'Sex',4177,0.345,0.36,1.1588,0.0011,0.6657,1.0968,2.0675,1.0,0.0,,,1.0,1.0,KNN,0.1967265721550589,0.1896871032183535,0.1937359244297067,0.1922857896541985,0.1922857896541985,0.1886145096779018,0.1951086005302205,0.1896871032183535
abalone,'Sex',4177,0.345,0.36,1.1588,0.0011,0.6657,1.0968,2.0675,1.0,0.0,,,1.0,1.0,RandomForest,0.2235040293792708,0.2226125377740476,0.2178833833642294,0.2277456776056234,0.2293331054980619,0.2153791659918843,0.218464808808439,0.2215023669412646
abalone,'Sex',4177,0.345,0.36,1.1588,0.0011,0.6657,1.0968,2.0675,1.0,0.0,,,1.0,1.0,AdaBoost,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872
abalone,'Sex',4177,0.3522,0.3681,1.1731,0.0011,0.6651,1.0959,4.4556,1.0,0.0,,,1.0,1.0,SVC,0.2107669732792889,0.2131136279130536,0.214603848327197,0.208677245028073,0.2092916685422707,0.2116176343187083,0.2164883313128034,0.2131136279130536
abalone,'Sex',4177,0.3074,0.3623,1.1593,0.001,0.6656,1.0966,1.0789,1.0,0.0,,,1.0,1.0,DecisionTree,0.2016536046888732,0.2079718948287147,0.2099133452209256,0.2069543964203322,0.2069543964203322,0.2090365285515332,0.2102232644486265,0.2077172079231077
abalone,'Sex',4177,0.3074,0.3623,1.1593,0.001,0.6656,1.0966,1.0789,1.0,0.0,,,1.0,1.0,LogisticRegression,0.2167639779320607,0.2152382952712338,0.2148605029899137,0.2195355801497105,0.2178410225595028,0.2183066854320362,0.2161472880653842,0.2152382952712338
abalone,'Sex',4177,0.3074,0.3623,1.1593,0.001,0.6656,1.0966,1.0789,1.0,0.0,,,1.0,1.0,KNN,0.1945961428305678,0.1910254728315746,0.1946079822345822,0.1872931400711073,0.1871930206416259,0.192645191166483,0.1924612613858246,0.1910254728315746
abalone,'Sex',4177,0.3074,0.3623,1.1593,0.001,0.6656,1.0966,1.0789,1.0,0.0,,,1.0,1.0,RandomForest,0.2124810923341142,0.217275173888446,0.219934809185837,0.2145697644129801,0.2105785859238004,0.2191217518423482,0.2155955031202808,0.2184174915745874
abalone,'Sex',4177,0.3074,0.3623,1.1593,0.001,0.6656,1.0966,1.0789,1.0,0.0,,,1.0,1.0,AdaBoost,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872
abalone,'Sex',4177,0.3143,0.3715,1.1902,0.001,0.6647,1.0954,1.4806,1.0,0.0,,,1.0,1.0,SVC,0.208620283826054,0.2093703571293133,0.2027930756007334,0.2050067108712673,0.2046126431601984,0.2141966833507361,0.2182781436091735,0.2093703571293133
abalone,'Sex',4177,0.2535,0.3727,1.218,0.001,0.6644,1.095,2.3284,1.0,0.0,,,1.0,1.0,DecisionTree,0.2072477920673589,0.2094876873003031,0.208788021826746,0.201985362897476,0.201985362897476,0.2112138387759451,0.2150029988099036,0.2094876873003031
abalone,'Sex',4177,0.2535,0.3727,1.218,0.001,0.6644,1.095,2.3284,1.0,0.0,,,1.0,1.0,LogisticRegression,0.225225417778424,0.2161914963188719,0.2245014657394848,0.2190181067359919,0.2170335849615465,0.2257542939022166,0.2210045820004681,0.2161914963188719
abalone,'Sex',4177,0.2535,0.3727,1.218,0.001,0.6644,1.095,2.3284,1.0,0.0,,,1.0,1.0,KNN,0.1882144923186438,0.1941427246370232,0.1848663871185458,0.1860027108112643,0.1865027547602373,0.1932884196989912,0.1895801634561606,0.1941427246370232
abalone,'Sex',4177,0.2535,0.3727,1.218,0.001,0.6644,1.095,2.3284,1.0,0.0,,,1.0,1.0,RandomForest,0.2215318204066695,0.2212315954274442,0.2151790233558472,0.2143221779610212,0.2113059811360808,0.2221703351217996,0.2185442947088883,0.2197410349340396
abalone,'Sex',4177,0.2535,0.3727,1.218,0.001,0.6644,1.095,2.3284,1.0,0.0,,,1.0,1.0,AdaBoost,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872
abalone,'Sex',4177,0.248,0.3731,1.1984,0.001,0.6645,1.0951,4.5511,1.0,0.0,,,1.0,1.0,SVC,0.2124941457481028,0.2072630317510155,0.2062271339408416,0.2059788476542733,0.2059788476542733,0.2089217677845225,0.211699547094288,0.2072630317510155
abalone,'Sex',4177,0.2004,0.3635,1.1431,0.0009,0.6655,1.0966,11.3738,1.0,0.0,,,1.0,1.0,DecisionTree,0.2118649259272545,0.2157123197827897,0.207788926539643,0.2168821416980199,0.2171234543693355,0.2111407940441513,0.2133749391024046,0.2157177930172877
abalone,'Sex',4177,0.2004,0.3635,1.1431,0.0009,0.6655,1.0966,11.3738,1.0,0.0,,,1.0,1.0,LogisticRegression,0.2242983004843079,0.2209013827723632,0.2257383840273829,0.2227653551604575,0.2224520488862309,0.2240276235050975,0.2218638494922415,0.2209013827723632
abalone,'Sex',4177,0.2004,0.3635,1.1431,0.0009,0.6655,1.0966,11.3738,1.0,0.0,,,1.0,1.0,KNN,0.195916025891374,0.1925526065092316,0.1880037937576728,0.1956464432382887,0.193631418039087,0.1977709825583003,0.1986622357195983,0.1925526065092316
abalone,'Sex',4177,0.2004,0.3635,1.1431,0.0009,0.6655,1.0966,11.3738,1.0,0.0,,,1.0,1.0,RandomForest,0.2165993026509206,0.2128250707825872,0.2136542978058891,0.2200855157430783,0.2192513762713823,0.2242752990510561,0.2257555486314235,0.2194481961318781
abalone,'Sex',4177,0.2004,0.3635,1.1431,0.0009,0.6655,1.0966,11.3738,1.0,0.0,,,1.0,1.0,AdaBoost,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872
abalone,'Sex',4177,0.2088,0.3685,1.2012,0.0009,0.6649,1.0956,4.1345,1.0,0.0,,,1.0,1.0,SVC,0.2074521232653624,0.206430615004454,0.2149505619252632,0.2059973100644584,0.2059973100644584,0.2148425291291697,0.2098880066094414,0.206430615004454
abalone,'Sex',4177,0.1525,0.3664,1.1674,0.0008,0.6652,1.0962,11.3748,1.0,0.0,,,1.0,1.0,DecisionTree,0.2090632607393388,0.2070344345491101,0.2061274326531504,0.2069084645289139,0.2069084645289139,0.2137128805227853,0.2162306133430249,0.2070344345491101
abalone,'Sex',4177,0.1525,0.3664,1.1674,0.0008,0.6652,1.0962,11.3748,1.0,0.0,,,1.0,1.0,LogisticRegression,0.218746413935353,0.2167406047358309,0.2165346478497183,0.2184152857246404,0.2184152857246404,0.2185740244747394,0.2206744737326922,0.2167406047358309
abalone,'Sex',4177,0.1525,0.3664,1.1674,0.0008,0.6652,1.0962,11.3748,1.0,0.0,,,1.0,1.0,KNN,0.1948048222883647,0.1931547075292124,0.1865508011101905,0.1886048577562494,0.1886048577562494,0.1911215464669831,0.1931747091149812,0.1931547075292124
abalone,'Sex',4177,0.1525,0.3664,1.1674,0.0008,0.6652,1.0962,11.3748,1.0,0.0,,,1.0,1.0,RandomForest,0.2201304278532571,0.2144849549763372,0.2108411603473605,0.2242188057850357,0.2184583542368383,0.2241661463801634,0.2277222702140133,0.2165390690842868
abalone,'Sex',4177,0.1525,0.3664,1.1674,0.0008,0.6652,1.0962,11.3748,1.0,0.0,,,1.0,1.0,AdaBoost,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872
abalone,'Sex',4177,0.1623,0.3624,1.1633,0.0009,0.6655,1.0966,4.0617,1.0,0.0,,,1.0,1.0,SVC,0.2064580903601986,0.2108503200498753,0.2109159900906199,0.207473254797872,0.2073119903127715,0.2105810229928842,0.2092809953866851,0.2108503200498753
abalone,'Sex',4177,0.1065,0.3636,1.1648,0.0008,0.6654,1.0965,1.0625,1.0,0.0,,,1.0,1.0,DecisionTree,0.213667395351497,0.2132052809715178,0.2122855838338358,0.2125725503803115,0.2125725503803115,0.2134553364690313,0.2119474527813251,0.2132052809715178
abalone,'Sex',4177,0.1065,0.3636,1.1648,0.0008,0.6654,1.0965,1.0625,1.0,0.0,,,1.0,1.0,LogisticRegression,0.2111548618516532,0.2178254710843729,0.2195334206192513,0.2195156501540772,0.2195156501540772,0.2212272356246118,0.2201012088054414,0.2178254710843729
abalone,'Sex',4177,0.1065,0.3636,1.1648,0.0008,0.6654,1.0965,1.0625,1.0,0.0,,,1.0,1.0,KNN,0.1936894979818697,0.1908666240073873,0.1981608907746221,0.1951714109928433,0.1951714109928433,0.1899072819159267,0.1964653597677453,0.1908666240073873
abalone,'Sex',4177,0.1065,0.3636,1.1648,0.0008,0.6654,1.0965,1.0625,1.0,0.0,,,1.0,1.0,RandomForest,0.2180867613422312,0.2152945900356847,0.2195366743091203,0.2212326839168021,0.2176896612202681,0.2245403297085225,0.2206152165517882,0.2177659413593387
abalone,'Sex',4177,0.1065,0.3636,1.1648,0.0008,0.6654,1.0965,1.0625,1.0,0.0,,,1.0,1.0,AdaBoost,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872
abalone,'Sex',4177,0.0972,0.3641,1.1695,0.0008,0.6653,1.0964,11.3278,1.0,0.0,,,1.0,1.0,SVC,0.2031383809657999,0.2028351397275959,0.2058614021629104,0.2082977546004927,0.2082977546004927,0.2093555590381172,0.2103670711054288,0.2028351397275959
abalone,'Sex',4177,0.0421,0.3659,1.1656,0.0007,0.6652,1.0962,11.3695,1.0,0.0,,,1.0,1.0,DecisionTree,0.2050528789552413,0.2059924936098758,0.2064850978607222,0.2053965458680459,0.2053965458680459,0.204663041648994,0.2046942642827307,0.2059924936098758
abalone,'Sex',4177,0.0421,0.3659,1.1656,0.0007,0.6652,1.0962,11.3695,1.0,0.0,,,1.0,1.0,LogisticRegression,0.2156030377437065,0.2195829171264695,0.2169455605809041,0.2181843326001963,0.2181843326001963,0.2195417277630222,0.219149842836598,0.2195829171264695
abalone,'Sex',4177,0.0421,0.3659,1.1656,0.0007,0.6652,1.0962,11.3695,1.0,0.0,,,1.0,1.0,KNN,0.1942069346218783,0.1919652899587213,0.188456858276371,0.1951047750384992,0.1951047750384992,0.1949396140162388,0.1943718581018258,0.1919652899587213
abalone,'Sex',4177,0.0421,0.3659,1.1656,0.0007,0.6652,1.0962,11.3695,1.0,0.0,,,1.0,1.0,RandomForest,0.2130943858182375,0.2104311256262251,0.2113646222994717,0.216926759006252,0.2191716336365244,0.219362824331763,0.2192375673249304,0.2164278517386835
abalone,'Sex',4177,0.0421,0.3659,1.1656,0.0007,0.6652,1.0962,11.3695,1.0,0.0,,,1.0,1.0,AdaBoost,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872,0.0986500755143872
abalone,'Sex',4177,0.0441,0.3664,1.1742,0.0008,0.6651,1.0961,11.3615,1.0,0.0,,,1.0,1.0,SVC,0.2008117520928629,0.2074224499105914,0.2022385518441845,0.2091281957413568,0.2091281957413568,0.2094821714900684,0.2080831323387615,0.2074224499105914
BachChoralHarmony,V1,5665,0.5017,0.0344,4.619,0.0213,0.9815,4.032,0.0083,8.0,0.0,,,8.0,8.0,DecisionTree,0.3486472897610237,0.3483168115820607,0.3388336667946308,0.3335336694127481,0.3373597014299104,0.3442031674089021,0.3179123918704802,0.3477830322312734
BachChoralHarmony,V1,5665,0.5017,0.0344,4.619,0.0213,0.9815,4.032,0.0083,8.0,0.0,,,8.0,8.0,LogisticRegression,0.4354532664636016,0.4329443948983721,0.3981146863056898,0.4206662756777905,0.4208427418973836,0.4181170603374894,0.405254052699573,0.4329443948983721
BachChoralHarmony,V1,5665,0.5017,0.0344,4.619,0.0213,0.9815,4.032,0.0083,8.0,0.0,,,8.0,8.0,KNN,0.3692408328533217,0.3703235686226334,0.3349033689903359,0.351822622010173,0.3500952307940709,0.3644535677849083,0.3586768506313819,0.3703235686226334
BachChoralHarmony,V1,5665,0.5017,0.0344,4.619,0.0213,0.9815,4.032,0.0083,8.0,0.0,,,8.0,8.0,RandomForest,0.4093759220715756,0.4027199162730265,0.3795867535423748,0.3752643048731459,0.3770718314040453,0.3808610263573373,0.3550460488131906,0.4054967088835481
BachChoralHarmony,V1,5665,0.5017,0.0344,4.619,0.0213,0.9815,4.032,0.0083,8.0,0.0,,,8.0,8.0,AdaBoost,0.0673798875795356,0.0673798875795356,0.0627925394252876,0.0627925394252876,0.0627925394252876,0.0627925394252876,0.0627925394252876,0.0673798875795356
BachChoralHarmony,V1,5665,0.5034,0.0398,8.0,0.0213,0.9813,4.0257,0.0037,8.0,0.0,,,8.0,8.0,SVC,0.4117621408086747,0.4112085791237758,0.3648966862163978,0.3931548411770016,0.391256423734635,0.4079920667216194,0.3832814619062522,0.4112085791237758
BachChoralHarmony,V1,5665,0.4455,0.0328,4.12,0.0191,0.9817,4.0402,0.0063,8.0,0.0,,,8.0,8.0,DecisionTree,0.3547265067982311,0.3520703233999706,0.3577811614593917,0.3365620350827091,0.3369836803855672,0.3509490090861271,0.3283809092113753,0.3506848531058486
BachChoralHarmony,V1,5665,0.4455,0.0328,4.12,0.0191,0.9817,4.0402,0.0063,8.0,0.0,,,8.0,8.0,LogisticRegression,0.438583836395135,0.4371046230378126,0.4045767208735588,0.4185567180272169,0.4169618394326072,0.433150857189793,0.4150598563162543,0.4371046230378126
BachChoralHarmony,V1,5665,0.4455,0.0328,4.12,0.0191,0.9817,4.0402,0.0063,8.0,0.0,,,8.0,8.0,KNN,0.3832951936801678,0.382417812201385,0.3448144119438189,0.3638481655308307,0.3654675688814619,0.3753362876854099,0.370280745604393,0.382417812201385
BachChoralHarmony,V1,5665,0.4455,0.0328,4.12,0.0191,0.9817,4.0402,0.0063,8.0,0.0,,,8.0,8.0,RandomForest,0.4208424546598602,0.4167708721272016,0.3964415607062286,0.3723201944380134,0.3753751958428943,0.3999396438185579,0.3657634649366429,0.4140146184122747
BachChoralHarmony,V1,5665,0.4455,0.0328,4.12,0.0191,0.9817,4.0402,0.0063,8.0,0.0,,,8.0,8.0,AdaBoost,0.0674565335821969,0.0674565335821969,0.0627925394252876,0.0697109409298557,0.0697109409298557,0.0694866526526528,0.0627925394252876,0.0674565335821969
BachChoralHarmony,V1,5665,0.447,0.0351,4.7826,0.0192,0.9817,4.0384,0.0068,8.0,0.0,,,8.0,8.0,SVC,0.435632738284343,0.4359006942383572,0.3888992807823986,0.4077407227346817,0.4086783240607622,0.4343696233393026,0.4037861470920346,0.4359006942383572
BachChoralHarmony,V1,5665,0.4035,0.0394,5.7826,0.0178,0.9813,4.0309,0.0059,8.0,0.0,,,8.0,8.0,DecisionTree,0.3598634266963879,0.358229311011511,0.3585677680061831,0.3383301819647604,0.3406047411331127,0.3531840480099414,0.3460114619678645,0.3574407956989904
BachChoralHarmony,V1,5665,0.4035,0.0394,5.7826,0.0178,0.9813,4.0309,0.0059,8.0,0.0,,,8.0,8.0,LogisticRegression,0.4443432602288453,0.4432007663667993,0.4167343589454882,0.4193432684932561,0.419097519698284,0.4363221509392664,0.4163636921626198,0.4432007663667993
BachChoralHarmony,V1,5665,0.4035,0.0394,5.7826,0.0178,0.9813,4.0309,0.0059,8.0,0.0,,,8.0,8.0,KNN,0.3801532458668536,0.3815519116746602,0.3325343110753075,0.3617694762180289,0.3600426503590815,0.3763110596802859,0.3640661266411076,0.3815519116746602
BachChoralHarmony,V1,5665,0.4035,0.0394,5.7826,0.0178,0.9813,4.0309,0.0059,8.0,0.0,,,8.0,8.0,RandomForest,0.4158350323992563,0.4102785092726242,0.3952422808383299,0.3696432873365973,0.3759755503090866,0.4010559545894284,0.3745840162835085,0.4099579973448302
BachChoralHarmony,V1,5665,0.4035,0.0394,5.7826,0.0178,0.9813,4.0309,0.0059,8.0,0.0,,,8.0,8.0,AdaBoost,0.0639480255868771,0.0639480255868771,0.0627925394252876,0.0639480255868771,0.0639480255868771,0.0639480255868771,0.0627925394252876,0.0639480255868771
BachChoralHarmony,V1,5665,0.4132,0.0343,5.4286,0.0181,0.9814,4.0327,0.0023,8.0,0.0,,,8.0,8.0,SVC,0.4380321671062028,0.4394294130461613,0.3984689913087249,0.4138949102577226,0.4111758720981416,0.4268812665880132,0.4106241241720869,0.4394294130461613
BachChoralHarmony,V1,5665,0.3612,0.0362,6.2381,0.0166,0.9814,4.0322,0.0055,8.0,0.0,,,8.0,8.0,DecisionTree,0.3672215271857642,0.3656122742470711,0.3630043175227618,0.3457609926275863,0.3400927348788417,0.3685845339199051,0.343366701286379,0.3657498365924366
BachChoralHarmony,V1,5665,0.3612,0.0362,6.2381,0.0166,0.9814,4.0322,0.0055,8.0,0.0,,,8.0,8.0,LogisticRegression,0.4558946513252202,0.455109324752748,0.4341176944350022,0.4370599131967592,0.4349457904601047,0.4368756045023862,0.4249681100553917,0.455109324752748
BachChoralHarmony,V1,5665,0.3612,0.0362,6.2381,0.0166,0.9814,4.0322,0.0055,8.0,0.0,,,8.0,8.0,KNN,0.3982803620102288,0.3981146976796635,0.3693364644973242,0.3768070115564775,0.3754861172668795,0.387951923534552,0.3735205695962987,0.3981146976796635
BachChoralHarmony,V1,5665,0.3612,0.0362,6.2381,0.0166,0.9814,4.0322,0.0055,8.0,0.0,,,8.0,8.0,RandomForest,0.4269715279294198,0.4249262783688865,0.4125241447834892,0.3889319927770868,0.3879964990164333,0.4123360748220908,0.3784658399665301,0.4238482461777257
BachChoralHarmony,V1,5665,0.3612,0.0362,6.2381,0.0166,0.9814,4.0322,0.0055,8.0,0.0,,,8.0,8.0,AdaBoost,0.0548257993380745,0.0548257993380745,0.0627925394252876,0.0566152601078963,0.0566152601078963,0.0627925394252876,0.0627925394252876,0.0548257993380745
BachChoralHarmony,V1,5665,0.3536,0.0385,5.0357,0.0164,0.9814,4.0316,0.0059,8.0,0.0,,,8.0,8.0,SVC,0.4451536597117309,0.4463762984870241,0.41650314186459,0.4277861507066949,0.4280606979617286,0.4401266111747327,0.4259399272204852,0.4463762984870241
BachChoralHarmony,V1,5665,0.2914,0.0376,5.2069,0.0149,0.9815,4.0363,0.0051,8.0,0.0,,,8.0,8.0,DecisionTree,0.3755356798108603,0.3773725338799036,0.3737694113150075,0.3540658327291878,0.3588151293277361,0.3743765447317501,0.3589340598064228,0.377271415866628
BachChoralHarmony,V1,5665,0.2914,0.0376,5.2069,0.0149,0.9815,4.0363,0.0051,8.0,0.0,,,8.0,8.0,LogisticRegression,0.4544015381328904,0.4551741370298149,0.4395798141693487,0.4401843977068352,0.4414360623762615,0.4443887628792899,0.4343006945073183,0.4551741370298149
BachChoralHarmony,V1,5665,0.2914,0.0376,5.2069,0.0149,0.9815,4.0363,0.0051,8.0,0.0,,,8.0,8.0,KNN,0.3974609487983463,0.3960175404376603,0.3713368196771581,0.3822731553731676,0.3824230690399053,0.3904904858055029,0.382905562494003,0.3960175404376603
BachChoralHarmony,V1,5665,0.2914,0.0376,5.2069,0.0149,0.9815,4.0363,0.0051,8.0,0.0,,,8.0,8.0,RandomForest,0.4344203731076209,0.4296092341172159,0.413265035411594,0.3978440798448841,0.4006891908879602,0.4228977906353883,0.3946516657398063,0.4296084988401635
BachChoralHarmony,V1,5665,0.2914,0.0376,5.2069,0.0149,0.9815,4.0363,0.0051,8.0,0.0,,,8.0,8.0,AdaBoost,0.0604585477033676,0.0604585477033676,0.0627925394252876,0.0604585477033676,0.0604585477033676,0.0627925394252876,0.0627925394252876,0.0604585477033676
BachChoralHarmony,V1,5665,0.3045,0.0393,7.0455,0.0152,0.9813,4.0312,0.004,8.0,0.0,,,8.0,8.0,SVC,0.4556281847983933,0.4554135758174965,0.4235286004740007,0.4371479953014454,0.4389980046520819,0.4532529850919103,0.4325381739446698,0.4554135758174965
BachChoralHarmony,V1,5665,0.2561,0.0339,4.7667,0.0142,0.9815,4.0359,0.0067,8.0,0.0,,,8.0,8.0,DecisionTree,0.3904977117823023,0.3884727570199171,0.3887942774579623,0.3684900701702305,0.3716686332983018,0.3810647537988499,0.3647352469540662,0.3878112730115523
BachChoralHarmony,V1,5665,0.2561,0.0339,4.7667,0.0142,0.9815,4.0359,0.0067,8.0,0.0,,,8.0,8.0,LogisticRegression,0.4676843995682787,0.4669778105486122,0.4400847660958615,0.4508609895154321,0.4480803495802572,0.461452829650659,0.4421359507644395,0.4669778105486122
BachChoralHarmony,V1,5665,0.2561,0.0339,4.7667,0.0142,0.9815,4.0359,0.0067,8.0,0.0,,,8.0,8.0,KNN,0.4171364016469525,0.4197578749613646,0.3782412778879049,0.4007334463941021,0.3999452734945189,0.4153741938572242,0.3976238521201664,0.4197578749613646
BachChoralHarmony,V1,5665,0.2561,0.0339,4.7667,0.0142,0.9815,4.0359,0.0067,8.0,0.0,,,8.0,8.0,RandomForest,0.4423538156027813,0.443078857522962,0.4201246690618548,0.4103109698929412,0.4110618028971372,0.4321767248932163,0.4004010880933317,0.4407399386470561
BachChoralHarmony,V1,5665,0.2561,0.0339,4.7667,0.0142,0.9815,4.0359,0.0067,8.0,0.0,,,8.0,8.0,AdaBoost,0.0575180962475612,0.0575180962475612,0.0601838102517755,0.0575180962475612,0.0575180962475612,0.0627925394252876,0.0627925394252876,0.0575180962475612
