name,column_name,n_tuples,missing_perc,uniqueness,min,max,mean,median,std,skewness,kurtosis,mad,iqr,p_min,p_max,k_min,k_max,s_min,s_max,entropy,density,ml_algorithm,impute_standard,impute_mean,impute_median,impute_random,impute_knn,impute_mice,impute_linear_regression,impute_random_forest,impute_cmeans
abalone,'Length',4177.0,0.4903,0.0597,0.075,0.8,0.526,0.55,0.1199,-0.6902,0.0996,0.075,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4903,0.0059,DecisionTree,0.15441756729151354,0.14976592460014745,0.15323503490235652,0.1536796540168922,0.15290911495609075,0.15335373407062647,0.16578263446227412,0.16783715255986512,0.1590329094825046
abalone,'Length',4177.0,0.4903,0.0597,0.075,0.8,0.526,0.55,0.1199,-0.6902,0.0996,0.075,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4903,0.0059,LogisticRegression,0.16506371286180682,0.14419481937565704,0.1654459387049167,0.1647412510142099,0.163365597772893,0.1650129092991784,0.1673026337635789,0.16487216252058995,0.1660045484437503
abalone,'Length',4177.0,0.4903,0.0597,0.075,0.8,0.526,0.55,0.1199,-0.6902,0.0996,0.075,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4903,0.0059,KNN,0.15989202398541016,0.1574216937854139,0.16146384519883894,0.15995102603218866,0.16314822127679446,0.14808695653166246,0.1709910016263839,0.1627997214449187,0.15453073256659577
abalone,'Length',4177.0,0.4903,0.0597,0.075,0.8,0.526,0.55,0.1199,-0.6902,0.0996,0.075,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4903,0.0059,RandomForest,0.1757041647851101,0.1635630062143525,0.170972743399728,0.17064681157143644,0.17077977862551091,0.17150824697401798,0.18399050565943098,0.17759055404679852,0.17094774396602974
abalone,'Length',4177.0,0.4903,0.0597,0.075,0.8,0.526,0.55,0.1199,-0.6902,0.0996,0.075,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4903,0.0059,AdaBoost,0.09011105051257079,0.08922863655331453,0.08459959005100497,0.08459959005100497,0.08459959005100497,0.08459959005100497,0.08459959005100497,0.09011105051257079,0.08459959005100497
abalone,'Length',4177.0,0.4903,0.0597,0.075,0.8,0.526,0.55,0.1199,-0.6902,0.0996,0.075,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4903,0.0059,SVC,0.16705276810860392,0.14689881503909621,0.1613002640989278,0.16128587355822147,0.1613002640989278,0.16121381229237955,0.16351300922411877,0.16585213199803367,0.16135158044194123
abalone,'Length',4177.0,0.446,0.0557,0.11,0.815,0.5249,0.545,0.1191,-0.6571,0.0901,0.075,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4978,0.005,DecisionTree,0.1927232715093438,0.17732535834318885,0.17052696059904643,0.1648669190246692,0.1648669190246692,0.16133067160972955,0.1714126949301546,0.17347307516457944,0.17379365335076413
abalone,'Length',4177.0,0.446,0.0557,0.11,0.815,0.5249,0.545,0.1191,-0.6571,0.0901,0.075,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4978,0.005,LogisticRegression,0.17386832107213168,0.15093944482971405,0.1793012693086806,0.18039547928151128,0.1795990482569023,0.1807108681013868,0.17906354175159545,0.1741664181484217,0.1791868621517067
abalone,'Length',4177.0,0.446,0.0557,0.11,0.815,0.5249,0.545,0.1191,-0.6571,0.0901,0.075,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4978,0.005,KNN,0.17314563734058402,0.17155329216460732,0.17354861976365413,0.16725629916247428,0.16858350236952302,0.174460316215317,0.18358906825510202,0.17387942080132052,0.16632691640129893
abalone,'Length',4177.0,0.446,0.0557,0.11,0.815,0.5249,0.545,0.1191,-0.6571,0.0901,0.075,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4978,0.005,RandomForest,0.18671599345979084,0.1830980739560187,0.18611071707311233,0.1856339400668997,0.18636019284440936,0.18524541841685999,0.18104560238827874,0.17820325762763164,0.18515268748580507
