name,column_name,n_tuples,missing_perc,uniqueness,min,max,mean,median,std,skewness,kurtosis,mad,iqr,p_min,p_max,k_min,k_max,s_min,s_max,entropy,density,ml_algorithm,impute_standard,impute_mean,impute_median,impute_random,impute_knn,impute_mice,impute_linear_regression,impute_random_forest,impute_cmeans
abalone,'Length',4177.0,0.4963,0.0599,0.13,0.78,0.5237,0.545,0.1183,-0.5852,-0.0164,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4921,0.006,DecisionTree,0.17313036888583416,0.15991466953917713,0.16239310900493076,0.16239310900493076,0.16239310900493076,0.16238815999835365,0.16287764969432333,0.17249948936353734,0.16656967507199807
abalone,'Length',4177.0,0.4963,0.0599,0.13,0.78,0.5237,0.545,0.1183,-0.5852,-0.0164,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4921,0.006,LogisticRegression,0.16924432454810145,0.1399504821888911,0.16564118026644561,0.1655632928214451,0.16606131655177928,0.1651757232857819,0.1688734158765678,0.1560437611625913,0.16519656802085353
abalone,'Length',4177.0,0.4963,0.0599,0.13,0.78,0.5237,0.545,0.1183,-0.5852,-0.0164,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4921,0.006,KNN,0.1624088654922576,0.16048049235137335,0.1593700192908597,0.15620766113026632,0.15418039315962542,0.15981773007937747,0.17042201840313106,0.15909748156277317,0.16166570711375822
abalone,'Length',4177.0,0.4963,0.0599,0.13,0.78,0.5237,0.545,0.1183,-0.5852,-0.0164,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4921,0.006,RandomForest,0.17811717323406823,0.17488327474631843,0.17193419478436286,0.1724293603243383,0.1731252043391417,0.17251106227924037,0.1760734443481367,0.17883738703697866,0.17211225832885335
abalone,'Length',4177.0,0.4963,0.0599,0.13,0.78,0.5237,0.545,0.1183,-0.5852,-0.0164,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4921,0.006,AdaBoost,0.08162450148526275,0.0800363489298678,0.08599789806904559,0.08599789806904559,0.08599789806904559,0.08633016813815778,0.08697276770127986,0.07738461864544141,0.08586124972748975
abalone,'Length',4177.0,0.4963,0.0599,0.13,0.78,0.5237,0.545,0.1183,-0.5852,-0.0164,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4921,0.006,SVC,0.1684100550774625,0.14115383554204755,0.15528306151788013,0.1555899786202258,0.15546633237870164,0.15478938597170988,0.15036661868955112,0.16791955484898066,0.15464748570997458
abalone,'Length',4177.0,0.4405,0.0552,0.075,0.815,0.5225,0.54,0.1198,-0.6119,0.0157,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.504,0.0057,DecisionTree,0.17979302702814356,0.17859718815311032,0.17049542968672488,0.17049542968672488,0.17049542968672488,0.17068483556884945,0.17144008554433215,0.18101667653060682,0.17066583498641086
abalone,'Length',4177.0,0.4405,0.0552,0.075,0.815,0.5225,0.54,0.1198,-0.6119,0.0157,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.504,0.0057,LogisticRegression,0.1745592991996785,0.16018011051059117,0.18096815653384982,0.18126859179785323,0.18121232684987335,0.18201054638124992,0.18432590013165653,0.16790053035652028,0.18154669267951432
abalone,'Length',4177.0,0.4405,0.0552,0.075,0.815,0.5225,0.54,0.1198,-0.6119,0.0157,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.504,0.0057,KNN,0.17471739007527268,0.17047227336809775,0.1675223354182434,0.16540408461736253,0.1697156898395459,0.17034992766650917,0.17950734447877142,0.1720234714672337,0.17251496319492973
abalone,'Length',4177.0,0.4405,0.0552,0.075,0.815,0.5225,0.54,0.1198,-0.6119,0.0157,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.504,0.0057,RandomForest,0.17494557733125443,0.17591228408412798,0.17563909816434475,0.1763310320742697,0.17596360161538732,0.17598268285947866,0.17804638375961734,0.1798739502319517,0.17536924827829495
