name,column_name,n_tuples,missing_perc,uniqueness,min,max,mean,median,std,skewness,kurtosis,mad,iqr,p_min,p_max,k_min,k_max,s_min,s_max,entropy,density,ml_algorithm,impute_standard,impute_mean,impute_median,impute_random,impute_knn,impute_mice,impute_linear_regression,impute_random_forest,impute_cmeans
mv,x4,40768.0,0.4996,0.9779,-7.4998,2.4986,-4.38,-5.7212,3.0317,0.9644,-0.6134,1.0553,4.941,0.0167,0.7051,0.0083,0.5053,0.0124,0.6693,9.8925,0.0,DecisionTree,0.9520444382659674,0.9474812881123257,0.9520663964084599,0.9520444382659674,0.951801142117488,0.9519621021230168,0.9520272955506393,0.9520901175771579,0.9520444382659674
mv,x4,40768.0,0.4996,0.9779,-7.4998,2.4986,-4.38,-5.7212,3.0317,0.9644,-0.6134,1.0553,4.941,0.0167,0.7051,0.0083,0.5053,0.0124,0.6693,9.8925,0.0,LogisticRegression,0.9497158465991451,0.9483873643320653,0.9498172404431295,0.9498979679341284,0.9499392856338124,0.9493864323967298,0.9500427014506928,0.94947292216545,0.9499199385273731
mv,x4,40768.0,0.4996,0.9779,-7.4998,2.4986,-4.38,-5.7212,3.0317,0.9644,-0.6134,1.0553,4.941,0.0167,0.7051,0.0083,0.5053,0.0124,0.6693,9.8925,0.0,KNN,0.9504733242957156,0.9485361870836433,0.9491055700559962,0.949131965375599,0.9492952087479885,0.9507876539102642,0.9504362918457109,0.9490213447647605,0.9496238437667166
mv,x4,40768.0,0.4996,0.9779,-7.4998,2.4986,-4.38,-5.7212,3.0317,0.9644,-0.6134,1.0553,4.941,0.0167,0.7051,0.0083,0.5053,0.0124,0.6693,9.8925,0.0,RandomForest,0.9527269730131145,0.951027410830257,0.9522548585810119,0.9522019950361503,0.9522809233911314,0.9519645278557898,0.9523856145468901,0.9526493935587848,0.9521232624145135
mv,x4,40768.0,0.4996,0.9779,-7.4998,2.4986,-4.38,-5.7212,3.0317,0.9644,-0.6134,1.0553,4.941,0.0167,0.7051,0.0083,0.5053,0.0124,0.6693,9.8925,0.0,AdaBoost,0.9520419853793696,0.9492779913705811,0.9516133947590688,0.9521324353378775,0.9520252043855821,0.9520333682183412,0.9522546790365647,0.9522448539424739,0.9519422822061342
mv,x4,40768.0,0.4996,0.9779,-7.4998,2.4986,-4.38,-5.7212,3.0317,0.9644,-0.6134,1.0553,4.941,0.0167,0.7051,0.0083,0.5053,0.0124,0.6693,9.8925,0.0,SVC,0.9141138907101343,0.9075598790551995,0.9270004714798644,0.9272925955091353,0.9273004624513016,0.918615778200284,0.9149290240491441,0.9115621680788895,0.9273036793506327
mv,x4,40768.0,0.4503,0.9772,-7.4999,2.4997,-4.3868,-5.7223,3.0273,0.9723,-0.5959,1.0481,4.8812,0.0055,0.702,0.003,0.4996,0.0046,0.6634,9.9855,0.0,DecisionTree,0.9529065995990382,0.9499146728987429,0.9527262998047166,0.9528664960100646,0.9528870388648729,0.9529065995990382,0.9524172826599618,0.9527461363904525,0.9528870411589054
mv,x4,40768.0,0.4503,0.9772,-7.4999,2.4997,-4.3868,-5.7223,3.0273,0.9723,-0.5959,1.0481,4.8812,0.0055,0.702,0.003,0.4996,0.0046,0.6634,9.9855,0.0,LogisticRegression,0.9495935837005743,0.9478148934833244,0.9503313937637194,0.950000675446396,0.9501036213961789,0.9496961297947462,0.949861945880906,0.949022905972664,0.9500016104815225
mv,x4,40768.0,0.4503,0.9772,-7.4999,2.4997,-4.3868,-5.7223,3.0273,0.9723,-0.5959,1.0481,4.8812,0.0055,0.702,0.003,0.4996,0.0046,0.6634,9.9855,0.0,KNN,0.9503897242399256,0.9489810962688344,0.9493369981940794,0.9498865223731493,0.9494732157271115,0.9502283964632428,0.9502124231875366,0.9492885225186716,0.9498663404380668
mv,x4,40768.0,0.4503,0.9772,-7.4999,2.4997,-4.3868,-5.7223,3.0273,0.9723,-0.5959,1.0481,4.8812,0.0055,0.702,0.003,0.4996,0.0046,0.6634,9.9855,0.0,RandomForest,0.9539707569422362,0.9535098656433904,0.9523625433432694,0.9534213659890992,0.9527646568907705,0.9536582852434353,0.953996197475394,0.9534333710554903,0.9535712418069349
