name,column_name,n_tuples,missing_perc,uniqueness,min,max,mean,median,std,skewness,kurtosis,mad,iqr,p_min,p_max,k_min,k_max,s_min,s_max,entropy,density,ml_algorithm,impute_standard,impute_mean,impute_median,impute_random,impute_knn,impute_mice,impute_linear_regression,impute_random_forest,impute_cmeans
drug,Age,200.0,0.51,0.4898,15.0,74.0,45.0,47.0,16.2141,-0.0996,-1.1634,14.0,28.0,0.1631,0.1631,0.1124,0.1124,0.167,0.167,3.7447,0.0226,DecisionTree,0.9431431340990164,0.9459408415658416,0.9437093788564377,0.9446853146853147,0.9271416893291893,0.9434023438435204,0.9376664131075896,0.9786425380175381,0.9410394289806054
drug,Age,200.0,0.51,0.4898,15.0,74.0,45.0,47.0,16.2141,-0.0996,-1.1634,14.0,28.0,0.1631,0.1631,0.1124,0.1124,0.167,0.167,3.7447,0.0226,LogisticRegression,0.9054887246270333,0.8973231184204371,0.912583288085702,0.9116429312591812,0.9128947035323839,0.9092959457746801,0.91477789428375,0.894118753341072,0.91477789428375
drug,Age,200.0,0.51,0.4898,15.0,74.0,45.0,47.0,16.2141,-0.0996,-1.1634,14.0,28.0,0.1631,0.1631,0.1124,0.1124,0.167,0.167,3.7447,0.0226,KNN,0.7644296246315055,0.7101558276487827,0.7779012732605077,0.7574421791290971,0.7617097763347763,0.7846010964053416,0.7850967075560099,0.7273985648109875,0.724047417180088
drug,Age,200.0,0.51,0.4898,15.0,74.0,45.0,47.0,16.2141,-0.0996,-1.1634,14.0,28.0,0.1631,0.1631,0.1124,0.1124,0.167,0.167,3.7447,0.0226,RandomForest,0.952199074074074,0.9450171179582945,0.9192099567099568,0.9252274114774115,0.9192099567099568,0.9407843137254901,0.9325446775446775,0.9743900754746343,0.921559829059829
drug,Age,200.0,0.51,0.4898,15.0,74.0,45.0,47.0,16.2141,-0.0996,-1.1634,14.0,28.0,0.1631,0.1631,0.1124,0.1124,0.167,0.167,3.7447,0.0226,AdaBoost,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255
drug,Age,200.0,0.51,0.4898,15.0,74.0,45.0,47.0,16.2141,-0.0996,-1.1634,14.0,28.0,0.1631,0.1631,0.1124,0.1124,0.167,0.167,3.7447,0.0226,SVC,0.8802018822422518,0.8189076505949181,0.8640697138747503,0.8648352446145967,0.8452108041321712,0.8721735408444643,0.8570287632347549,0.8412293983696983,0.8104283559160819
drug,Age,200.0,0.39,0.4098,16.0,74.0,44.7541,45.0,15.973,-0.0022,-1.1461,14.0,27.0,0.1119,0.1119,0.0701,0.0701,0.1007,0.1007,3.7812,0.0241,DecisionTree,0.9744303939524528,0.9616890448875743,0.9451317432567432,0.9669037444037444,0.9601360676360677,0.9785756930977518,0.9785756930977518,0.9703298648519237,0.9787840264310852
drug,Age,200.0,0.39,0.4098,16.0,74.0,44.7541,45.0,15.973,-0.0022,-1.1461,14.0,27.0,0.1119,0.1119,0.0701,0.0701,0.1007,0.1007,3.7812,0.0241,LogisticRegression,0.9361178645906831,0.9325831966294538,0.9141222608352697,0.9400834507612222,0.9435242748036266,0.9361178645906831,0.9439353395890682,0.9371636673283454,0.9409205332454789
drug,Age,200.0,0.39,0.4098,16.0,74.0,44.7541,45.0,15.973,-0.0022,-1.1461,14.0,27.0,0.1119,0.1119,0.0701,0.0701,0.1007,0.1007,3.7812,0.0241,KNN,0.7899138675111625,0.7364005671351944,0.7313837894483056,0.7673223257345336,0.7921491762496145,0.7866131127046192,0.7780574823398576,0.7331845038901582,0.7535179534092449
drug,Age,200.0,0.39,0.4098,16.0,74.0,44.7541,45.0,15.973,-0.0022,-1.1461,14.0,27.0,0.1119,0.1119,0.0701,0.0701,0.1007,0.1007,3.7812,0.0241,RandomForest,0.9697954156410039,0.9699836601307189,0.9536390692640693,0.9663359788359788,0.9706524725274726,0.9733334010657817,0.9743900754746343,0.9609141720105232,0.9536642156862745
