name,column_name,n_tuples,missing_perc,uniqueness,min,max,mean,median,std,skewness,kurtosis,mad,iqr,p_min,p_max,k_min,k_max,s_min,s_max,entropy,density,ml_algorithm,impute_standard,impute_mean,impute_median,impute_random,impute_knn,impute_mice,impute_linear_regression,impute_random_forest,impute_cmeans
drug,Age,200.0,0.505,0.4848,15.0,74.0,44.7879,45.0,16.2277,-0.0919,-1.0761,13.0,27.5,0.1141,0.1141,0.0979,0.0979,0.1465,0.1465,3.7388,0.0228,DecisionTree,0.9417641727181201,0.9401224816849817,0.931568396880897,0.9398527167277166,0.9255372405372406,0.9536231470770944,0.9320932886557887,0.9553462047212047,0.9536231470770944
drug,Age,200.0,0.505,0.4848,15.0,74.0,44.7879,45.0,16.2277,-0.0919,-1.0761,13.0,27.5,0.1141,0.1141,0.0979,0.0979,0.1465,0.1465,3.7388,0.0228,LogisticRegression,0.9094921264126603,0.9077396724293516,0.8884964554169894,0.9049592981298319,0.8934564722520062,0.9164463174457986,0.9131032375237713,0.8994793910440703,0.9096436415641753
drug,Age,200.0,0.505,0.4848,15.0,74.0,44.7879,45.0,16.2277,-0.0919,-1.0761,13.0,27.5,0.1141,0.1141,0.0979,0.0979,0.1465,0.1465,3.7388,0.0228,KNN,0.7752489633501232,0.7370814316888237,0.7403401806184333,0.7187787447096738,0.718332855236925,0.754738259193265,0.7455463717275399,0.7384869272768209,0.755484418251949
drug,Age,200.0,0.505,0.4848,15.0,74.0,44.7879,45.0,16.2277,-0.0919,-1.0761,13.0,27.5,0.1141,0.1141,0.0979,0.0979,0.1465,0.1465,3.7388,0.0228,RandomForest,0.9457262529137529,0.9459535256410256,0.9165972222222223,0.9206063034188035,0.9291742979242978,0.9406766762649115,0.9188195056577408,0.919674122174122,0.9333009004884005
drug,Age,200.0,0.505,0.4848,15.0,74.0,44.7879,45.0,16.2277,-0.0919,-1.0761,13.0,27.5,0.1141,0.1141,0.0979,0.0979,0.1465,0.1465,3.7388,0.0228,AdaBoost,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255
drug,Age,200.0,0.505,0.4848,15.0,74.0,44.7879,45.0,16.2277,-0.0919,-1.0761,13.0,27.5,0.1141,0.1141,0.0979,0.0979,0.1465,0.1465,3.7388,0.0228,SVC,0.8750033080004272,0.8551391717464967,0.8649777181486417,0.8627095281407856,0.8646874715765295,0.8789949046390827,0.8655369243762951,0.8592596261391834,0.8666948476143058
drug,Age,200.0,0.425,0.4348,15.0,74.0,43.0087,42.0,16.1145,0.175,-0.99,13.0,26.0,0.0384,0.0384,0.0462,0.0462,0.0704,0.0704,3.7751,0.0231,DecisionTree,0.9530906573002161,0.9639763341233929,0.9571126259361553,0.952919406981907,0.9575960314195608,0.9640638392108981,0.9516320117790706,0.9658901862026862,0.9441652791652791
drug,Age,200.0,0.425,0.4348,15.0,74.0,43.0087,42.0,16.1145,0.175,-0.99,13.0,26.0,0.0384,0.0384,0.0462,0.0462,0.0704,0.0704,3.7751,0.0231,LogisticRegression,0.9255342060084597,0.8877432799329592,0.9183048843669519,0.9250177823552437,0.940368538342792,0.9255342060084597,0.9297250857501869,0.8946047517944311,0.912088448653128
drug,Age,200.0,0.425,0.4348,15.0,74.0,43.0087,42.0,16.1145,0.175,-0.99,13.0,26.0,0.0384,0.0384,0.0462,0.0462,0.0704,0.0704,3.7751,0.0231,KNN,0.7758201324970917,0.7315256843043659,0.7402332112070978,0.7518907589359104,0.7618902414230876,0.7830583716854728,0.7572581604388114,0.708763065665758,0.7534081864652528
drug,Age,200.0,0.425,0.4348,15.0,74.0,43.0087,42.0,16.1145,0.175,-0.99,13.0,26.0,0.0384,0.0384,0.0462,0.0462,0.0704,0.0704,3.7751,0.0231,RandomForest,0.9452515077515077,0.9401218498277322,0.9338936063936063,0.9396611721611722,0.9542118298368298,0.9370453042328042,0.9312455535269208,0.9424262516522579,0.9152594627594628
