name,column_name,n_tuples,missing_perc,uniqueness,min,max,mean,median,std,skewness,kurtosis,mad,iqr,p_min,p_max,k_min,k_max,s_min,s_max,entropy,density,ml_algorithm,impute_standard,impute_mean,impute_median,impute_random,impute_knn,impute_mice,impute_linear_regression,impute_random_forest,impute_cmeans
drug,Age,200.0,0.495,0.495,15.0,74.0,43.802,43.0,16.071,0.1403,-0.9469,12.0,25.0,0.1707,0.1707,0.1124,0.1124,0.166,0.166,3.7854,0.0206,DecisionTree,0.9282664258399553,0.926481047547224,0.9456593406593405,0.9461485042735043,0.9475635475635475,0.9210182464594229,0.9110783545158545,0.9198654286889582,0.9338219813955109
drug,Age,200.0,0.495,0.495,15.0,74.0,43.802,43.0,16.071,0.1403,-0.9469,12.0,25.0,0.1707,0.1707,0.1124,0.1124,0.166,0.166,3.7854,0.0206,LogisticRegression,0.8825171458708801,0.8656424926483485,0.9255270979711278,0.9033148500266882,0.8988540657129628,0.8857297553827701,0.8832762070711179,0.8613669857015336,0.8856241721888515
drug,Age,200.0,0.495,0.495,15.0,74.0,43.802,43.0,16.071,0.1403,-0.9469,12.0,25.0,0.1707,0.1707,0.1124,0.1124,0.166,0.166,3.7854,0.0206,KNN,0.7448311177813377,0.7422200407845666,0.7795555851085948,0.7474225193429161,0.7498910420891182,0.7465134790965373,0.7508667304735869,0.7254426904683958,0.7580709482201771
drug,Age,200.0,0.495,0.495,15.0,74.0,43.802,43.0,16.071,0.1403,-0.9469,12.0,25.0,0.1707,0.1707,0.1124,0.1124,0.166,0.166,3.7854,0.0206,RandomForest,0.9005313899063899,0.8987393624893625,0.9175616050616051,0.9234615384615384,0.917006512006512,0.8923809523809524,0.8957425213675214,0.9018953268953269,0.896957671957672
drug,Age,200.0,0.495,0.495,15.0,74.0,43.802,43.0,16.071,0.1403,-0.9469,12.0,25.0,0.1707,0.1707,0.1124,0.1124,0.166,0.166,3.7854,0.0206,AdaBoost,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255
drug,Age,200.0,0.495,0.495,15.0,74.0,43.802,43.0,16.071,0.1403,-0.9469,12.0,25.0,0.1707,0.1707,0.1124,0.1124,0.166,0.166,3.7854,0.0206,SVC,0.856375107926528,0.8589845941381549,0.8889620744243584,0.8886032709376195,0.8683050746689329,0.8419813974826615,0.8469622910872616,0.841727940253337,0.8379524626784353
drug,Age,200.0,0.49,0.4706,18.0,74.0,45.1471,45.0,15.7638,0.0367,-1.0565,13.0,26.75,0.0088,0.0088,0.057,0.057,0.0765,0.0765,3.7517,0.0235,DecisionTree,0.9373867962103257,0.9579118104118103,0.9081254856254857,0.9322769877181643,0.9391193528693529,0.94680238062591,0.938950702075702,0.950649685962186,0.9364145739881033
drug,Age,200.0,0.49,0.4706,18.0,74.0,45.1471,45.0,15.7638,0.0367,-1.0565,13.0,26.75,0.0088,0.0088,0.057,0.057,0.0765,0.0765,3.7517,0.0235,LogisticRegression,0.901507323014676,0.8773566815036803,0.876510429142008,0.8940841593047475,0.9087432194997984,0.901507323014676,0.9044572529866647,0.8764250569302704,0.9047995914657958
drug,Age,200.0,0.49,0.4706,18.0,74.0,45.1471,45.0,15.7638,0.0367,-1.0565,13.0,26.75,0.0088,0.0088,0.057,0.057,0.0765,0.0765,3.7517,0.0235,KNN,0.7666959465845965,0.7416587853135146,0.7242140634988758,0.743320249828683,0.7486562480390995,0.7646247188214181,0.7832677804602218,0.7414864983538679,0.7515432322140269
drug,Age,200.0,0.49,0.4706,18.0,74.0,45.1471,45.0,15.7638,0.0367,-1.0565,13.0,26.75,0.0088,0.0088,0.057,0.057,0.0765,0.0765,3.7517,0.0235,RandomForest,0.95487382987383,0.9463675213675213,0.8992254273504273,0.921031746031746,0.9124923687423687,0.9382071632071631,0.9368525918525918,0.9148937173937175,0.9211004273504273
drug,Age,200.0,0.49,0.4706,18.0,74.0,45.1471,45.0,15.7638,0.0367,-1.0565,13.0,26.75,0.0088,0.0088,0.057,0.057,0.0765,0.0765,3.7517,0.0235,AdaBoost,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255
drug,Age,200.0,0.49,0.4706,18.0,74.0,45.1471,45.0,15.7638,0.0367,-1.0565,13.0,26.75,0.0088,0.0088,0.057,0.057,0.0765,0.0765,3.7517,0.0235,SVC,0.8777435801554059,0.8351963269036561,0.8409661875180531,0.8455239569573181,0.8578665789059892,0.869435927870339,0.8860075928311832,0.8375996885154399,0.8217081177023968
drug,Age,200.0,0.43,0.4561,15.0,74.0,44.2895,46.5,16.1064,-0.0598,-1.0932,12.5,26.75,0.0205,0.0205,0.0175,0.0175,0.0224,0.0224,3.8119,0.0205,DecisionTree,0.9829506930977518,0.9662840264310852,0.9361187423687423,0.9586485042735043,0.9440113705738706,0.9829506930977518,0.9785567537038125,0.9785567537038125,0.9706491057961646
drug,Age,200.0,0.43,0.4561,15.0,74.0,44.2895,46.5,16.1064,-0.0598,-1.0932,12.5,26.75,0.0205,0.0205,0.0175,0.0175,0.0224,0.0224,3.8119,0.0205,LogisticRegression,0.944875581146866,0.9537315587925725,0.9257377095332434,0.9251657444149705,0.9170969613461873,0.944875581146866,0.944875581146866,0.9448321778372706,0.9494560518457577
drug,Age,200.0,0.43,0.4561,15.0,74.0,44.2895,46.5,16.1064,-0.0598,-1.0932,12.5,26.75,0.0205,0.0205,0.0175,0.0175,0.0224,0.0224,3.8119,0.0205,KNN,0.7845618892501725,0.7484501399482256,0.8059038736541151,0.79645044953376,0.8082987191712903,0.7819860398003589,0.77540182807736,0.7377607205393673,0.7871769863556641
drug,Age,200.0,0.43,0.4561,15.0,74.0,44.2895,46.5,16.1064,-0.0598,-1.0932,12.5,26.75,0.0205,0.0205,0.0175,0.0175,0.0224,0.0224,3.8119,0.0205,RandomForest,0.9621527777777777,0.957390873015873,0.9423137973137974,0.9457722832722832,0.9377266483516483,0.957390873015873,0.9708333333333333,0.9538969690440279,0.957390873015873
drug,Age,200.0,0.43,0.4561,15.0,74.0,44.2895,46.5,16.1064,-0.0598,-1.0932,12.5,26.75,0.0205,0.0205,0.0175,0.0175,0.0224,0.0224,3.8119,0.0205,AdaBoost,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255
drug,Age,200.0,0.43,0.4561,15.0,74.0,44.2895,46.5,16.1064,-0.0598,-1.0932,12.5,26.75,0.0205,0.0205,0.0175,0.0175,0.0224,0.0224,3.8119,0.0205,SVC,0.9125289592638542,0.9246052946310681,0.9262772001766794,0.9130977480451195,0.9101822534041043,0.9159719631233044,0.9118257337083293,0.9038586739585068,0.9085649587844129
drug,Age,200.0,0.39,0.4098,15.0,74.0,44.3689,45.0,16.5322,0.0334,-1.0687,13.0,26.75,0.0517,0.0517,0.0041,0.0041,0.0006,0.0006,3.7682,0.0241,DecisionTree,0.940663665038665,0.9461355311355312,0.92502442002442,0.9473606771768537,0.9616039679274974,0.939109414550591,0.9341590354090354,0.966698717948718,0.9338785343197108
drug,Age,200.0,0.39,0.4098,15.0,74.0,44.3689,45.0,16.5322,0.0334,-1.0687,13.0,26.75,0.0517,0.0517,0.0041,0.0041,0.0006,0.0006,3.7682,0.0241,LogisticRegression,0.8948308128211506,0.8829072853844526,0.8955345254161043,0.8950818210258509,0.8930847810751189,0.9014415315767379,0.8956393445671824,0.8890022364676112,0.8884933505138233
drug,Age,200.0,0.39,0.4098,15.0,74.0,44.3689,45.0,16.5322,0.0334,-1.0687,13.0,26.75,0.0517,0.0517,0.0041,0.0041,0.0006,0.0006,3.7682,0.0241,KNN,0.7265012186155587,0.6966870350782417,0.7579963665074657,0.7493885660928078,0.7634306030713606,0.7377571879722662,0.7087755948726536,0.7131178835694466,0.7188485745360667
drug,Age,200.0,0.39,0.4098,15.0,74.0,44.3689,45.0,16.5322,0.0334,-1.0687,13.0,26.75,0.0517,0.0517,0.0041,0.0041,0.0006,0.0006,3.7682,0.0241,RandomForest,0.9245165945165945,0.9209772172272173,0.938392857142857,0.9291666666666667,0.9462026862026862,0.9137633689839572,0.9289499389499389,0.924237012987013,0.8971652421652421
drug,Age,200.0,0.39,0.4098,15.0,74.0,44.3689,45.0,16.5322,0.0334,-1.0687,13.0,26.75,0.0517,0.0517,0.0041,0.0041,0.0006,0.0006,3.7682,0.0241,AdaBoost,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255
drug,Age,200.0,0.39,0.4098,15.0,74.0,44.3689,45.0,16.5322,0.0334,-1.0687,13.0,26.75,0.0517,0.0517,0.0041,0.0041,0.0006,0.0006,3.7682,0.0241,SVC,0.8665703716361611,0.8678791869345692,0.892891347385716,0.8499083436259188,0.8804555403912369,0.8565563939557747,0.8643402022417732,0.8724321891692048,0.8566417274911927
drug,Age,200.0,0.265,0.3469,15.0,73.0,45.4354,47.0,15.8535,-0.1055,-1.0249,13.0,26.0,0.0082,0.0082,0.007,0.007,0.0101,0.0101,3.7983,0.0256,DecisionTree,0.9700364545585134,0.9703156912531913,0.9411707042957043,0.9668162393162393,0.9626793345543345,0.9702423597644185,0.9707556332556333,0.9876577126577126,0.9703092046842047
drug,Age,200.0,0.265,0.3469,15.0,73.0,45.4354,47.0,15.8535,-0.1055,-1.0249,13.0,26.0,0.0082,0.0082,0.007,0.007,0.0101,0.0101,3.7983,0.0256,LogisticRegression,0.9337431662894234,0.9291629364033233,0.9249582086000541,0.9337431662894234,0.9325083320876775,0.9337431662894234,0.9337431662894234,0.933035485422931,0.9245187637591015
drug,Age,200.0,0.265,0.3469,15.0,73.0,45.4354,47.0,15.8535,-0.1055,-1.0249,13.0,26.0,0.0082,0.0082,0.007,0.007,0.0101,0.0101,3.7983,0.0256,KNN,0.7396928578284994,0.7215895362353696,0.7357238620060688,0.7213591862584772,0.7100125329964998,0.7398785587024131,0.7432306282086985,0.7391393154124036,0.7344197865397804
drug,Age,200.0,0.265,0.3469,15.0,73.0,45.4354,47.0,15.8535,-0.1055,-1.0249,13.0,26.0,0.0082,0.0082,0.007,0.007,0.0101,0.0101,3.7983,0.0256,RandomForest,0.9537657114127702,0.9541004134754134,0.9623719336219336,0.9663897907647907,0.9501610195360195,0.9498931623931623,0.9702234203704792,0.9663270757020758,0.9581060606060607
