name,column_name,n_tuples,missing_perc,uniqueness,min,max,mean,median,std,skewness,kurtosis,mad,iqr,p_min,p_max,k_min,k_max,s_min,s_max,entropy,density,ml_algorithm,impute_expectation_maximization,impute_soft_imputer,impute_xgb_imputer,impute_catboost,impute_rfi,impute_autoimpute,impute_gain,impute_vae,impute_mlp
abalone,'Length',4177.0,0.4604,0.0577,0.075,0.8,0.5267,0.55,0.121,-0.6513,0.0444,0.08,0.17,0.0,0.0,0.0,0.0,0.0,0.0,4.5067,0.0056,AdaBoost,0.079643236810426,0.0898405228056068,0.0922824029897935,0.0922824029897935,0.0922824029897935,0.0922824029897935,0.0928562615707124,0.079643236810426,0.092292789150159
abalone,'Length',4177.0,0.4604,0.0577,0.075,0.8,0.5267,0.55,0.121,-0.6513,0.0444,0.08,0.17,0.0,0.0,0.0,0.0,0.0,0.0,4.5067,0.0056,SVC,0.1784848776353051,0.1504688712383791,0.1582463193113098,0.1585326547443125,0.1585326547443125,0.1579873457708142,0.1572872702018206,0.1778336664473329,0.1583592449733527
abalone,'Length',4177.0,0.4106,0.0516,0.135,0.815,0.523,0.545,0.1212,-0.6136,-0.0523,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5094,0.0059,DecisionTree,0.1741983625587347,0.1836304424572374,0.1830706490325967,0.1876538302348822,0.1838982463604243,0.1848637348420432,0.181411986575718,0.1730135870574115,0.1830706490325967
abalone,'Length',4177.0,0.4106,0.0516,0.135,0.815,0.523,0.545,0.1212,-0.6136,-0.0523,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5094,0.0059,LogisticRegression,0.1846367767476146,0.1737513992712407,0.1910900593080314,0.1911207341583028,0.1912536658910404,0.19172103226334,0.1904214128080951,0.1825666635198515,0.1912195623742907
abalone,'Length',4177.0,0.4106,0.0516,0.135,0.815,0.523,0.545,0.1212,-0.6136,-0.0523,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5094,0.0059,KNN,0.1768004957199515,0.1676006500964366,0.1769165281935467,0.1794446443707665,0.1740720684472566,0.1783926365401759,0.1902273954422256,0.1816326355843872,0.1751665127202403
abalone,'Length',4177.0,0.4106,0.0516,0.135,0.815,0.523,0.545,0.1212,-0.6136,-0.0523,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5094,0.0059,RandomForest,0.1894244597303583,0.1779567114888431,0.1903648209219527,0.1916029531013814,0.1908140183022864,0.191035644015821,0.1925616964967174,0.1860091343194981,0.1904012807518648
abalone,'Length',4177.0,0.4106,0.0516,0.135,0.815,0.523,0.545,0.1212,-0.6136,-0.0523,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5094,0.0059,AdaBoost,0.0803216251272216,0.0942997616667607,0.0939927305912778,0.0939927305912778,0.0902795008436673,0.0939927305912778,0.0898725784360103,0.0803216251272216,0.0899035529078888
abalone,'Length',4177.0,0.4106,0.0516,0.135,0.815,0.523,0.545,0.1212,-0.6136,-0.0523,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5094,0.0059,SVC,0.1857203218215625,0.1723057336728254,0.1778054409078704,0.1779132010490167,0.1782312135172263,0.1765842363592435,0.1793552702586156,0.1785437587028734,0.1781449205391007
abalone,'Length',4177.0,0.3486,0.0485,0.075,0.815,0.5237,0.545,0.1211,-0.63,0.0393,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5154,0.0055,DecisionTree,0.1757426496788973,0.1777076987141987,0.178863069862194,0.1789010435843783,0.1785007053982343,0.1772456605236548,0.1755010951506061,0.1779886142629194,0.1785133229834929
abalone,'Length',4177.0,0.3486,0.0485,0.075,0.815,0.5237,0.545,0.1211,-0.63,0.0393,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5154,0.0055,LogisticRegression,0.1790064356416601,0.170407211419831,0.1841757636852604,0.1850082304223996,0.1848127430015061,0.1856944336444381,0.1852814644080468,0.1740924974232056,0.1851852547047079
abalone,'Length',4177.0,0.3486,0.0485,0.075,0.815,0.5237,0.545,0.1211,-0.63,0.0393,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5154,0.0055,KNN,0.1757639579859687,0.1664916433392089,0.1665998241618044,0.1650786881419199,0.1749721946155483,0.1687038332186658,0.1787067455881763,0.1668529599449904,0.1710056741541357
abalone,'Length',4177.0,0.3486,0.0485,0.075,0.815,0.5237,0.545,0.1211,-0.63,0.0393,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5154,0.0055,RandomForest,0.1878156446608415,0.1757109801209498,0.1843356624305892,0.1847945394553981,0.184533605504042,0.1832413038370196,0.184156795762765,0.1826056015299795,0.1845557923626798
abalone,'Length',4177.0,0.3486,0.0485,0.075,0.815,0.5237,0.545,0.1211,-0.63,0.0393,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5154,0.0055,AdaBoost,0.0798966154998602,0.0916929866164567,0.0934577794464861,0.0934577794464861,0.0934577794464861,0.0934577794464861,0.0937391724986601,0.0798966154998602,0.0934577794464861
abalone,'Length',4177.0,0.3486,0.0485,0.075,0.815,0.5237,0.545,0.1211,-0.63,0.0393,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5154,0.0055,SVC,0.178507383459607,0.1638694440267193,0.1780903165321422,0.1776836628987435,0.177600307514843,0.1777740152272616,0.1762087921777803,0.1751164679194246,0.177600307514843
abalone,'Length',4177.0,0.3021,0.0449,0.13,0.815,0.5214,0.54,0.12,-0.6223,0.0152,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.5075,0.0056,DecisionTree,0.1878421923595844,0.2028485237474843,0.1928255980875791,0.1903918588257376,0.1928255980875791,0.1924066265079002,0.1958841635918694,0.1875102564439051,0.1904264135854216
abalone,'Length',4177.0,0.3021,0.0449,0.13,0.815,0.5214,0.54,0.12,-0.6223,0.0152,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.5075,0.0056,LogisticRegression,0.1926573515870928,0.1811801864982569,0.1923056570297716,0.1932355283757837,0.1928633933419357,0.1930949314211335,0.1925215391061934,0.1926663002959901,0.1926122324400533
abalone,'Length',4177.0,0.3021,0.0449,0.13,0.815,0.5214,0.54,0.12,-0.6223,0.0152,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.5075,0.0056,KNN,0.1821545942870704,0.1804256771927407,0.1738459767503088,0.1773729766580777,0.1754289158134384,0.178701048745408,0.1805155062285274,0.1829453992517674,0.177550074442597
abalone,'Length',4177.0,0.3021,0.0449,0.13,0.815,0.5214,0.54,0.12,-0.6223,0.0152,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.5075,0.0056,RandomForest,0.1996002674707098,0.1988994780925275,0.1984156328351522,0.1995439150297004,0.1994513502418878,0.1983413166342726,0.2022075846930198,0.1923892057669904,0.1984753068673747
abalone,'Length',4177.0,0.3021,0.0449,0.13,0.815,0.5214,0.54,0.12,-0.6223,0.0152,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.5075,0.0056,AdaBoost,0.0946004255796413,0.0988966649646511,0.1014234602847259,0.1010220547136162,0.1014234602847259,0.1014234602847259,0.1002981263840662,0.0946004255796413,0.1026620362182984
abalone,'Length',4177.0,0.3021,0.0449,0.13,0.815,0.5214,0.54,0.12,-0.6223,0.0152,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.5075,0.0056,SVC,0.1868566801250248,0.1786037189512991,0.1803684497674521,0.1803510975307934,0.1803684497674521,0.1803380047636342,0.1810598731570594,0.1865055839696301,0.1809919027087357
abalone,'Length',4177.0,0.2521,0.0426,0.075,0.815,0.523,0.545,0.1204,-0.6409,0.073,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5114,0.0055,DecisionTree,0.1881312383956057,0.1937912092043758,0.1948161538280206,0.1948161538280206,0.1948161538280206,0.1948192394718385,0.1956522860845721,0.1851980265593761,0.1938112321961767
abalone,'Length',4177.0,0.2521,0.0426,0.075,0.815,0.523,0.545,0.1204,-0.6409,0.073,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5114,0.0055,LogisticRegression,0.198151443344254,0.1923230940919289,0.1997050348623022,0.2000552970532939,0.20133036449389,0.1998310523609408,0.2025726754058114,0.1942985354599362,0.1980385406936562
abalone,'Length',4177.0,0.2521,0.0426,0.075,0.815,0.523,0.545,0.1204,-0.6409,0.073,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5114,0.0055,KNN,0.1721879421594719,0.173445330211121,0.1681797702926687,0.1745510316974739,0.1723409679228491,0.1743426001866811,0.1837294488200306,0.1747773373294792,0.1740443647275457
abalone,'Length',4177.0,0.2521,0.0426,0.075,0.815,0.523,0.545,0.1204,-0.6409,0.073,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5114,0.0055,RandomForest,0.1991784623577944,0.1949930855043957,0.1995503027273183,0.1996071410182708,0.199581001763622,0.1991730527532107,0.2035280794143211,0.1948135241452083,0.2004639442157564
abalone,'Length',4177.0,0.2521,0.0426,0.075,0.815,0.523,0.545,0.1204,-0.6409,0.073,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5114,0.0055,AdaBoost,0.1006870845726421,0.0970970928538726,0.1023981444786569,0.1023981444786569,0.1023981444786569,0.1023981444786569,0.102112214390438,0.1006870845726421,0.1023981444786569
abalone,'Length',4177.0,0.2521,0.0426,0.075,0.815,0.523,0.545,0.1204,-0.6409,0.073,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5114,0.0055,SVC,0.1919913197424741,0.1823845045046571,0.1908240584870375,0.1907268945750769,0.1904433059838992,0.1908240584870375,0.1893991953335354,0.1903847635083811,0.1900917098871321
abalone,'Length',4177.0,0.2035,0.0391,0.11,0.8,0.5238,0.54,0.1199,-0.6272,0.0191,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5099,0.0057,DecisionTree,0.2085320679311073,0.2051256546858916,0.1953238092175628,0.1935491625076069,0.1937650834925842,0.1936372227881056,0.1987081245862794,0.1967031157797111,0.1951959485130842
abalone,'Length',4177.0,0.2035,0.0391,0.11,0.8,0.5238,0.54,0.1199,-0.6272,0.0191,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5099,0.0057,LogisticRegression,0.2022392132365401,0.1948181639124724,0.2042072090933901,0.2033249815014367,0.2039553512961303,0.2037873977276349,0.2039008777289179,0.1985360541701556,0.2033989725370626
abalone,'Length',4177.0,0.2035,0.0391,0.11,0.8,0.5238,0.54,0.1199,-0.6272,0.0191,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5099,0.0057,KNN,0.1760676364477194,0.1799542249955611,0.1794303282339905,0.1858379864346616,0.1848301827268346,0.1836048532019237,0.1886876617454243,0.1803343680901322,0.1782370883016021
abalone,'Length',4177.0,0.2035,0.0391,0.11,0.8,0.5238,0.54,0.1199,-0.6272,0.0191,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5099,0.0057,RandomForest,0.207385512267767,0.2106825756521641,0.2058214375641168,0.2054393656766563,0.2055037902602289,0.2053049475881919,0.2090099723143327,0.2034186454253619,0.2054859855964544
abalone,'Length',4177.0,0.2035,0.0391,0.11,0.8,0.5238,0.54,0.1199,-0.6272,0.0191,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5099,0.0057,AdaBoost,0.1156338597314782,0.1091915139282286,0.0980577950227027,0.0980577950227027,0.0980577950227027,0.0980577950227027,0.0955203321971275,0.1010208852497263,0.0980577950227027
abalone,'Length',4177.0,0.2035,0.0391,0.11,0.8,0.5238,0.54,0.1199,-0.6272,0.0191,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5099,0.0057,SVC,0.201961580165723,0.1934011904307085,0.1973135295880682,0.1973135295880682,0.1973135295880682,0.1974464346238775,0.1976253107073337,0.1989542053877585,0.197120892044514
abalone,'Length',4177.0,0.1456,0.0373,0.075,0.815,0.5237,0.545,0.1197,-0.6429,0.0636,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5086,0.0053,DecisionTree,0.1946300392708737,0.1902396729293096,0.1903612600429685,0.1903612600429685,0.1903612600429685,0.1903612600429685,0.195847737593592,0.1904130292735416,0.1903612600429685
abalone,'Length',4177.0,0.1456,0.0373,0.075,0.815,0.5237,0.545,0.1197,-0.6429,0.0636,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5086,0.0053,LogisticRegression,0.2038991127636922,0.1925921432686435,0.2047301184962398,0.2048671041025984,0.2048867411521287,0.2058782287766963,0.2063927271404996,0.2014411251914665,0.2050988630077189
abalone,'Length',4177.0,0.1456,0.0373,0.075,0.815,0.5237,0.545,0.1197,-0.6429,0.0636,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5086,0.0053,KNN,0.1765667171926059,0.183068096460066,0.1791787360869942,0.177105626834969,0.1799161822225534,0.1799983479271232,0.1782979626589566,0.1778052524186461,0.1826099268249391
abalone,'Length',4177.0,0.1456,0.0373,0.075,0.815,0.5237,0.545,0.1197,-0.6429,0.0636,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5086,0.0053,RandomForest,0.2010413695146098,0.1963936795843329,0.1935389878187723,0.1937230570673036,0.1935841076237357,0.1937107969014196,0.1958861568984101,0.1988466044626167,0.1932524727461855
abalone,'Length',4177.0,0.1456,0.0373,0.075,0.815,0.5237,0.545,0.1197,-0.6429,0.0636,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5086,0.0053,AdaBoost,0.105272152992573,0.1007743273242282,0.1020938913124841,0.1020938913124841,0.1020938913124841,0.1020938913124841,0.1016433562876334,0.1022756165286772,0.1020938913124841
abalone,'Length',4177.0,0.1456,0.0373,0.075,0.815,0.5237,0.545,0.1197,-0.6429,0.0636,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5086,0.0053,SVC,0.1957102876063275,0.1882402390780307,0.1881227157206978,0.1881239893491509,0.1881227157206978,0.1881227157206978,0.1882243698148509,0.1938291613730454,0.1881249281991613
abalone,'Length',4177.0,0.1003,0.0354,0.075,0.815,0.5239,0.545,0.12,-0.6551,0.1046,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5082,0.0055,DecisionTree,0.2112757467111419,0.2042065708862803,0.2123225486469765,0.2126088046310996,0.2126088046310996,0.2123225486469765,0.2090672938244984,0.1994359786527475,0.2123225486469765
abalone,'Length',4177.0,0.1003,0.0354,0.075,0.815,0.5239,0.545,0.12,-0.6551,0.1046,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5082,0.0055,LogisticRegression,0.2096368092414376,0.2156419579866489,0.2158423732013575,0.2164490321733554,0.2165932516650519,0.2168270118718946,0.2194329989271483,0.2107510716643273,0.2188650931769257
abalone,'Length',4177.0,0.1003,0.0354,0.075,0.815,0.5239,0.545,0.12,-0.6551,0.1046,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5082,0.0055,KNN,0.188874829794945,0.1880357049048546,0.1877245554654049,0.1850354227359254,0.1859972419370699,0.1894237431440498,0.1896845768352622,0.1858356402279872,0.1916296098505874
abalone,'Length',4177.0,0.1003,0.0354,0.075,0.815,0.5239,0.545,0.12,-0.6551,0.1046,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5082,0.0055,RandomForest,0.2116154272283738,0.208474061297639,0.2094451784749871,0.2097183690209932,0.2097297371747667,0.2094611027750375,0.2151474898457343,0.2114668084141664,0.2112051337369797
abalone,'Length',4177.0,0.1003,0.0354,0.075,0.815,0.5239,0.545,0.12,-0.6551,0.1046,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5082,0.0055,AdaBoost,0.0984593054392795,0.1056933529559614,0.0995740257800329,0.0995740257800329,0.0995740257800329,0.0995740257800329,0.0995740257800329,0.0960461169706674,0.0995740257800329
abalone,'Length',4177.0,0.1003,0.0354,0.075,0.815,0.5239,0.545,0.12,-0.6551,0.1046,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5082,0.0055,SVC,0.2039337831911555,0.2063602333417959,0.205805588494637,0.2070242437502746,0.206568896659261,0.205805588494637,0.2060872147873366,0.204582405776147,0.2051251447442743
abalone,'Length',4177.0,0.0551,0.0337,0.075,0.815,0.5243,0.545,0.1199,-0.6399,0.0789,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5129,0.0055,DecisionTree,0.2187897297933079,0.2063377495838856,0.2123188927566623,0.2123188927566623,0.2123188927566623,0.2123188927566623,0.2113361961374741,0.206294142408649,0.2123188927566623
abalone,'Length',4177.0,0.0551,0.0337,0.075,0.815,0.5243,0.545,0.1199,-0.6399,0.0789,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5129,0.0055,LogisticRegression,0.2115366966147694,0.2116259185608456,0.2146430432365539,0.2136198798788454,0.2137363012190479,0.2136936214770102,0.2139537447234638,0.2113638609291905,0.2140033860586394
abalone,'Length',4177.0,0.0551,0.0337,0.075,0.815,0.5243,0.545,0.1199,-0.6399,0.0789,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5129,0.0055,KNN,0.1959608654183541,0.1909954249165368,0.1867032478632533,0.1893777106449516,0.1942024899899434,0.1937395978984137,0.1905918837233254,0.1879929049870514,0.1877699895241813
abalone,'Length',4177.0,0.0551,0.0337,0.075,0.815,0.5243,0.545,0.1199,-0.6399,0.0789,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5129,0.0055,RandomForest,0.2125027394386077,0.2083317119813917,0.2089597573483246,0.2093551385548908,0.2084029547428473,0.2085191546066459,0.2117149130854689,0.2101001143522727,0.2095635432963482
abalone,'Length',4177.0,0.0551,0.0337,0.075,0.815,0.5243,0.545,0.1199,-0.6399,0.0789,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5129,0.0055,AdaBoost,0.1186374910376712,0.096632084234125,0.0961665286765964,0.0961665286765964,0.0961665286765964,0.0961665286765964,0.0961665286765964,0.1200397674055118,0.0961665286765964
abalone,'Length',4177.0,0.0551,0.0337,0.075,0.815,0.5243,0.545,0.1199,-0.6399,0.0789,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5129,0.0055,SVC,0.1992829172992456,0.1963554200160308,0.1978205700706966,0.1978205700706966,0.1978205700706966,0.1978295367549998,0.1985145431317091,0.199701452381827,0.1980341794962823
BachChoralHarmony,V2,5665.0,0.5004,0.0661,1.0,207.0,53.8671,48.0,37.5371,0.9395,0.849,25.0,51.0,0.0738,0.0738,0.0517,0.0517,0.0688,0.0688,4.8736,0.0027,DecisionTree,0.4374016808682239,0.4474685192106526,0.4469641869875858,0.4371218805578475,0.4372507122402808,0.4411738625731373,0.4355509175407132,0.4334765549185181,0.4360516935470607
BachChoralHarmony,V2,5665.0,0.5004,0.0661,1.0,207.0,53.8671,48.0,37.5371,0.9395,0.849,25.0,51.0,0.0738,0.0738,0.0517,0.0517,0.0688,0.0688,4.8736,0.0027,LogisticRegression,0.5110620345616463,0.507392248328665,0.5115843368552577,0.512067539638818,0.5126207360446629,0.5133748341652193,0.5141449561482927,0.5078282801179215,0.5131056388884484
BachChoralHarmony,V2,5665.0,0.5004,0.0661,1.0,207.0,53.8671,48.0,37.5371,0.9395,0.849,25.0,51.0,0.0738,0.0738,0.0517,0.0517,0.0688,0.0688,4.8736,0.0027,KNN,0.4645749162728915,0.4620216902555157,0.4625080835645703,0.4639578517644424,0.4627465198942618,0.4623308518200785,0.462402800812151,0.4611877611220307,0.4633764340914297
BachChoralHarmony,V2,5665.0,0.5004,0.0661,1.0,207.0,53.8671,48.0,37.5371,0.9395,0.849,25.0,51.0,0.0738,0.0738,0.0517,0.0517,0.0688,0.0688,4.8736,0.0027,RandomForest,0.4747082749558293,0.4773179667710356,0.4774477401231349,0.4784955974619854,0.4772507743411668,0.4762457973172534,0.4729347829323223,0.4697561040839859,0.4788352159746161
BachChoralHarmony,V2,5665.0,0.5004,0.0661,1.0,207.0,53.8671,48.0,37.5371,0.9395,0.849,25.0,51.0,0.0738,0.0738,0.0517,0.0517,0.0688,0.0688,4.8736,0.0027,AdaBoost,0.0598667636023817,0.0574259134377859,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817
BachChoralHarmony,V2,5665.0,0.5004,0.0661,1.0,207.0,53.8671,48.0,37.5371,0.9395,0.849,25.0,51.0,0.0738,0.0738,0.0517,0.0517,0.0688,0.0688,4.8736,0.0027,SVC,0.5074899900155768,0.5033781181483639,0.5045895444162074,0.5060131580925475,0.506434616260633,0.5054429544217655,0.5079196937310084,0.5042312427296273,0.5056844558833256
BachChoralHarmony,V2,5665.0,0.4475,0.061,1.0,207.0,53.6383,48.0,37.3599,0.9308,0.8302,25.0,51.0,0.0724,0.0724,0.0465,0.0465,0.0621,0.0621,4.8726,0.0026,DecisionTree,0.4452905357644337,0.4415849297310418,0.4487844134565145,0.4477142080839318,0.443040953278025,0.4414061591939889,0.4421007665951548,0.4371998439961411,0.4432144782293274
BachChoralHarmony,V2,5665.0,0.4475,0.061,1.0,207.0,53.6383,48.0,37.3599,0.9308,0.8302,25.0,51.0,0.0724,0.0724,0.0465,0.0465,0.0621,0.0621,4.8726,0.0026,LogisticRegression,0.5096589331961512,0.5072755405397026,0.5109937401880678,0.5121452821807365,0.5115507551584542,0.511722583038464,0.5084705932442354,0.5076029445937602,0.51341874021769
BachChoralHarmony,V2,5665.0,0.4475,0.061,1.0,207.0,53.6383,48.0,37.3599,0.9308,0.8302,25.0,51.0,0.0724,0.0724,0.0465,0.0465,0.0621,0.0621,4.8726,0.0026,KNN,0.4588752805509971,0.45580058762924,0.4594727650252581,0.4577476976168624,0.4591345333063431,0.4587767336981055,0.4631805210630789,0.4614900269591437,0.4585848120635964
BachChoralHarmony,V2,5665.0,0.4475,0.061,1.0,207.0,53.6383,48.0,37.3599,0.9308,0.8302,25.0,51.0,0.0724,0.0724,0.0465,0.0465,0.0621,0.0621,4.8726,0.0026,RandomForest,0.4802331308375994,0.4798379832921025,0.4754751815219152,0.4753779900165115,0.4810198158699043,0.4793592133640542,0.4738772068939447,0.4771957330019779,0.4806559860467185
BachChoralHarmony,V2,5665.0,0.4475,0.061,1.0,207.0,53.6383,48.0,37.3599,0.9308,0.8302,25.0,51.0,0.0724,0.0724,0.0465,0.0465,0.0621,0.0621,4.8726,0.0026,AdaBoost,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817
BachChoralHarmony,V2,5665.0,0.4475,0.061,1.0,207.0,53.6383,48.0,37.3599,0.9308,0.8302,25.0,51.0,0.0724,0.0724,0.0465,0.0465,0.0621,0.0621,4.8726,0.0026,SVC,0.5095746612468439,0.5037253806287414,0.5050695819401035,0.5081843374654124,0.5082202469138642,0.5074202641763091,0.5080798611161608,0.5042595460417885,0.5082385611664471
BachChoralHarmony,V2,5665.0,0.4039,0.0572,1.0,203.0,53.3595,47.0,37.5072,0.9255,0.7663,25.0,51.0,0.0586,0.0586,0.0374,0.0374,0.05,0.05,4.8736,0.0025,DecisionTree,0.4427418026085424,0.444735226337368,0.4437369167731039,0.4399648567042986,0.4436352836000354,0.4461173967729156,0.4396037943252183,0.4348368537029693,0.4433196844526937
