name,column_name,n_tuples,missing_perc,uniqueness,min,max,mean,median,std,skewness,kurtosis,mad,iqr,p_min,p_max,k_min,k_max,s_min,s_max,entropy,density,ml_algorithm,impute_expectation_maximization,impute_soft_imputer,impute_xgb_imputer,impute_catboost,impute_rfi,impute_autoimpute,impute_gain,impute_vae,impute_mlp
abalone,'Length',4177.0,0.2466,0.0416,0.075,0.8,0.5252,0.545,0.1193,-0.6516,0.0598,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5034,0.0056,LogisticRegression,0.1916269057054772,0.1901083379867589,0.2036482690427125,0.204787009160373,0.2039018355916828,0.2036710228125245,0.20409899742299,0.1951046958050382,0.2035775044008449
abalone,'Length',4177.0,0.2466,0.0416,0.075,0.8,0.5252,0.545,0.1193,-0.6516,0.0598,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5034,0.0056,KNN,0.185110729315673,0.1835162113544444,0.1826375170686287,0.1812414431655795,0.1817531779928022,0.1790644486406349,0.1904021141234972,0.1938346114972558,0.1825726824730061
abalone,'Length',4177.0,0.2466,0.0416,0.075,0.8,0.5252,0.545,0.1193,-0.6516,0.0598,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5034,0.0056,RandomForest,0.2077169674398042,0.1963449418222285,0.205521556369208,0.2058859856379724,0.2065222660702669,0.2053537305315144,0.2088847548262515,0.197548623741274,0.2046768760831402
abalone,'Length',4177.0,0.2466,0.0416,0.075,0.8,0.5252,0.545,0.1193,-0.6516,0.0598,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5034,0.0056,AdaBoost,0.0877729170495821,0.0947532513870928,0.0927067665986837,0.0927067665986837,0.0927067665986837,0.0927067665986837,0.0927067665986837,0.0877729170495821,0.0927067665986837
abalone,'Length',4177.0,0.2466,0.0416,0.075,0.8,0.5252,0.545,0.1193,-0.6516,0.0598,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5034,0.0056,SVC,0.1889442576846544,0.1790529845402046,0.1906489354407584,0.1906489354407584,0.1906489354407584,0.1908102402305243,0.1905114696060288,0.1918172717113146,0.1910535009295919
abalone,'Length',4177.0,0.1913,0.0394,0.075,0.815,0.5243,0.545,0.1211,-0.6474,0.0651,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5167,0.0055,DecisionTree,0.2059774058873385,0.1962227762359265,0.1998024494241726,0.2005232668268598,0.1999457671080164,0.2005232668268598,0.2019318201437375,0.1929501087640691,0.2037705255643173
abalone,'Length',4177.0,0.1913,0.0394,0.075,0.815,0.5243,0.545,0.1211,-0.6474,0.0651,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5167,0.0055,LogisticRegression,0.2089587729908032,0.1999782109505392,0.2070876660346946,0.2072266678745239,0.2076427802492033,0.2077549428247678,0.2088024008698793,0.2094029004129141,0.209019400850461
abalone,'Length',4177.0,0.1913,0.0394,0.075,0.815,0.5243,0.545,0.1211,-0.6474,0.0651,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5167,0.0055,KNN,0.184148963196681,0.1903525450451879,0.1818715920207026,0.1880741720689592,0.1830623959281595,0.1861335108961009,0.1899254550845051,0.1798245736520826,0.1886611281867959
abalone,'Length',4177.0,0.1913,0.0394,0.075,0.815,0.5243,0.545,0.1211,-0.6474,0.0651,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5167,0.0055,RandomForest,0.2053214992438457,0.199071447989993,0.1985546210072931,0.1984508730319192,0.1989904937078409,0.1979581589097002,0.2044208113451032,0.1985815585560204,0.1977035151962154
abalone,'Length',4177.0,0.1913,0.0394,0.075,0.815,0.5243,0.545,0.1211,-0.6474,0.0651,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5167,0.0055,AdaBoost,0.1174721941775315,0.0990142480185444,0.0995470428124103,0.0981972131199268,0.0995470428124103,0.0981972131199268,0.0994640033329788,0.103270047036713,0.0997775967927367
abalone,'Length',4177.0,0.1913,0.0394,0.075,0.815,0.5243,0.545,0.1211,-0.6474,0.0651,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5167,0.0055,SVC,0.1988418650601542,0.1926165744376867,0.1964632682511385,0.1963009286708088,0.1965431054840743,0.1969715198536801,0.1961603796323322,0.2010550786266386,0.1965675688205214
abalone,'Length',4177.0,0.1532,0.0379,0.075,0.815,0.5242,0.545,0.121,-0.6463,0.0429,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5181,0.0052,DecisionTree,0.2015907727550168,0.2009472682664358,0.2038717296470781,0.2037016226228248,0.2038717296470781,0.2038717296470781,0.2019757533232865,0.2031375577388925,0.2038717296470781
abalone,'Length',4177.0,0.1532,0.0379,0.075,0.815,0.5242,0.545,0.121,-0.6463,0.0429,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5181,0.0052,LogisticRegression,0.2075138252071785,0.2060728180589329,0.2049114974428849,0.2062636541025619,0.2064899510679755,0.2060240185501609,0.2078087379766124,0.2047572686977457,0.2060322025835793
abalone,'Length',4177.0,0.1532,0.0379,0.075,0.815,0.5242,0.545,0.121,-0.6463,0.0429,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5181,0.0052,KNN,0.1857480089516805,0.1817536509308833,0.1851193726075081,0.1871671381891232,0.180688861021687,0.1862157188599996,0.1886582132572108,0.176475040931422,0.1787311175271747
abalone,'Length',4177.0,0.1532,0.0379,0.075,0.815,0.5242,0.545,0.121,-0.6463,0.0429,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5181,0.0052,RandomForest,0.2104123730941048,0.2058402329506402,0.211836744366047,0.2121977934632898,0.2113505229297191,0.212030963789191,0.2071817906221164,0.2088956163524368,0.2115698815190957
abalone,'Length',4177.0,0.1532,0.0379,0.075,0.815,0.5242,0.545,0.121,-0.6463,0.0429,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5181,0.0052,AdaBoost,0.1009681215661865,0.0997231894521908,0.0996825089285547,0.0996825089285547,0.0996825089285547,0.0997655764458327,0.0996825089285547,0.1008864505875086,0.0996825089285547
abalone,'Length',4177.0,0.1532,0.0379,0.075,0.815,0.5242,0.545,0.121,-0.6463,0.0429,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5181,0.0052,SVC,0.2012932435475064,0.19404178033494,0.1957891813175164,0.1957891813175164,0.1957891813175164,0.1964321323084121,0.1954957363720791,0.2009017170596646,0.1954690054816393
abalone,'Length',4177.0,0.0977,0.0356,0.075,0.815,0.5234,0.545,0.1202,-0.6268,0.0449,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5183,0.0054,DecisionTree,0.2021943066825835,0.2019552713561437,0.1913221155995992,0.1913082815744904,0.1913221155995992,0.1882553099128346,0.1906632464828374,0.2032334608103335,0.1904891787140537
abalone,'Length',4177.0,0.0977,0.0356,0.075,0.815,0.5234,0.545,0.1202,-0.6268,0.0449,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5183,0.0054,LogisticRegression,0.2102257745924303,0.2147863359712038,0.2133183402818841,0.213853483852291,0.2142168531899313,0.2146225150737056,0.2141762009455698,0.2082168951070414,0.213754271372748
abalone,'Length',4177.0,0.0977,0.0356,0.075,0.815,0.5234,0.545,0.1202,-0.6268,0.0449,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5183,0.0054,KNN,0.1879855182621092,0.1870018221187182,0.1864605071735058,0.1856243696921592,0.1845509909368113,0.1914535296354308,0.1890238701004687,0.1824912265293542,0.1880512045132002
abalone,'Length',4177.0,0.0977,0.0356,0.075,0.815,0.5234,0.545,0.1202,-0.6268,0.0449,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5183,0.0054,RandomForest,0.2149457425348067,0.2102221569275083,0.2126040081081448,0.2119160668271274,0.213452736553946,0.2129324171223825,0.2157857396236666,0.2172620453703227,0.2110957674841317
abalone,'Length',4177.0,0.0977,0.0356,0.075,0.815,0.5234,0.545,0.1202,-0.6268,0.0449,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5183,0.0054,AdaBoost,0.0986642175997136,0.1053988755457003,0.0983565162834951,0.0983565162834951,0.0983565162834951,0.0983565162834951,0.0983565162834951,0.0988169524941402,0.0983565162834951
abalone,'Length',4177.0,0.0977,0.0356,0.075,0.815,0.5234,0.545,0.1202,-0.6268,0.0449,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5183,0.0054,SVC,0.2026035742670635,0.2058884774828246,0.2075372908256732,0.2073217300751711,0.2075462042559923,0.2076038953304755,0.2054339937136927,0.2019429117230419,0.2064058305669087
abalone,'Length',4177.0,0.0488,0.0337,0.075,0.815,0.5237,0.545,0.1205,-0.6396,0.068,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5187,0.0054,DecisionTree,0.2076133573676037,0.2036762178887293,0.2100969136260493,0.2100969136260493,0.2100969136260493,0.2107968646938916,0.2112203207649127,0.2042864078028936,0.2107968646938916
abalone,'Length',4177.0,0.0488,0.0337,0.075,0.815,0.5237,0.545,0.1205,-0.6396,0.068,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5187,0.0054,LogisticRegression,0.2169163981386464,0.2179099610199224,0.2179574460117058,0.2187557960397129,0.2178623145497051,0.2182307315057237,0.2184331472916169,0.216508675372943,0.2188282705672905
abalone,'Length',4177.0,0.0488,0.0337,0.075,0.815,0.5237,0.545,0.1205,-0.6396,0.068,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5187,0.0054,KNN,0.1873388786474967,0.1909369611925729,0.1902857618826999,0.1922209022143108,0.1912707098728532,0.1883666148986661,0.1883299845325259,0.1906595630255862,0.1898638783792668
abalone,'Length',4177.0,0.0488,0.0337,0.075,0.815,0.5237,0.545,0.1205,-0.6396,0.068,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5187,0.0054,RandomForest,0.2188595941778557,0.2184918057494415,0.2167483434206842,0.2170601724073023,0.2170494525563135,0.2179403056976867,0.2159393273566237,0.2189303144641595,0.2166654661527985
abalone,'Length',4177.0,0.0488,0.0337,0.075,0.815,0.5237,0.545,0.1205,-0.6396,0.068,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5187,0.0054,AdaBoost,0.1109761458683601,0.0980340780914108,0.0981085798290024,0.0981085798290024,0.0981085798290024,0.0981085798290024,0.0981085798290024,0.1161309732602308,0.0981085798290024
abalone,'Length',4177.0,0.0488,0.0337,0.075,0.815,0.5237,0.545,0.1205,-0.6396,0.068,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5187,0.0054,SVC,0.2091674731332838,0.2105195012385828,0.209855605969734,0.209855605969734,0.209855605969734,0.2097138884530447,0.2097138884530447,0.2082699620906907,0.2110225794899626
BachChoralHarmony,V2,5665.0,0.5063,0.0669,1.0,207.0,54.3586,49.0,37.3355,0.8906,0.7277,25.0,51.0,0.0835,0.0835,0.0571,0.0571,0.0762,0.0762,4.8727,0.0027,DecisionTree,0.4390474819283519,0.4378641022563531,0.438529239165613,0.4395808262324142,0.4356445164630209,0.4367754780122933,0.4363540627524829,0.4319415231294804,0.4344360746896474
BachChoralHarmony,V2,5665.0,0.5063,0.0669,1.0,207.0,54.3586,49.0,37.3355,0.8906,0.7277,25.0,51.0,0.0835,0.0835,0.0571,0.0571,0.0762,0.0762,4.8727,0.0027,LogisticRegression,0.5077977584666594,0.5061504176975162,0.5080911957232601,0.5089757689404204,0.5093091379174577,0.5090714978825243,0.5064157032681982,0.5070493626742812,0.5083424085816441
BachChoralHarmony,V2,5665.0,0.5063,0.0669,1.0,207.0,54.3586,49.0,37.3355,0.8906,0.7277,25.0,51.0,0.0835,0.0835,0.0571,0.0571,0.0762,0.0762,4.8727,0.0027,KNN,0.4597640772118363,0.4544825632251775,0.458704817642975,0.4574695941167708,0.4562796411698994,0.4548893808809002,0.4585148822486146,0.4557309907601396,0.4556217739941491
BachChoralHarmony,V2,5665.0,0.5063,0.0669,1.0,207.0,54.3586,49.0,37.3355,0.8906,0.7277,25.0,51.0,0.0835,0.0835,0.0571,0.0571,0.0762,0.0762,4.8727,0.0027,RandomForest,0.4743663074472922,0.4748516203579296,0.4770233175142875,0.4769212114359368,0.4759450337168142,0.4756025243173756,0.4751241034031722,0.4683976214726034,0.4741721754335751
BachChoralHarmony,V2,5665.0,0.5063,0.0669,1.0,207.0,54.3586,49.0,37.3355,0.8906,0.7277,25.0,51.0,0.0835,0.0835,0.0571,0.0571,0.0762,0.0762,4.8727,0.0027,AdaBoost,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817
BachChoralHarmony,V2,5665.0,0.5063,0.0669,1.0,207.0,54.3586,49.0,37.3355,0.8906,0.7277,25.0,51.0,0.0835,0.0835,0.0571,0.0571,0.0762,0.0762,4.8727,0.0027,SVC,0.5048127499109879,0.5029672634523321,0.5055475134393264,0.5051848362410978,0.5059331159880014,0.5066599325508647,0.5025624319976043,0.5029973631714952,0.5071151407024648
BachChoralHarmony,V2,5665.0,0.4558,0.062,1.0,207.0,53.0383,47.0,37.1226,0.9954,1.0485,24.0,50.0,0.0482,0.0482,0.0329,0.0329,0.0437,0.0437,4.8613,0.0026,DecisionTree,0.4387287609659185,0.4308407884899362,0.4372454159177517,0.4419864165390846,0.4416102361003763,0.4367796188271858,0.440081587094829,0.4394978231437085,0.4387792999712849
BachChoralHarmony,V2,5665.0,0.4558,0.062,1.0,207.0,53.0383,47.0,37.1226,0.9954,1.0485,24.0,50.0,0.0482,0.0482,0.0329,0.0329,0.0437,0.0437,4.8613,0.0026,LogisticRegression,0.5125952068436394,0.5099833795427051,0.5125478036178742,0.5129306624215438,0.5114091021619235,0.5130046437056156,0.5121086478598473,0.5113703160090581,0.5140522127299924
BachChoralHarmony,V2,5665.0,0.4558,0.062,1.0,207.0,53.0383,47.0,37.1226,0.9954,1.0485,24.0,50.0,0.0482,0.0482,0.0329,0.0329,0.0437,0.0437,4.8613,0.0026,KNN,0.4627103533393913,0.457091810296134,0.4590665513478439,0.4615863450236256,0.4592321539012725,0.4610565288389222,0.4657492709163606,0.4587497797003187,0.4606991260764352
BachChoralHarmony,V2,5665.0,0.4558,0.062,1.0,207.0,53.0383,47.0,37.1226,0.9954,1.0485,24.0,50.0,0.0482,0.0482,0.0329,0.0329,0.0437,0.0437,4.8613,0.0026,RandomForest,0.4764233497305316,0.4766758363152441,0.4790850398244113,0.4790913914965188,0.4791855768515106,0.481053272947366,0.4793131261565033,0.4811472021976738,0.4792552324271748
BachChoralHarmony,V2,5665.0,0.4558,0.062,1.0,207.0,53.0383,47.0,37.1226,0.9954,1.0485,24.0,50.0,0.0482,0.0482,0.0329,0.0329,0.0437,0.0437,4.8613,0.0026,AdaBoost,0.0598667636023817,0.0574358361284157,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817
