name,column_name,n_tuples,missing_perc,uniqueness,min,max,mean,median,std,skewness,kurtosis,mad,iqr,p_min,p_max,k_min,k_max,s_min,s_max,entropy,density,ml_algorithm,impute_standard,impute_mean,impute_median,impute_random,impute_knn,impute_mice,impute_linear_regression,impute_random_forest,impute_cmeans
abalone,'Length',4177.0,0.4903,0.0606,0.075,0.8,0.5216,0.535,0.1193,-0.5632,-0.0235,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.5056,0.0057,DecisionTree,0.1657435525720641,0.17149819231863214,0.1617077955560134,0.16261209814412375,0.1616994936301437,0.16347109068343849,0.17267071304268927,0.15874943640080105,0.16276722496972174
abalone,'Length',4177.0,0.4903,0.0606,0.075,0.8,0.5216,0.535,0.1193,-0.5632,-0.0235,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.5056,0.0057,LogisticRegression,0.16385983548004454,0.14383936197122843,0.1590331688900576,0.15855273856248547,0.15917234070250394,0.15967847760228823,0.157481041537053,0.1549163598629019,0.15809889394580007
abalone,'Length',4177.0,0.4903,0.0606,0.075,0.8,0.5216,0.535,0.1193,-0.5632,-0.0235,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.5056,0.0057,KNN,0.16619636035141752,0.1594555744423391,0.16087042916846206,0.16544874660824851,0.1606615834763636,0.16906068059970844,0.15948783773993247,0.16515967957217997,0.16922546988887485
abalone,'Length',4177.0,0.4903,0.0606,0.075,0.8,0.5216,0.535,0.1193,-0.5632,-0.0235,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.5056,0.0057,RandomForest,0.1742362365806951,0.170019964476263,0.17790730366992002,0.17591986628038203,0.17701328728793086,0.1719809932463961,0.18588408969623563,0.17019082665672147,0.17637871858774173
abalone,'Length',4177.0,0.4903,0.0606,0.075,0.8,0.5216,0.535,0.1193,-0.5632,-0.0235,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.5056,0.0057,AdaBoost,0.1002926426867279,0.12027426589898293,0.09838423329135869,0.09838423329135869,0.09838423329135869,0.10045925195393808,0.09690377942998261,0.09259540401667712,0.0958670109160403
abalone,'Length',4177.0,0.4903,0.0606,0.075,0.8,0.5216,0.535,0.1193,-0.5632,-0.0235,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.5056,0.0057,SVC,0.16304726636766925,0.141657680132323,0.15552928408902267,0.15582347028678223,0.15582347028678223,0.15527891553742523,0.15529927465192897,0.16348978094303787,0.1544639375834231
abalone,'Length',4177.0,0.4467,0.0558,0.13,0.815,0.5214,0.54,0.1215,-0.6408,-0.005,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.5065,0.0057,DecisionTree,0.17455738976125176,0.17184181925467162,0.16142600004998148,0.16325622893714514,0.16078392397508107,0.16102832421391694,0.16568965171987088,0.17642783765024933,0.16625183666002152
abalone,'Length',4177.0,0.4467,0.0558,0.13,0.815,0.5214,0.54,0.1215,-0.6408,-0.005,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.5065,0.0057,LogisticRegression,0.1668083898933883,0.15215284773255341,0.16076562119888144,0.15967291299377082,0.16230677104043575,0.16083722789555838,0.16306960550443428,0.17016381698959598,0.16063000444452366
abalone,'Length',4177.0,0.4467,0.0558,0.13,0.815,0.5214,0.54,0.1215,-0.6408,-0.005,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.5065,0.0057,KNN,0.1693028732033715,0.16860027319617413,0.17782549108791026,0.16631984881835682,0.15993626684978796,0.17609479167377495,0.17344546022872015,0.17131788531062714,0.16516910956460265
abalone,'Length',4177.0,0.4467,0.0558,0.13,0.815,0.5214,0.54,0.1215,-0.6408,-0.005,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.5065,0.0057,RandomForest,0.18580086335516025,0.18166534662161968,0.17507360245610973,0.1717461695783715,0.17090860482952305,0.17556561789976233,0.17607742520198089,0.180714883321061,0.1710293313597579
abalone,'Length',4177.0,0.4467,0.0558,0.13,0.815,0.5214,0.54,0.1215,-0.6408,-0.005,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.5065,0.0057,AdaBoost,0.10472794649651862,0.10805019757716153,0.1054518880438544,0.10608849786956723,0.10608849786956723,0.10608849786956723,0.10693974535320241,0.09339460416149177,0.1054518880438544
abalone,'Length',4177.0,0.4467,0.0558,0.13,0.815,0.5214,0.54,0.1215,-0.6408,-0.005,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.5065,0.0057,SVC,0.17685156044027875,0.151876301661122,0.16203626459147075,0.16166861297400437,0.1619238556369009,0.1619238556369009,0.16127982603190963,0.17676681996215066,0.16179194804271912
abalone,'Length',4177.0,0.407,0.0525,0.11,0.8,0.526,0.545,0.1189,-0.6635,0.1335,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4931,0.0056,DecisionTree,0.18603647871433865,0.18499295066542873,0.17695537836306677,0.1774144978672525,0.1774144978672525,0.17850114054310157,0.18308276162036494,0.18084453108139686,0.17808718538297458
abalone,'Length',4177.0,0.407,0.0525,0.11,0.8,0.526,0.545,0.1189,-0.6635,0.1335,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4931,0.0056,LogisticRegression,0.17404532007462367,0.1715686977167528,0.18621040608873463,0.18823791756808816,0.18777662303212844,0.18819418799211568,0.18777223424810474,0.1720867325375866,0.18820856544107425
abalone,'Length',4177.0,0.407,0.0525,0.11,0.8,0.526,0.545,0.1189,-0.6635,0.1335,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4931,0.0056,KNN,0.15880349249153225,0.16092589295276277,0.17398351146997668,0.16818852495493758,0.17018225339827578,0.16786249792497548,0.17609171419880978,0.163071287733131,0.16699108242083008
abalone,'Length',4177.0,0.407,0.0525,0.11,0.8,0.526,0.545,0.1189,-0.6635,0.1335,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4931,0.0056,RandomForest,0.1898759177030376,0.18295622144433787,0.19139620156053633,0.19035772192215145,0.1906645660802412,0.19059052620436123,0.1921976165199062,0.18185751435745853,0.18978155849891795
abalone,'Length',4177.0,0.407,0.0525,0.11,0.8,0.526,0.545,0.1189,-0.6635,0.1335,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4931,0.0056,AdaBoost,0.10400314960391407,0.10012846521583336,0.09724652590330608,0.09724652590330608,0.09724652590330608,0.09647123000107971,0.0969240728404796,0.08738480949716775,0.09693020989925547
abalone,'Length',4177.0,0.407,0.0525,0.11,0.8,0.526,0.545,0.1189,-0.6635,0.1335,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4931,0.0056,SVC,0.17442905178566998,0.16522583693113135,0.17674603176001646,0.1768368686307406,0.17674603176001646,0.17664506884459696,0.17726763154282077,0.17644477594168767,0.17614543511148706
abalone,'Length',4177.0,0.3481,0.0477,0.075,0.8,0.5233,0.545,0.1206,-0.6385,0.0164,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5135,0.0054,DecisionTree,0.17059578485336388,0.16931646223831143,0.16491414782030375,0.1676616639674945,0.1676616639674945,0.16707231851792764,0.1593255049421328,0.17298392904750817,0.1682375354647766
