name,column_name,n_tuples,missing_perc,constancy,imbalance,uniqueness,unalikeability,entropy,density,mean_char,std_char,skewness_char,kurtosis_char,min_char,max_char,ml_method,impute_standard,impute_mode,impute_random,impute_knn,impute_mice,impute_logistic_regression,impute_random_forest,impute_kproto
abalone,'Sex',4177.0,0.5044,0.3734,1.2408,0.0014,0.6643,1.0946,4.8607,1.0,0.0,nan,nan,1.0,1.0,DecisionTree,0.21032612841994774,0.20988212755278732,0.2114421245641191,0.20936386458776765
abalone,'Sex',4177.0,0.5044,0.3734,1.2408,0.0014,0.6643,1.0946,4.8607,1.0,0.0,nan,nan,1.0,1.0,LogisticRegression,0.22805247927866112,0.22828078042367062,0.22458812095275996,0.22263126074614703
abalone,'Sex',4177.0,0.5044,0.3734,1.2408,0.0014,0.6643,1.0946,4.8607,1.0,0.0,nan,nan,1.0,1.0,KNN,0.19973140568014178,0.20278359434426582,0.20126908977345961,0.20306235285860738
abalone,'Sex',4177.0,0.5044,0.3734,1.2408,0.0014,0.6643,1.0946,4.8607,1.0,0.0,nan,nan,1.0,1.0,RandomForest,0.2231713315758631,0.22447037283812196,0.2193964292640312,0.22081507856340354
abalone,'Sex',4177.0,0.5044,0.3734,1.2408,0.0014,0.6643,1.0946,4.8607,1.0,0.0,nan,nan,1.0,1.0,AdaBoost,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726
abalone,'Sex',4177.0,0.5044,0.3734,1.2408,0.0014,0.6643,1.0946,4.8607,1.0,0.0,nan,nan,1.0,1.0,SVC,0.21993294128276503,0.21633580116792023,0.21658035127674424,0.21059026897418343
abalone,'Sex',4177.0,0.451,0.3703,1.1891,0.0013,0.6649,1.0956,2.0232,1.0,0.0,nan,nan,1.0,1.0,DecisionTree,0.2137808132119127,0.21655519939621895,0.2140718449955911,0.21251273789536068
abalone,'Sex',4177.0,0.451,0.3703,1.1891,0.0013,0.6649,1.0956,2.0232,1.0,0.0,nan,nan,1.0,1.0,LogisticRegression,0.2207665066367958,0.22314032077593648,0.22092540652645876,0.21441048457919035
abalone,'Sex',4177.0,0.451,0.3703,1.1891,0.0013,0.6649,1.0956,2.0232,1.0,0.0,nan,nan,1.0,1.0,KNN,0.18764547208234117,0.1965384203988773,0.19248883776705894,0.1975355127121698
abalone,'Sex',4177.0,0.451,0.3703,1.1891,0.0013,0.6649,1.0956,2.0232,1.0,0.0,nan,nan,1.0,1.0,RandomForest,0.22102528201447103,0.2219505955592574,0.22508854337943796,0.22495272824414286
abalone,'Sex',4177.0,0.451,0.3703,1.1891,0.0013,0.6649,1.0956,2.0232,1.0,0.0,nan,nan,1.0,1.0,AdaBoost,0.09865007551438726,0.09865007551438726,0.09865007551438726,0.09865007551438726
abalone,'Sex',4177.0,0.451,0.3703,1.1891,0.0013,0.6649,1.0956,2.0232,1.0,0.0,nan,nan,1.0,1.0,SVC,0.21251292013035922,0.20845916077553223,0.21153721731171843,0.19966277536557292
abalone,'Sex',4177.0,0.4094,0.3705,1.1901,0.0012,0.6648,1.0955,2.1827,1.0,0.0,nan,nan,1.0,1.0,DecisionTree,0.20710416530767095,0.20589204736512273,0.2079608203001038,0.20720263963421393
abalone,'Sex',4177.0,0.4094,0.3705,1.1901,0.0012,0.6648,1.0955,2.1827,1.0,0.0,nan,nan,1.0,1.0,LogisticRegression,0.22531595284006634,0.2279372187547408,0.22475812780545068,0.22909022816237234
