name,column_name,n_tuples,missing_perc,uniqueness,min,max,mean,median,std,skewness,kurtosis,mad,iqr,p_min,p_max,k_min,k_max,s_min,s_max,entropy,density,ml_algorithm,impute_standard,impute_mean,impute_median,impute_random,impute_knn,impute_mice,impute_linear_regression,impute_random_forest,impute_cmeans
abalone,'Length',4177.0,0.5051,0.0639,0.075,0.8,0.5259,0.54,0.1176,-0.6972,0.3221,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4776,0.0054,DecisionTree,0.1490524267150966,0.14683986220941742,0.14146077485931077,0.14146412821867765,0.1376688187656085,0.14162721600523198,0.14344155691039162,0.1580460432247759,0.14230026784435207
abalone,'Length',4177.0,0.5051,0.0639,0.075,0.8,0.5259,0.54,0.1176,-0.6972,0.3221,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4776,0.0054,LogisticRegression,0.1709433788862459,0.14766133609656737,0.16258736859674627,0.16335885369920108,0.16280107811439487,0.16363653312941703,0.16512140618302812,0.16252334987461634,0.16335828202895994
abalone,'Length',4177.0,0.5051,0.0639,0.075,0.8,0.5259,0.54,0.1176,-0.6972,0.3221,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4776,0.0054,KNN,0.1500697978834492,0.14857551766242602,0.15709210191861714,0.15859837982124356,0.15446334786930926,0.15700603840005334,0.1556376190654097,0.15857817586487463,0.14345644623032153
abalone,'Length',4177.0,0.5051,0.0639,0.075,0.8,0.5259,0.54,0.1176,-0.6972,0.3221,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4776,0.0054,RandomForest,0.1664739998844006,0.1541156574007665,0.1514910359985908,0.1514910359985908,0.15189080897993296,0.15298056991456016,0.1586537185081323,0.16697629652517285,0.15415182115662465
abalone,'Length',4177.0,0.5051,0.0639,0.075,0.8,0.5259,0.54,0.1176,-0.6972,0.3221,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4776,0.0054,AdaBoost,0.07923813073730542,0.08692158596269826,0.08705128836350749,0.08705128836350749,0.08705128836350749,0.08705128836350749,0.08565482614393487,0.07923813073730542,0.08705128836350749
abalone,'Length',4177.0,0.5051,0.0639,0.075,0.8,0.5259,0.54,0.1176,-0.6972,0.3221,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4776,0.0054,SVC,0.16437390924403616,0.14110744206879386,0.1510798430737272,0.15140696848975427,0.15087417951938356,0.1511185555064528,0.14891129240957487,0.15537215378334776,0.15053488155565087
abalone,'Length',4177.0,0.451,0.0567,0.135,0.815,0.5263,0.55,0.1199,-0.64,-0.0302,0.08,0.17,0.0,0.0,0.0,0.0,0.0,0.0,4.4969,0.0056,DecisionTree,0.165025205358742,0.173035948829675,0.16281579011822303,0.16281579011822303,0.16281579011822303,0.16573127039894028,0.16976960435761243,0.16229371692233716,0.16481018177002676
abalone,'Length',4177.0,0.451,0.0567,0.135,0.815,0.5263,0.55,0.1199,-0.64,-0.0302,0.08,0.17,0.0,0.0,0.0,0.0,0.0,0.0,4.4969,0.0056,LogisticRegression,0.167704007212926,0.15359323286460236,0.17525320019231644,0.17618734127673352,0.17380637076827038,0.17684092135503576,0.1766460686055596,0.1637955017672754,0.1758632373082809
abalone,'Length',4177.0,0.451,0.0567,0.135,0.815,0.5263,0.55,0.1199,-0.64,-0.0302,0.08,0.17,0.0,0.0,0.0,0.0,0.0,0.0,4.4969,0.0056,KNN,0.1642857787991463,0.16545589214495257,0.15705618059977725,0.1569109238643449,0.15722899184561756,0.16226212880144658,0.16778419379102522,0.16283416146782775,0.15968161900652142
abalone,'Length',4177.0,0.451,0.0567,0.135,0.815,0.5263,0.55,0.1199,-0.64,-0.0302,0.08,0.17,0.0,0.0,0.0,0.0,0.0,0.0,4.4969,0.0056,RandomForest,0.17901412203444117,0.17921631668974672,0.17553331045752557,0.17522526268108596,0.175266213409764,0.17596154461658328,0.18009172765231704,0.17737853091066635,0.17588451741324118
abalone,'Length',4177.0,0.451,0.0567,0.135,0.815,0.5263,0.55,0.1199,-0.64,-0.0302,0.08,0.17,0.0,0.0,0.0,0.0,0.0,0.0,4.4969,0.0056,AdaBoost,0.08377001677423364,0.09238678540741088,0.08661059794182127,0.08661059794182127,0.08661059794182127,0.08736717823464693,0.08736717823464693,0.08377001677423364,0.08661059794182127
abalone,'Length',4177.0,0.451,0.0567,0.135,0.815,0.5263,0.55,0.1199,-0.64,-0.0302,0.08,0.17,0.0,0.0,0.0,0.0,0.0,0.0,4.4969,0.0056,SVC,0.17325638340876695,0.15238099505830896,0.16869501063546843,0.16988943685114138,0.16880264814590296,0.16986075284067523,0.16949779873586066,0.1678678821646249,0.16999592581855413
abalone,'Length',4177.0,0.413,0.0534,0.075,0.815,0.5228,0.54,0.1195,-0.5922,0.0236,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.5079,0.0056,DecisionTree,0.16489297988257282,0.16124330897051045,0.17362907101518066,0.17217439330217651,0.17362907101518066,0.17362907101518066,0.1728439038782508,0.17079851214805855,0.17362907101518066
abalone,'Length',4177.0,0.413,0.0534,0.075,0.815,0.5228,0.54,0.1195,-0.5922,0.0236,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.5079,0.0056,LogisticRegression,0.17259374134837976,0.17035701630916888,0.17319379707223936,0.17061485479621027,0.17133627305404564,0.17236498365908778,0.17318409816621155,0.16601791414115047,0.17095743940394081
abalone,'Length',4177.0,0.413,0.0534,0.075,0.815,0.5228,0.54,0.1195,-0.5922,0.0236,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.5079,0.0056,KNN,0.17394381715781543,0.16715537274353548,0.16713091674744499,0.16664851425994803,0.16615282993864677,0.16866663450271271,0.16614902915695584,0.16339107693873436,0.16647350914145903
abalone,'Length',4177.0,0.413,0.0534,0.075,0.815,0.5228,0.54,0.1195,-0.5922,0.0236,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.5079,0.0056,RandomForest,0.179349005772068,0.1649671026459109,0.1791824830104931,0.17918323706425993,0.1792026226040222,0.17878099942657155,0.17692311671516658,0.1734910027882625,0.17818539630829267
abalone,'Length',4177.0,0.413,0.0534,0.075,0.815,0.5228,0.54,0.1195,-0.5922,0.0236,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.5079,0.0056,AdaBoost,0.07898018820779505,0.0866030983436619,0.0903032326913582,0.0903032326913582,0.0903032326913582,0.0903032326913582,0.0903032326913582,0.07898018820779505,0.0903032326913582
abalone,'Length',4177.0,0.413,0.0534,0.075,0.815,0.5228,0.54,0.1195,-0.5922,0.0236,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.5079,0.0056,SVC,0.17782263121295516,0.1598364647812619,0.16830123865373764,0.1682328940145659,0.16824072182675218,0.1681538900391308,0.16734417992193773,0.17447834083521446,0.16696525367273557
abalone,'Length',4177.0,0.362,0.0495,0.075,0.815,0.5238,0.545,0.1214,-0.659,0.1145,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5221,0.0055,DecisionTree,0.18190968348328213,0.18309353018186497,0.17446902912319084,0.17696152595973888,0.1773650727702602,0.17712923999879612,0.1795869662518622,0.17827271989643548,0.1774968861072429
abalone,'Length',4177.0,0.362,0.0495,0.075,0.815,0.5238,0.545,0.1214,-0.659,0.1145,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5221,0.0055,LogisticRegression,0.18808777908295782,0.1757542129189572,0.192937251995871,0.19370494786103207,0.19276219245658271,0.19248597960026423,0.19178977653650772,0.18929043963781228,0.19286330981519706
abalone,'Length',4177.0,0.362,0.0495,0.075,0.815,0.5238,0.545,0.1214,-0.659,0.1145,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5221,0.0055,KNN,0.1743797540077639,0.1794499774388323,0.18211945926631992,0.1760394108290231,0.17647009693639357,0.1792738729229873,0.18369406472969096,0.17554924268937505,0.17555971456217553
abalone,'Length',4177.0,0.362,0.0495,0.075,0.815,0.5238,0.545,0.1214,-0.659,0.1145,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5221,0.0055,RandomForest,0.19430277182359973,0.18892336021912973,0.18771148671850701,0.18788460530674642,0.1875695939797698,0.18700676232281394,0.18773023263024466,0.18858120672308476,0.18766875551312717
abalone,'Length',4177.0,0.362,0.0495,0.075,0.815,0.5238,0.545,0.1214,-0.659,0.1145,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5221,0.0055,AdaBoost,0.08243005956130321,0.09116917309379202,0.08870512477055062,0.09238431830350953,0.08870512477055062,0.08870512477055062,0.09238431830350953,0.08243005956130321,0.09238431830350953
abalone,'Length',4177.0,0.362,0.0495,0.075,0.815,0.5238,0.545,0.1214,-0.659,0.1145,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5221,0.0055,SVC,0.18393764787525052,0.17203435325719965,0.18052587226886413,0.18031110051593768,0.18085900869365157,0.1805489050272332,0.1793571553748104,0.18493749032478743,0.1802517319087777
abalone,'Length',4177.0,0.2988,0.0451,0.075,0.815,0.5215,0.54,0.1215,-0.631,0.0601,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5191,0.0055,DecisionTree,0.1835474327451695,0.19251894294542296,0.18386769187574664,0.18336023958534076,0.18482243089503403,0.18386769187574664,0.18408280336945113,0.1817056090891196,0.18478545196773988
abalone,'Length',4177.0,0.2988,0.0451,0.075,0.815,0.5215,0.54,0.1215,-0.631,0.0601,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5191,0.0055,LogisticRegression,0.1928001215173859,0.17845178152023977,0.19375828026649056,0.19463555190373985,0.19285902828756776,0.19506947103015113,0.19397395575658477,0.18887635498181118,0.1944187658543341
abalone,'Length',4177.0,0.2988,0.0451,0.075,0.815,0.5215,0.54,0.1215,-0.631,0.0601,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5191,0.0055,KNN,0.16913219129989152,0.16755170143794107,0.16764399891556175,0.16484420063134006,0.16669676147884233,0.17083997613174612,0.17173592092181547,0.16602190801569372,0.17234587514331068
abalone,'Length',4177.0,0.2988,0.0451,0.075,0.815,0.5215,0.54,0.1215,-0.631,0.0601,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5191,0.0055,RandomForest,0.19365870743689234,0.18896962719670435,0.19028834419246474,0.19042936118167292,0.1902363697502964,0.1900104332472621,0.19062499643061667,0.18701287091765897,0.19007255406498907
abalone,'Length',4177.0,0.2988,0.0451,0.075,0.815,0.5215,0.54,0.1215,-0.631,0.0601,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5191,0.0055,AdaBoost,0.10410379216235495,0.11496455918100248,0.11304575297651089,0.11304575297651089,0.11243761812049974,0.11304575297651089,0.11784441560464638,0.10092699597723948,0.11243761812049974
abalone,'Length',4177.0,0.2988,0.0451,0.075,0.815,0.5215,0.54,0.1215,-0.631,0.0601,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5191,0.0055,SVC,0.1821452732762997,0.17551304213261465,0.17761174009890562,0.17761174009890562,0.1776660075495975,0.17688665454455238,0.17771601502284498,0.1812720059994013,0.17810389160571546
abalone,'Length',4177.0,0.2578,0.0423,0.11,0.8,0.524,0.545,0.1205,-0.6282,-0.0067,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5145,0.0056,DecisionTree,0.19943838018655707,0.2029834832045342,0.19920820548949508,0.19919118358234006,0.19919118358234006,0.19919118358234006,0.1960725323517015,0.19929549002752212,0.20009398399335912
abalone,'Length',4177.0,0.2578,0.0423,0.11,0.8,0.524,0.545,0.1205,-0.6282,-0.0067,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5145,0.0056,LogisticRegression,0.1907821922940189,0.1854821485240153,0.19446615928206226,0.1952442898313609,0.19444116218289162,0.19446602304700644,0.1947651253198204,0.19117799675442593,0.19434387009743764
abalone,'Length',4177.0,0.2578,0.0423,0.11,0.8,0.524,0.545,0.1205,-0.6282,-0.0067,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5145,0.0056,KNN,0.18406402409884978,0.18082472185111867,0.18004944591999233,0.1779011846173162,0.17966802870571216,0.17897870385761044,0.19781580623418069,0.18428617453456803,0.1863961713798115
