name,column_name,n_tuples,missing_perc,uniqueness,min,max,mean,median,std,skewness,kurtosis,mad,iqr,p_min,p_max,k_min,k_max,s_min,s_max,entropy,density,ml_algorithm,impute_expectation_maximization,impute_soft_imputer,impute_xgb_imputer,impute_catboost,impute_rfi,impute_autoimpute,impute_gain,impute_vae,impute_mlp
abalone,'Length',4177.0,0.4405,0.0552,0.075,0.815,0.5225,0.54,0.1198,-0.6119,0.0157,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.504,0.0057,AdaBoost,0.0877357429951626,0.0960325797653596,0.1014002027833063,0.1014002027833063,0.1014002027833063,0.1017484165885944,0.1022634530259591,0.0799146569466225,0.1014002027833063
abalone,'Length',4177.0,0.4405,0.0552,0.075,0.815,0.5225,0.54,0.1198,-0.6119,0.0157,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.504,0.0057,SVC,0.1739164926168296,0.1642707771074434,0.1624595292477615,0.1649757525967154,0.1624595292477615,0.1630240791967764,0.1697584604318268,0.1703456750825337,0.1618575690548671
abalone,'Length',4177.0,0.3914,0.0519,0.11,0.815,0.5255,0.545,0.1187,-0.6102,0.0305,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5018,0.0055,DecisionTree,0.173434942009104,0.1826792246013765,0.1774669750706676,0.1774669750706676,0.1774766235595249,0.1772137770480829,0.1793213437364053,0.1712423354812213,0.1791375797486921
abalone,'Length',4177.0,0.3914,0.0519,0.11,0.815,0.5255,0.545,0.1187,-0.6102,0.0305,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5018,0.0055,LogisticRegression,0.1746775513268413,0.1606483919815381,0.1796635366508951,0.1801264001675184,0.1791409360356547,0.1799935148784159,0.179178397084427,0.1756175116436879,0.1788086209292581
abalone,'Length',4177.0,0.3914,0.0519,0.11,0.815,0.5255,0.545,0.1187,-0.6102,0.0305,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5018,0.0055,KNN,0.1651535973475324,0.1675296961233378,0.1717037044411978,0.1696480927508415,0.169073507325926,0.1662029015017113,0.180491458961478,0.1691515484774778,0.1635710704648842
abalone,'Length',4177.0,0.3914,0.0519,0.11,0.815,0.5255,0.545,0.1187,-0.6102,0.0305,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5018,0.0055,RandomForest,0.1843311342263356,0.1877406237406571,0.1869186944636217,0.1867009537562764,0.1866103060835047,0.1877713131258764,0.1880760468586713,0.1868464576918853,0.1855064101003247
abalone,'Length',4177.0,0.3914,0.0519,0.11,0.815,0.5255,0.545,0.1187,-0.6102,0.0305,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5018,0.0055,AdaBoost,0.102028490707662,0.0959863144651203,0.0929625313317001,0.0929625313317001,0.0929625313317001,0.0929625313317001,0.0997683159700673,0.0877744268469187,0.0929625313317001
abalone,'Length',4177.0,0.3914,0.0519,0.11,0.815,0.5255,0.545,0.1187,-0.6102,0.0305,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5018,0.0055,SVC,0.178081007675892,0.1604206372200908,0.1679072167215911,0.1672562545984378,0.1681265952962328,0.1677218950994953,0.1681671074329803,0.1733521257060273,0.168555725669962
abalone,'Length',4177.0,0.3498,0.0479,0.075,0.815,0.5253,0.545,0.121,-0.6588,0.1016,0.08,0.1662,0.0,0.0,0.0,0.0,0.0,0.0,4.5108,0.0054,DecisionTree,0.1789818073558236,0.18558209057618,0.1879973906144131,0.1882721880383334,0.1882721880383334,0.1879973906144131,0.190879511740969,0.1884564524726651,0.190177904867012
abalone,'Length',4177.0,0.3498,0.0479,0.075,0.815,0.5253,0.545,0.121,-0.6588,0.1016,0.08,0.1662,0.0,0.0,0.0,0.0,0.0,0.0,4.5108,0.0054,LogisticRegression,0.1807340560907261,0.1668391520715226,0.1810626609653923,0.180879825926324,0.1806745002410358,0.1819917390300597,0.1815556066240422,0.1769907322755994,0.1806955887831138
abalone,'Length',4177.0,0.3498,0.0479,0.075,0.815,0.5253,0.545,0.121,-0.6588,0.1016,0.08,0.1662,0.0,0.0,0.0,0.0,0.0,0.0,4.5108,0.0054,KNN,0.1596128382144475,0.1634602758924411,0.1712526142157318,0.1723802693377527,0.1667010989035081,0.1742368961980017,0.1796135029276556,0.1636521942506626,0.1721648742725643
abalone,'Length',4177.0,0.3498,0.0479,0.075,0.815,0.5253,0.545,0.121,-0.6588,0.1016,0.08,0.1662,0.0,0.0,0.0,0.0,0.0,0.0,4.5108,0.0054,RandomForest,0.1934334093881139,0.186581819466034,0.1891037172591674,0.1892696253733959,0.1906714862069787,0.1880646914086447,0.1947683734134168,0.1959778400025278,0.1883257249872136
abalone,'Length',4177.0,0.3498,0.0479,0.075,0.815,0.5253,0.545,0.121,-0.6588,0.1016,0.08,0.1662,0.0,0.0,0.0,0.0,0.0,0.0,4.5108,0.0054,AdaBoost,0.087679305207583,0.1014508794564449,0.0905534815158822,0.0905534815158822,0.0905534815158822,0.0905534815158822,0.0905534815158822,0.087679305207583,0.0905534815158822
abalone,'Length',4177.0,0.3498,0.0479,0.075,0.815,0.5253,0.545,0.121,-0.6588,0.1016,0.08,0.1662,0.0,0.0,0.0,0.0,0.0,0.0,4.5108,0.0054,SVC,0.1800997494614004,0.169015068675727,0.1770790754848022,0.1770790754848022,0.1770790754848022,0.1774031353844512,0.177416194676794,0.1826966934745822,0.1767424535317326
abalone,'Length',4177.0,0.3033,0.0447,0.075,0.78,0.5232,0.54,0.1189,-0.6349,0.0853,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.4939,0.0057,DecisionTree,0.1945136920402551,0.1990428179628637,0.1864876057982285,0.1852041444667066,0.1865623941478254,0.1879375660091673,0.1872133353704766,0.1801854994575197,0.1867790160677609
abalone,'Length',4177.0,0.3033,0.0447,0.075,0.78,0.5232,0.54,0.1189,-0.6349,0.0853,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.4939,0.0057,LogisticRegression,0.1936594047013755,0.1852219205358831,0.2030912396688382,0.2019540250008301,0.2030905832210481,0.2025762127425987,0.200981554127924,0.1904230171556913,0.2037735599180433
abalone,'Length',4177.0,0.3033,0.0447,0.075,0.78,0.5232,0.54,0.1189,-0.6349,0.0853,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.4939,0.0057,KNN,0.1798146863680381,0.1753212726913481,0.1723318319192112,0.1748180272985282,0.173771636710436,0.1782466760772316,0.178569081312855,0.1797256739853754,0.1737411229394413
abalone,'Length',4177.0,0.3033,0.0447,0.075,0.78,0.5232,0.54,0.1189,-0.6349,0.0853,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.4939,0.0057,RandomForest,0.2006258370872701,0.1996286639030055,0.1904537422780397,0.1925537774513267,0.1909296568535111,0.1932469232559788,0.199716074597526,0.1984104533099651,0.1909869759509023
abalone,'Length',4177.0,0.3033,0.0447,0.075,0.78,0.5232,0.54,0.1189,-0.6349,0.0853,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.4939,0.0057,AdaBoost,0.1030405919424302,0.0954449244360791,0.0949176251260907,0.0949176251260907,0.0949176251260907,0.0949176251260907,0.0948345576088127,0.0955578007681935,0.0949176251260907
abalone,'Length',4177.0,0.3033,0.0447,0.075,0.78,0.5232,0.54,0.1189,-0.6349,0.0853,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.4939,0.0057,SVC,0.1902691975407264,0.1785500882018876,0.1833306142444578,0.1833306142444578,0.1833306142444578,0.1833338637474797,0.1799852594124063,0.1865104846546105,0.1815925216176981
abalone,'Length',4177.0,0.2461,0.0413,0.11,0.78,0.5237,0.545,0.1197,-0.618,-0.0127,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5082,0.0057,DecisionTree,0.1898323808032004,0.1892691436051018,0.1909775304564204,0.1909842022876701,0.1909842022876701,0.1908534675997453,0.1887510288266436,0.190952329116662,0.1913562008022945
abalone,'Length',4177.0,0.2461,0.0413,0.11,0.78,0.5237,0.545,0.1197,-0.618,-0.0127,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5082,0.0057,LogisticRegression,0.1855937639550622,0.1768832708725958,0.1881744872334234,0.1875630993910497,0.1879610463200139,0.1891364013598095,0.1886077348915046,0.1846788042949245,0.1874242816992646
abalone,'Length',4177.0,0.2461,0.0413,0.11,0.78,0.5237,0.545,0.1197,-0.618,-0.0127,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5082,0.0057,KNN,0.1869129153314392,0.1828878887958713,0.1839221446092858,0.186573983351011,0.1846217976306212,0.1780725214694782,0.1871248313106257,0.179299276653409,0.1801837012149356
abalone,'Length',4177.0,0.2461,0.0413,0.11,0.78,0.5237,0.545,0.1197,-0.618,-0.0127,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5082,0.0057,RandomForest,0.1933332054068546,0.1931124838338402,0.1985018884174275,0.1980080731134316,0.1984962928819113,0.1988063227789527,0.1992604063868324,0.1914410520184499,0.1972708001973492
abalone,'Length',4177.0,0.2461,0.0413,0.11,0.78,0.5237,0.545,0.1197,-0.618,-0.0127,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5082,0.0057,AdaBoost,0.0845758358393417,0.0992135813169068,0.0915262813869114,0.0915262813869114,0.0915262813869114,0.0905234782648903,0.0911940113177992,0.0845758358393417,0.0911940113177992
abalone,'Length',4177.0,0.2461,0.0413,0.11,0.78,0.5237,0.545,0.1197,-0.618,-0.0127,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5082,0.0057,SVC,0.184849435983528,0.1787690450379778,0.1840466899258504,0.1840466899258504,0.1840466899258504,0.1841143050321926,0.183984658142362,0.1834051432625877,0.1843241364935717
abalone,'Length',4177.0,0.1982,0.0397,0.075,0.815,0.5255,0.545,0.1185,-0.6678,0.1112,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4957,0.0055,DecisionTree,0.1919330747462273,0.1908179748094776,0.1870707237306011,0.1870707237306011,0.1870707237306011,0.1863555648797981,0.1830470674197642,0.1800013800027487,0.1858312626659577
abalone,'Length',4177.0,0.1982,0.0397,0.075,0.815,0.5255,0.545,0.1185,-0.6678,0.1112,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4957,0.0055,LogisticRegression,0.1931313153161175,0.1937067656625641,0.2023509369465014,0.2012184985976186,0.2008884220033722,0.2011053143884976,0.2016651775278469,0.1932762666247345,0.2021458165189457
abalone,'Length',4177.0,0.1982,0.0397,0.075,0.815,0.5255,0.545,0.1185,-0.6678,0.1112,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4957,0.0055,KNN,0.1701336887520139,0.1758872410927671,0.1788265142281124,0.18024501419428,0.1811195630727174,0.1801638078985745,0.1796942937263088,0.1743690136616585,0.1782290807294259
abalone,'Length',4177.0,0.1982,0.0397,0.075,0.815,0.5255,0.545,0.1185,-0.6678,0.1112,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4957,0.0055,RandomForest,0.1964838670935892,0.196052920419277,0.1978791688414006,0.1977542101727032,0.198098646067583,0.1965318827563024,0.2010568958174236,0.1876382232931273,0.1980977225624399
abalone,'Length',4177.0,0.1982,0.0397,0.075,0.815,0.5255,0.545,0.1185,-0.6678,0.1112,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4957,0.0055,AdaBoost,0.0892798449277788,0.0954807192818578,0.096235644132784,0.096235644132784,0.096235644132784,0.096235644132784,0.0979575543622814,0.0892798449277788,0.0977901687527962
abalone,'Length',4177.0,0.1982,0.0397,0.075,0.815,0.5255,0.545,0.1185,-0.6678,0.1112,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.4957,0.0055,SVC,0.1842960730396885,0.1841382401110993,0.1892203934862484,0.1884759932062754,0.1888855144597344,0.1893134888603075,0.1885523975105626,0.1815810411665904,0.1881411784632357
abalone,'Length',4177.0,0.1515,0.0378,0.075,0.815,0.5238,0.545,0.1201,-0.6333,0.0767,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.516,0.0054,DecisionTree,0.2080213531731037,0.2009253122680177,0.2008973203494156,0.2008973203494156,0.2008973203494156,0.2008973203494156,0.203061550862751,0.2004019318611627,0.2008973203494156
abalone,'Length',4177.0,0.1515,0.0378,0.075,0.815,0.5238,0.545,0.1201,-0.6333,0.0767,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.516,0.0054,LogisticRegression,0.2061963682803686,0.1949467556583467,0.2096608003158494,0.2100580653867372,0.209417646878366,0.2092107343146763,0.2092677715766444,0.2039340940809529,0.2099004639817722
abalone,'Length',4177.0,0.1515,0.0378,0.075,0.815,0.5238,0.545,0.1201,-0.6333,0.0767,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.516,0.0054,KNN,0.1879376789319111,0.1799692152472233,0.1769980560955904,0.1820254976951227,0.1801145822502956,0.1828091802579896,0.1858324225401132,0.1810655396804166,0.1824079613469254
abalone,'Length',4177.0,0.1515,0.0378,0.075,0.815,0.5238,0.545,0.1201,-0.6333,0.0767,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.516,0.0054,RandomForest,0.2116088144604991,0.207784910472396,0.2092371454885086,0.208481576620763,0.2094820621586814,0.2086226319377029,0.2115940806142923,0.2087347024377911,0.208618090145992
abalone,'Length',4177.0,0.1515,0.0378,0.075,0.815,0.5238,0.545,0.1201,-0.6333,0.0767,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.516,0.0054,AdaBoost,0.1274125110895909,0.1128253441358007,0.1112466997216536,0.1112466997216536,0.1112466997216536,0.1112466997216536,0.1098706156193336,0.1275917088556063,0.1112466997216536
abalone,'Length',4177.0,0.1515,0.0378,0.075,0.815,0.5238,0.545,0.1201,-0.6333,0.0767,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.516,0.0054,SVC,0.2002981115161088,0.1959405375465648,0.2024226745083679,0.2024226745083679,0.2024226745083679,0.2024226745083679,0.2012774059592737,0.2007987565150202,0.2021350220345023
abalone,'Length',4177.0,0.1025,0.0355,0.075,0.815,0.5257,0.545,0.12,-0.6401,0.0619,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5124,0.0055,DecisionTree,0.1957005623853223,0.1987369184856803,0.1972146607549884,0.1972146607549884,0.1972146607549884,0.1983834171600496,0.1996802807049547,0.2024522629895321,0.1953411013564039
abalone,'Length',4177.0,0.1025,0.0355,0.075,0.815,0.5257,0.545,0.12,-0.6401,0.0619,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5124,0.0055,LogisticRegression,0.212229453764409,0.2114069707026399,0.2090723453910641,0.2097381029597092,0.2094385831254677,0.2098207447734419,0.2107018136568745,0.2119677712553195,0.2090355964009424
abalone,'Length',4177.0,0.1025,0.0355,0.075,0.815,0.5257,0.545,0.12,-0.6401,0.0619,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5124,0.0055,KNN,0.1748567942185669,0.1838164151703203,0.1791040996588306,0.1806876627138907,0.17856669344276,0.1790992899484963,0.1782851334668868,0.1796764967605015,0.1841708903164267
abalone,'Length',4177.0,0.1025,0.0355,0.075,0.815,0.5257,0.545,0.12,-0.6401,0.0619,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5124,0.0055,RandomForest,0.2092788605992271,0.2065540314399556,0.2010768710604394,0.2009939834154451,0.2013771688986219,0.2014137411676055,0.2020165062344752,0.2101531124199971,0.2010256709267597
abalone,'Length',4177.0,0.1025,0.0355,0.075,0.815,0.5257,0.545,0.12,-0.6401,0.0619,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5124,0.0055,AdaBoost,0.103273203562754,0.1136450579743696,0.102752136886515,0.102752136886515,0.102752136886515,0.102752136886515,0.102653350434349,0.1002656618068689,0.10029541062967
abalone,'Length',4177.0,0.1025,0.0355,0.075,0.815,0.5257,0.545,0.12,-0.6401,0.0619,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5124,0.0055,SVC,0.2030393066449461,0.199050202122906,0.2018179860796803,0.2018179860796803,0.2018179860796803,0.2018179860796803,0.2026318976212578,0.2047812171789182,0.2013240109694999
abalone,'Length',4177.0,0.0486,0.0337,0.075,0.815,0.524,0.545,0.1204,-0.6474,0.0731,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5155,0.0054,DecisionTree,0.2109830265620098,0.2047390472188733,0.2043538018715147,0.2043538018715147,0.2043538018715147,0.2043538018715147,0.2034889050876154,0.2058603158991786,0.2043538018715147
abalone,'Length',4177.0,0.0486,0.0337,0.075,0.815,0.524,0.545,0.1204,-0.6474,0.0731,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5155,0.0054,LogisticRegression,0.2157855425246253,0.2130182436459319,0.2163817600177195,0.2161052726468922,0.2163911870464878,0.2152846841408284,0.2158977207458809,0.2152774510172251,0.2167677323175733
abalone,'Length',4177.0,0.0486,0.0337,0.075,0.815,0.524,0.545,0.1204,-0.6474,0.0731,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5155,0.0054,KNN,0.1933421788878692,0.1902023669972691,0.1902734190987896,0.1915344970821671,0.192788963472407,0.1916059616064065,0.1917207169564335,0.1896382034267029,0.1923784689359557
abalone,'Length',4177.0,0.0486,0.0337,0.075,0.815,0.524,0.545,0.1204,-0.6474,0.0731,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5155,0.0054,RandomForest,0.2203954549400298,0.2107952652543669,0.2154457661475863,0.2151927403699087,0.214992359916518,0.2151927403699087,0.2148017254944692,0.2167956347237898,0.214992359916518
abalone,'Length',4177.0,0.0486,0.0337,0.075,0.815,0.524,0.545,0.1204,-0.6474,0.0731,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5155,0.0054,AdaBoost,0.1086357511082215,0.1073119743526897,0.1038944940442656,0.1038944940442656,0.1038944940442656,0.1038944940442656,0.1039188777180845,0.1036623967995671,0.1038944940442656
abalone,'Length',4177.0,0.0486,0.0337,0.075,0.815,0.524,0.545,0.1204,-0.6474,0.0731,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5155,0.0054,SVC,0.2037319315692673,0.2007344600731842,0.2046595133841861,0.2046595133841861,0.2043337125369491,0.2043337125369491,0.2046595133841861,0.2045038047942031,0.2046595133841861
BachChoralHarmony,V2,5665.0,0.5084,0.0671,1.0,207.0,53.4065,48.0,36.9381,0.9387,0.9202,25.0,50.0,0.0693,0.0693,0.0483,0.0483,0.0643,0.0643,4.8562,0.0027,DecisionTree,0.441336190465609,0.4350969030903047,0.4425006726895457,0.442037486045767,0.4432722499621812,0.4448118487133329,0.4386620136905738,0.4319966559548076,0.4402962324160097
BachChoralHarmony,V2,5665.0,0.5084,0.0671,1.0,207.0,53.4065,48.0,36.9381,0.9387,0.9202,25.0,50.0,0.0693,0.0693,0.0483,0.0483,0.0643,0.0643,4.8562,0.0027,LogisticRegression,0.5116487929804308,0.5052338152513591,0.5104694078555051,0.5107438751485953,0.5118532726718602,0.5108542773563005,0.5117918650070836,0.5066129153262182,0.5111192426790594
BachChoralHarmony,V2,5665.0,0.5084,0.0671,1.0,207.0,53.4065,48.0,36.9381,0.9387,0.9202,25.0,50.0,0.0693,0.0693,0.0483,0.0483,0.0643,0.0643,4.8562,0.0027,KNN,0.4635918917668017,0.4586637949735732,0.4655129852719809,0.4656693982595874,0.4646177010589873,0.4649857697933324,0.4622795478257656,0.4544738201160469,0.4643222896443902
BachChoralHarmony,V2,5665.0,0.5084,0.0671,1.0,207.0,53.4065,48.0,36.9381,0.9387,0.9202,25.0,50.0,0.0693,0.0693,0.0483,0.0483,0.0643,0.0643,4.8562,0.0027,RandomForest,0.474090897688773,0.4729018965142239,0.4803984712219388,0.4770775426202093,0.4811373540907935,0.4752842099854236,0.4750683213225683,0.4754389481592675,0.4769304430326764
BachChoralHarmony,V2,5665.0,0.5084,0.0671,1.0,207.0,53.4065,48.0,36.9381,0.9387,0.9202,25.0,50.0,0.0693,0.0693,0.0483,0.0483,0.0643,0.0643,4.8562,0.0027,AdaBoost,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817
BachChoralHarmony,V2,5665.0,0.5084,0.0671,1.0,207.0,53.4065,48.0,36.9381,0.9387,0.9202,25.0,50.0,0.0693,0.0693,0.0483,0.0483,0.0643,0.0643,4.8562,0.0027,SVC,0.5072134648633352,0.5015299890869357,0.5075296222286223,0.50828128611939,0.5084387259130438,0.5080418778457925,0.5059527075408506,0.5030777768954016,0.5076788392427658
BachChoralHarmony,V2,5665.0,0.4577,0.0602,1.0,206.0,53.196,48.0,37.0945,0.946,0.8812,25.0,51.0,0.0599,0.0599,0.0401,0.0401,0.0534,0.0534,4.8599,0.0028,DecisionTree,0.445080819141977,0.4427162246226446,0.4383151291045528,0.4367833971806212,0.439955056865652,0.4369942512518909,0.4373648025173269,0.4312491331505391,0.439237383293278
BachChoralHarmony,V2,5665.0,0.4577,0.0602,1.0,206.0,53.196,48.0,37.0945,0.946,0.8812,25.0,51.0,0.0599,0.0599,0.0401,0.0401,0.0534,0.0534,4.8599,0.0028,LogisticRegression,0.5113039426060457,0.5100029187552321,0.510625157075135,0.508817641607005,0.5096599580225339,0.5100240193789642,0.5094769562814426,0.508985315529789,0.5087334297431262
BachChoralHarmony,V2,5665.0,0.4577,0.0602,1.0,206.0,53.196,48.0,37.0945,0.946,0.8812,25.0,51.0,0.0599,0.0599,0.0401,0.0401,0.0534,0.0534,4.8599,0.0028,KNN,0.4629420738073313,0.4605746276703267,0.4620322254355961,0.4630152568587048,0.4652021660744432,0.4614987198911241,0.4648071694156093,0.4619515083250561,0.4637343461474272
BachChoralHarmony,V2,5665.0,0.4577,0.0602,1.0,206.0,53.196,48.0,37.0945,0.946,0.8812,25.0,51.0,0.0599,0.0599,0.0401,0.0401,0.0534,0.0534,4.8599,0.0028,RandomForest,0.4833333024161834,0.480747332471328,0.4792507842383957,0.4794227511793317,0.4842563187580178,0.4832639377196033,0.47748157241295,0.4764798741724741,0.4785018427928785
BachChoralHarmony,V2,5665.0,0.4577,0.0602,1.0,206.0,53.196,48.0,37.0945,0.946,0.8812,25.0,51.0,0.0599,0.0599,0.0401,0.0401,0.0534,0.0534,4.8599,0.0028,AdaBoost,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817
BachChoralHarmony,V2,5665.0,0.4577,0.0602,1.0,206.0,53.196,48.0,37.0945,0.946,0.8812,25.0,51.0,0.0599,0.0599,0.0401,0.0401,0.0534,0.0534,4.8599,0.0028,SVC,0.5050158561277303,0.5013194336009148,0.5059256147157041,0.5047631037745937,0.5051686650574432,0.5052527647456414,0.5056592183041417,0.5038506790642184,0.5057709907254784
BachChoralHarmony,V2,5665.0,0.394,0.0548,1.0,206.0,53.5916,48.0,36.999,0.9169,0.8259,25.0,50.0,0.0805,0.0805,0.0573,0.0573,0.076,0.076,4.8678,0.0027,DecisionTree,0.4522996391202931,0.4420643814433733,0.450493175574042,0.4487601716938567,0.4469260478560207,0.4449607706557551,0.444610108004706,0.4397985494618119,0.4478993282018194
