name,column_name,n_tuples,missing_perc,uniqueness,min,max,mean,median,std,skewness,kurtosis,mad,iqr,p_min,p_max,k_min,k_max,s_min,s_max,entropy,density,ml_algorithm,impute_expectation_maximization,impute_soft_imputer,impute_xgb_imputer,impute_catboost,impute_rfi,impute_autoimpute,impute_gain,impute_vae,impute_mlp
abalone,'Length',4177.0,0.4048,0.0519,0.075,0.815,0.5227,0.54,0.1208,-0.6332,0.0274,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5131,0.0057,AdaBoost,0.0877703741239899,0.1020221430629513,0.0979359541636373,0.0979359541636373,0.0979359541636373,0.0979359541636373,0.1006994738146428,0.0877703741239899,0.0979359541636373
abalone,'Length',4177.0,0.4048,0.0519,0.075,0.815,0.5227,0.54,0.1208,-0.6332,0.0274,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5131,0.0057,SVC,0.1829317752109317,0.1720969704413227,0.1756824365233614,0.1756852981287129,0.1757432975493484,0.1757578732626264,0.1750245067256327,0.1850786674324291,0.1779920164525118
abalone,'Length',4177.0,0.3483,0.0489,0.075,0.815,0.5248,0.545,0.1206,-0.6701,0.1925,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5133,0.0054,DecisionTree,0.1884866590911946,0.1933126917139057,0.1898131955050904,0.1842249283474068,0.1842249283474068,0.1843717113889267,0.1882743119094335,0.1734386434478863,0.1843717113889267
abalone,'Length',4177.0,0.3483,0.0489,0.075,0.815,0.5248,0.545,0.1206,-0.6701,0.1925,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5133,0.0054,LogisticRegression,0.1836034150794309,0.1888769289070008,0.1971879434899609,0.1973332732789509,0.1978750182763264,0.1967700752108417,0.1978760596750338,0.1813179913348786,0.1970780174977877
abalone,'Length',4177.0,0.3483,0.0489,0.075,0.815,0.5248,0.545,0.1206,-0.6701,0.1925,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5133,0.0054,KNN,0.1609095625695734,0.1700116989446802,0.1657100323956357,0.1621457133562175,0.1657682850016963,0.1655513513269499,0.1715212614116278,0.1636075732186391,0.1661030473935605
abalone,'Length',4177.0,0.3483,0.0489,0.075,0.815,0.5248,0.545,0.1206,-0.6701,0.1925,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5133,0.0054,RandomForest,0.1908080971850955,0.1941713504123532,0.1943443297094121,0.1947500367332178,0.194736351034073,0.1947381050768255,0.1971324679601442,0.193441692813784,0.1946438929397919
abalone,'Length',4177.0,0.3483,0.0489,0.075,0.815,0.5248,0.545,0.1206,-0.6701,0.1925,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5133,0.0054,AdaBoost,0.083567398844887,0.088500102630367,0.0956752635783646,0.0956752635783646,0.0956752635783646,0.0956752635783646,0.0979438494723527,0.083567398844887,0.0956752635783646
abalone,'Length',4177.0,0.3483,0.0489,0.075,0.815,0.5248,0.545,0.1206,-0.6701,0.1925,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5133,0.0054,SVC,0.1756903521823029,0.1794682749959581,0.1818762657298757,0.1815063255702564,0.1815092469862093,0.1813806415713774,0.1807814505795144,0.1743847814358018,0.1815019513035053
abalone,'Length',4177.0,0.304,0.0451,0.075,0.8,0.5245,0.545,0.1186,-0.6252,0.0581,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.4943,0.0056,DecisionTree,0.1958057479850528,0.2003100991629345,0.1884688104333132,0.1884778702679551,0.1927509141846168,0.1879767927293107,0.1856435686474465,0.1813704188846799,0.1929261653991377
abalone,'Length',4177.0,0.304,0.0451,0.075,0.8,0.5245,0.545,0.1186,-0.6252,0.0581,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.4943,0.0056,LogisticRegression,0.1850091593559443,0.1878534034226928,0.1918413090401361,0.1923823470604385,0.1918406229668795,0.192059148314763,0.1902610007575695,0.1823903916438271,0.1912542061718932
abalone,'Length',4177.0,0.304,0.0451,0.075,0.8,0.5245,0.545,0.1186,-0.6252,0.0581,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.4943,0.0056,KNN,0.1887799755261014,0.1769525229787399,0.1808364619686958,0.1829333197553383,0.1725277273375892,0.1791253936261016,0.1790785237614265,0.1806433361974522,0.1789647377275874
abalone,'Length',4177.0,0.304,0.0451,0.075,0.8,0.5245,0.545,0.1186,-0.6252,0.0581,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.4943,0.0056,RandomForest,0.1913060735521026,0.1925639089632596,0.1938576075714444,0.1936342992805574,0.1934615775777964,0.1933616540278336,0.1910969663061024,0.1843007721172315,0.1937222850999591
abalone,'Length',4177.0,0.304,0.0451,0.075,0.8,0.5245,0.545,0.1186,-0.6252,0.0581,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.4943,0.0056,AdaBoost,0.0899813993906552,0.0878948158517691,0.097079391621369,0.097079391621369,0.0969121132475915,0.0969575251515817,0.0993301349148736,0.0899813993906552,0.0957554726731782
abalone,'Length',4177.0,0.304,0.0451,0.075,0.8,0.5245,0.545,0.1186,-0.6252,0.0581,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.4943,0.0056,SVC,0.1830475712031601,0.1761000831985026,0.1825555612238949,0.1816927930647091,0.1821802616454039,0.181768936350221,0.1801945285855221,0.1788885034852182,0.1832803334832696
abalone,'Length',4177.0,0.2528,0.0426,0.075,0.8,0.5229,0.545,0.1213,-0.6314,0.0374,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5195,0.0055,DecisionTree,0.1906916066938856,0.1986922009016989,0.1928076705823773,0.1923624937905073,0.1928076705823773,0.1923624937905073,0.1997449944304727,0.1982414786953915,0.1875108983365505
abalone,'Length',4177.0,0.2528,0.0426,0.075,0.8,0.5229,0.545,0.1213,-0.6314,0.0374,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5195,0.0055,LogisticRegression,0.1981563352283555,0.1804228005783534,0.1956510381442314,0.1952946886753661,0.1950815506584066,0.1954308011910675,0.1956341113875783,0.1976612142659172,0.1956207350211322
abalone,'Length',4177.0,0.2528,0.0426,0.075,0.8,0.5229,0.545,0.1213,-0.6314,0.0374,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5195,0.0055,KNN,0.1817383536938977,0.1812808238312506,0.1801388477659058,0.1813476855201746,0.1769743739635603,0.1825068685435978,0.1754364929780255,0.175677456306791,0.1840343115219655
abalone,'Length',4177.0,0.2528,0.0426,0.075,0.8,0.5229,0.545,0.1213,-0.6314,0.0374,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5195,0.0055,RandomForest,0.2057578333983914,0.204311704840725,0.1980844231557657,0.1987710762049074,0.1980201705386696,0.1987710762049074,0.200185796085498,0.2068581293457633,0.1967224886830781
abalone,'Length',4177.0,0.2528,0.0426,0.075,0.8,0.5229,0.545,0.1213,-0.6314,0.0374,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5195,0.0055,AdaBoost,0.0944840907609401,0.1021639698994614,0.0970041226487675,0.0970041226487675,0.0970041226487675,0.0970041226487675,0.0970041226487675,0.0944840907609401,0.0970041226487675
abalone,'Length',4177.0,0.2528,0.0426,0.075,0.8,0.5229,0.545,0.1213,-0.6314,0.0374,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5195,0.0055,SVC,0.1898559756748623,0.1750948322473097,0.1873887535238013,0.1874119068040372,0.1873883370579427,0.1877583145400415,0.1860725800211958,0.1913650439354393,0.1861926414486073
abalone,'Length',4177.0,0.1872,0.0395,0.075,0.815,0.5219,0.54,0.1209,-0.6034,0.0029,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5231,0.0054,DecisionTree,0.1896804541028243,0.19783964956077,0.1897530145991894,0.183874429329541,0.183874429329541,0.1897530145991894,0.1942116561885745,0.1858215482275654,0.183874429329541
abalone,'Length',4177.0,0.1872,0.0395,0.075,0.815,0.5219,0.54,0.1209,-0.6034,0.0029,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5231,0.0054,LogisticRegression,0.1986960266247353,0.18805652867783,0.2001832136566939,0.1996487103322755,0.2000577571864385,0.2003679993963123,0.1999618174603791,0.1969516421568024,0.199481019438647
abalone,'Length',4177.0,0.1872,0.0395,0.075,0.815,0.5219,0.54,0.1209,-0.6034,0.0029,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5231,0.0054,KNN,0.1859852661034797,0.1874973866130564,0.1876661970184938,0.1870062203714884,0.1872837343887981,0.1865775717364703,0.1899939766564318,0.1791247787536585,0.1886381956631556
abalone,'Length',4177.0,0.1872,0.0395,0.075,0.815,0.5219,0.54,0.1209,-0.6034,0.0029,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5231,0.0054,RandomForest,0.2110470319105353,0.2048077564147494,0.209863638392074,0.2086354910393699,0.2086201171572263,0.210518875797205,0.2055205505081829,0.2038985562475453,0.2086569631411224
abalone,'Length',4177.0,0.1872,0.0395,0.075,0.815,0.5219,0.54,0.1209,-0.6034,0.0029,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5231,0.0054,AdaBoost,0.115437976912768,0.1009473748959804,0.0939510928629998,0.0939510928629998,0.0939510928629998,0.0941270565995404,0.098106091962136,0.1103370618582858,0.0939510928629998
abalone,'Length',4177.0,0.1872,0.0395,0.075,0.815,0.5219,0.54,0.1209,-0.6034,0.0029,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5231,0.0054,SVC,0.191986652813985,0.1871618053520798,0.1913300605664673,0.1913252299849779,0.1913326368554602,0.191179244554596,0.1899764324472536,0.1911908228089611,0.1910038858758748
abalone,'Length',4177.0,0.1527,0.0376,0.075,0.8,0.5237,0.545,0.1197,-0.6505,0.078,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5087,0.0053,DecisionTree,0.2111229165452317,0.2094811019346012,0.2014244079383998,0.2014244079383998,0.2022907869478663,0.2014244079383998,0.1971216115477119,0.204013361411437,0.2045203090628299
abalone,'Length',4177.0,0.1527,0.0376,0.075,0.8,0.5237,0.545,0.1197,-0.6505,0.078,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5087,0.0053,LogisticRegression,0.208584689297165,0.1999727879583408,0.2036747786077191,0.2043182287103809,0.2044192455277932,0.2043926717582582,0.2051707813834259,0.2086606112334303,0.2055411072876193
abalone,'Length',4177.0,0.1527,0.0376,0.075,0.8,0.5237,0.545,0.1197,-0.6505,0.078,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5087,0.0053,KNN,0.1877093592639722,0.1808025378291937,0.1860745636022822,0.185146776741377,0.1842490417465999,0.1856344318555257,0.1824574767470511,0.1890153152546063,0.1861132704717465
abalone,'Length',4177.0,0.1527,0.0376,0.075,0.8,0.5237,0.545,0.1197,-0.6505,0.078,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5087,0.0053,RandomForest,0.2143205544153706,0.2100897917378885,0.2085060605306087,0.2075465678787743,0.2082916490451312,0.2075465678787743,0.204477230220927,0.2065180264490424,0.2079859936317298
abalone,'Length',4177.0,0.1527,0.0376,0.075,0.8,0.5237,0.545,0.1197,-0.6505,0.078,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5087,0.0053,AdaBoost,0.1036791259310841,0.0909440010759929,0.0991696190411184,0.0991696190411184,0.0991696190411184,0.0991696190411184,0.0991696190411184,0.1037199485565415,0.0991696190411184
abalone,'Length',4177.0,0.1527,0.0376,0.075,0.8,0.5237,0.545,0.1197,-0.6505,0.078,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5087,0.0053,SVC,0.1937005860554664,0.1875037516757561,0.1886101376899998,0.1879253031299297,0.1879146637139037,0.1891707490306048,0.1880775764701112,0.1947198012972717,0.1884749240099524
abalone,'Length',4177.0,0.1008,0.0357,0.075,0.815,0.5236,0.54,0.1199,-0.618,0.0251,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5152,0.0054,DecisionTree,0.213236104186081,0.2072684680767139,0.2094416256537249,0.2094416256537249,0.2094416256537249,0.2094416256537249,0.2107482184608593,0.1952315191990092,0.2122982526393707
abalone,'Length',4177.0,0.1008,0.0357,0.075,0.815,0.5236,0.54,0.1199,-0.618,0.0251,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5152,0.0054,LogisticRegression,0.2139100818285522,0.2077692816497974,0.2096779634534994,0.2099471099361222,0.2098648147353932,0.2078415210664347,0.2104342445823284,0.2097402016101144,0.2104184882579057
abalone,'Length',4177.0,0.1008,0.0357,0.075,0.815,0.5236,0.54,0.1199,-0.618,0.0251,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5152,0.0054,KNN,0.1868212323685202,0.1863916002684492,0.1874820524373228,0.1851723622409812,0.1899895742248201,0.1872860149059336,0.1976106229272886,0.1826223066152759,0.1903089053949708
abalone,'Length',4177.0,0.1008,0.0357,0.075,0.815,0.5236,0.54,0.1199,-0.618,0.0251,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5152,0.0054,RandomForest,0.2128639332087075,0.2092098293391233,0.2065139099891595,0.2064950175312484,0.2065139099891595,0.2068521924206231,0.2083480534423128,0.2110530082518701,0.2063317382579501
abalone,'Length',4177.0,0.1008,0.0357,0.075,0.815,0.5236,0.54,0.1199,-0.618,0.0251,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5152,0.0054,AdaBoost,0.1279212234579968,0.1110998770281864,0.116230224958496,0.1175886377957428,0.116230224958496,0.116230224958496,0.121095134760881,0.129970192639406,0.1148959637196681
abalone,'Length',4177.0,0.1008,0.0357,0.075,0.815,0.5236,0.54,0.1199,-0.618,0.0251,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5152,0.0054,SVC,0.204990622963864,0.2038006877272445,0.2058651767056621,0.2057776259377779,0.2057757354343879,0.2057757354343879,0.2044746699685596,0.2038443246816064,0.2057669759122058
abalone,'Length',4177.0,0.046,0.0336,0.075,0.815,0.5233,0.545,0.1206,-0.6443,0.0596,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5177,0.0054,DecisionTree,0.2092936449130023,0.2054863015438143,0.2045159074316331,0.2045159074316331,0.2045159074316331,0.2084423767173211,0.204618877467596,0.2122181714058265,0.2035730612638473
abalone,'Length',4177.0,0.046,0.0336,0.075,0.815,0.5233,0.545,0.1206,-0.6443,0.0596,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5177,0.0054,LogisticRegression,0.2120030862855837,0.2122227647838431,0.2162490661937136,0.2172617499320885,0.2165346573387807,0.2156963010798978,0.2154304724722596,0.2140397752831573,0.2168223135518526
abalone,'Length',4177.0,0.046,0.0336,0.075,0.815,0.5233,0.545,0.1206,-0.6443,0.0596,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5177,0.0054,KNN,0.1841870250768954,0.1916927009187857,0.188523423127914,0.189409387118692,0.1885795295128089,0.1907013802194394,0.1939635738118568,0.1936636020504153,0.1932926569386947
abalone,'Length',4177.0,0.046,0.0336,0.075,0.815,0.5233,0.545,0.1206,-0.6443,0.0596,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5177,0.0054,RandomForest,0.2154836748036953,0.2154950880077514,0.2206112258063912,0.2204573832996011,0.2205854633281161,0.2194063437495344,0.2181439251557696,0.2174690656171075,0.2201934343907898
abalone,'Length',4177.0,0.046,0.0336,0.075,0.815,0.5233,0.545,0.1206,-0.6443,0.0596,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5177,0.0054,AdaBoost,0.1098687002232025,0.0982426568519234,0.102812367999987,0.102812367999987,0.102812367999987,0.102812367999987,0.0998926618618303,0.1098108837127087,0.099565238848888
abalone,'Length',4177.0,0.046,0.0336,0.075,0.815,0.5233,0.545,0.1206,-0.6443,0.0596,0.08,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4.5177,0.0054,SVC,0.2044284145708279,0.2046883446924024,0.2038403629911729,0.2038403629911729,0.2034212736686123,0.2038524881274291,0.2034212736686123,0.206571572149966,0.2034212736686123
BachChoralHarmony,V2,5665.0,0.5045,0.068,1.0,206.0,53.0645,48.0,37.5488,0.9776,0.9926,25.0,50.0,0.091,0.091,0.0604,0.0604,0.0806,0.0806,4.8647,0.0026,DecisionTree,0.4424021518596018,0.4444370020834808,0.4486951636667884,0.4417689508915892,0.4441634258790681,0.4430628005496581,0.4383785219774446,0.4369807367932545,0.4446898986720085
BachChoralHarmony,V2,5665.0,0.5045,0.068,1.0,206.0,53.0645,48.0,37.5488,0.9776,0.9926,25.0,50.0,0.091,0.091,0.0604,0.0604,0.0806,0.0806,4.8647,0.0026,LogisticRegression,0.5098300881840607,0.507554536004423,0.5111191816436557,0.5103210196351039,0.5098817999591896,0.5097479104949661,0.5091402703278456,0.5077729014347391,0.5108378712344908
BachChoralHarmony,V2,5665.0,0.5045,0.068,1.0,206.0,53.0645,48.0,37.5488,0.9776,0.9926,25.0,50.0,0.091,0.091,0.0604,0.0604,0.0806,0.0806,4.8647,0.0026,KNN,0.461024949649167,0.4571408691094836,0.4597510787236362,0.4600914150941381,0.4600973891306659,0.4596014307368375,0.4621118435177492,0.4567915717926023,0.4586758093178555
BachChoralHarmony,V2,5665.0,0.5045,0.068,1.0,206.0,53.0645,48.0,37.5488,0.9776,0.9926,25.0,50.0,0.091,0.091,0.0604,0.0604,0.0806,0.0806,4.8647,0.0026,RandomForest,0.4743262915256874,0.4722187135012985,0.4789383232589779,0.4734118089332736,0.4806914027355178,0.4828806198082844,0.47321535003546,0.4688145686486103,0.4777423545344771
BachChoralHarmony,V2,5665.0,0.5045,0.068,1.0,206.0,53.0645,48.0,37.5488,0.9776,0.9926,25.0,50.0,0.091,0.091,0.0604,0.0604,0.0806,0.0806,4.8647,0.0026,AdaBoost,0.0598667636023817,0.0576305313703572,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817
BachChoralHarmony,V2,5665.0,0.5045,0.068,1.0,206.0,53.0645,48.0,37.5488,0.9776,0.9926,25.0,50.0,0.091,0.091,0.0604,0.0604,0.0806,0.0806,4.8647,0.0026,SVC,0.5073476857310618,0.5033983469256356,0.5038837155403446,0.5065288743932128,0.5055266953708681,0.506265101596195,0.5075874806240781,0.5032895705706624,0.5058223603607926
BachChoralHarmony,V2,5665.0,0.4523,0.0596,1.0,206.0,53.0548,48.0,37.1948,0.9091,0.7627,25.0,52.0,0.0669,0.0669,0.0464,0.0464,0.0619,0.0619,4.8616,0.0028,DecisionTree,0.4427140885433185,0.4380575092436816,0.4437297767384235,0.4407394104971475,0.4417588093124649,0.4422503303029788,0.4390606697451392,0.4324544421875322,0.4426289273897571
BachChoralHarmony,V2,5665.0,0.4523,0.0596,1.0,206.0,53.0548,48.0,37.1948,0.9091,0.7627,25.0,52.0,0.0669,0.0669,0.0464,0.0464,0.0619,0.0619,4.8616,0.0028,LogisticRegression,0.512850150904239,0.5100080372428628,0.5113511258274016,0.5147935684121212,0.5140005642533441,0.5156920764572984,0.5133357533766291,0.5108657705564646,0.5160362496369193
BachChoralHarmony,V2,5665.0,0.4523,0.0596,1.0,206.0,53.0548,48.0,37.1948,0.9091,0.7627,25.0,52.0,0.0669,0.0669,0.0464,0.0464,0.0619,0.0619,4.8616,0.0028,KNN,0.4628824233964825,0.4622782837349023,0.4645801468433262,0.4635214933624222,0.4668899849333171,0.4637409735768768,0.4670846342673955,0.4620666265806988,0.464403902644563
BachChoralHarmony,V2,5665.0,0.4523,0.0596,1.0,206.0,53.0548,48.0,37.1948,0.9091,0.7627,25.0,52.0,0.0669,0.0669,0.0464,0.0464,0.0619,0.0619,4.8616,0.0028,RandomForest,0.4817899536218814,0.4817324405637513,0.4881395113602905,0.4855495819759594,0.48094875584324,0.4851355456392434,0.4772523825065311,0.4733049345975877,0.48212936804893
BachChoralHarmony,V2,5665.0,0.4523,0.0596,1.0,206.0,53.0548,48.0,37.1948,0.9091,0.7627,25.0,52.0,0.0669,0.0669,0.0464,0.0464,0.0619,0.0619,4.8616,0.0028,AdaBoost,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817,0.0598667636023817
BachChoralHarmony,V2,5665.0,0.4523,0.0596,1.0,206.0,53.0548,48.0,37.1948,0.9091,0.7627,25.0,52.0,0.0669,0.0669,0.0464,0.0464,0.0619,0.0619,4.8616,0.0028,SVC,0.5072218057112211,0.5046362452982002,0.5065507453015957,0.5079835649526963,0.5071045750536078,0.5069257037756172,0.5077137892948026,0.5041033931922269,0.5077132607806454
BachChoralHarmony,V2,5665.0,0.3998,0.0556,1.0,207.0,53.4788,48.0,36.8787,0.9005,0.7997,25.0,51.0,0.0683,0.0683,0.0471,0.0471,0.0626,0.0626,4.8659,0.0027,DecisionTree,0.4307429284607995,0.4348581351499761,0.4282675763409361,0.4347338688576112,0.438834072523958,0.4350808456761258,0.4329921564240505,0.4343493652427311,0.4323408204695848
